序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
50,"
                                                                                                    我们的手机应用＂中国地震台网移动版＂iOS最新版本2.1.0，该版本可以实时推送国家台网最新地震消息，您升级了吗 O网页链接????????????                                            ", 2013-5-23 14:02,48,48,13,iPhone客户端,zy2ioBEx4
51,"
                                                                                                    爱心传递[爱心传递]                                            ", 2013-5-23 11:37,56,8,400,iPhone客户端,zy1lidXsI
52,"
                                                                                                    转发                                            ", 2013-5-23 11:02,11,3,赞,iPhone客户端,zy1779sQX
53,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月23日07时55分在塔吉克斯坦（北纬38.5度，东经74.2度）发生3.7级地震，震源深度124千米。（ @中国地震台网速报 ） ????????                                            ", 2013-5-23 08:06,9,7,9,国家地震台网,zxZY07tfh
54,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月22日19时44分在西藏自治区日喀则地区仲巴县（北纬30.5度，东经84.1度）发生3.4级地震，震源深度11千米。（ @中国地震台网速报 ） ????????                                            ", 2013-5-22 20:02,36,9,12,国家地震台网,zxVdXr6E9
55,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月22日18时00分在四川省雅安市宝兴县、芦山县交界（北纬30.3度，东经102.9度）发生3.2级地震，震源深度12千米。（ @中国地震台网速报 @成都发布 @华西都市报 @新浪四川 @米瑞蓉 ） ????????                                            ", 2013-5-22 18:07,30,27,10,国家地震台网,zxUttwkHx
56,"
                                                                                                    #地震快讯#中国地震台网自动测定：05月22日18时00分在四川省雅安市宝兴县附近（北纬30.3度，东经102.9度）发生3.1级左右地震，最终结果以正式速报为准。（ @中国地震台网速报 @成都发布 @华西都市报 @新浪四川 @米瑞蓉 ） ????????                                            ", 2013-5-22 18:01,25,24,6,国家地震台网,zxUr37HYh
57,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月22日16时32分在青海省海西蒙古族藏族自治州、新疆维吾尔自治区巴音郭楞蒙古自治州若羌县交界（北纬38.7度，东经90.7度）发生3.0级地震，震源深度11千米。（ @中国地震台网速报 @新疆发布 @彩虹映天山 @全景新疆 ） ????????                                            ", 2013-5-22 16:38,18,6,6,国家地震台网,zxTTbCp0U
58,"
                                                                                                    转发                                            ", 2013-5-22 16:10,79,69,8,iPhone客户端,zxTHTzkwt
59,"
                                                                                                    人类在大自然面前是如此的渺小                                            ", 2013-5-22 13:49,42,22,13,三星Galaxy SIII,zxSMM8B74
60,"
                                                                                                    转发                                            ", 2013-5-22 13:31,8,9,11,三星Galaxy SIII,zxSF5w85D
61,"
                                                                                                    地震速报微博正式运行即将满一周年，我们正在分析总结运行情况。现在给大家分享一个统计指标：覆盖度，也叫粉丝的粉丝数，如果不计重复，我们微博到目前的覆盖度高达7.047亿????????????                                            ", 2013-5-22 12:52,37,86,25,iPhone客户端,zxSpxzsUf
62,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月21日23时57分在内蒙古自治区通辽市开鲁县（北纬43.7度，东经121.6度）发生3.6级地震，震源深度6千米。（ @中国地震台网速报 @平安北京 @内蒙古地震局 ） ????????                                            ", 2013-5-22 00:05,140,56,7,国家地震台网,zxNo71457
63,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月21日13时43分在堪察加东海岸附近海域（北纬52.3度，东经160.0度）发生6.2级地震，震源深度30千米。（ @中国地震台网速报 @头条新闻 @新华视点 @人民日报 @央视新闻 @新华网 ） ????????                                            ", 2013-5-21 14:05,34,32,4,国家地震台网,zxJsAfI3R
64,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月21日12时59分在堪察加东海岸附近海域（北纬52.3度，东经160.0度）发生6.0级地震，震源深度30千米。（ @中国地震台网速报 @头条新闻 @新华视点 @人民日报 @央视新闻 @新华网 ） ????????                                            ", 2013-5-21 13:49,35,22,7,国家地震台网,zxJm9CpGx
65,"
                                                                                                                                                ", 2013-5-21 13:39,53,27,8,iPhone客户端,zxJhPy2Kf
66,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月21日12时25分在台湾花莲县附近海域（北纬24.3度，东经121.8度）发生4.6级地震，震源深度7千米。（ @中国地震台网速报 @李开复 ） ????????                                            ", 2013-5-21 12:41,45,16,9,国家地震台网,zxIUEBqKo
67,"
                                                                                                    #地震快讯#中国地震台网自动测定：05月21日12时25分在中国台湾附近（北纬24.3度，东经121.8度）发生4.2级左右地震，最终结果以正式速报为准。（ @中国地震台网速报 @李开复 ） ????????                                            ", 2013-5-21 12:28,22,11,4,国家地震台网,zxIPb7h8S
68,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月21日11时08分在堪察加东海岸附近海域（北纬52.4度，东经160.0度）发生6.1级地震，震源深度20千米。（ @中国地震台网速报 @头条新闻 @新华视点 @人民日报 @央视新闻 @新华网 ） ????????                                            ", 2013-5-21 11:46,22,10,4,国家地震台网,zxIy888CR
69,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月21日11时05分在堪察加东海岸附近海域（北纬52.3度，东经160.4度）发生6.0级地震，震源深度10千米。（ @中国地震台网速报 @头条新闻 @新华视点 @人民日报 @央视新闻 @新华网 ） ????????                                            ", 2013-5-21 11:44,14,8,4,国家地震台网,zxIxezQIm
70,"
                                                                                                    刚才地震消息推送，新升级的用户都收到了吗（5月21日9时55分堪察加东海岸附近海域6.5级地震），iOS版本最新2.1.0，欢迎更新 O网页链接 ????????                                            ", 2013-5-21 11:11,13,67,13,专业版微博,zxIk7oHS5
71,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月21日09时55分在堪察加东海岸附近海域（北纬52.5度，东经160.5度）发生6.5级地震，震源深度30千米。（ @中国地震台网速报 @头条新闻 @新华视点 @人民日报 @央视新闻 @新华网 ） ????????                                            ", 2013-5-21 10:39,29,13,5,国家地震台网,zxI77zoJD
72,"
                                                                                                    我们的手机应用“中国地震台网移动版”（iOS）有新版本啦（2.1.0），该版本可以推送国家地震台网最新速报结果，通过苹果商店即可升级到最新版本 O网页链接 ????????                                            ", 2013-5-21 08:42,24,43,12,专业版微博,zxHllxGlW
73,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月21日00时56分在青海省玉树藏族自治州治多县（北纬33.6度，东经95.0度）发生3.1级地震，震源深度8千米。（ @中国地震台网速报 ） ????????                                            ", 2013-5-21 01:04,69,35,12,国家地震台网,zxElwjNuH
74,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月20日05时33分在新疆维吾尔自治区伊犁哈萨克自治州尼勒克县（北纬43.6度，东经84.0度）发生3.4级地震，震源深度9千米。（ @中国地震台网速报 @新疆发布 @彩虹映天山 @全景新疆 ） ????????                                            ", 2013-5-20 05:45,36,21,9,国家地震台网,zxwL3pQ6c
75,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月20日02时44分在堪察加东海岸附近海域（北纬52.3度，东经160.1度）发生6.2级地震，震源深度20千米。（ @中国地震台网速报 @头条新闻 @新华视点 @人民日报 @央视新闻 @新华网 ） ????????                                            ", 2013-5-20 03:22,31,25,9,国家地震台网,zxvPgj20B
76,"
                                                                                                    本周（5月13日到19日）我国地震活动特点：1、西藏尼玛一周内3级以上地震就发生了7次，最大5.2级；2、芦山地震仍有少量有感余震发生；3、四川青川4.5级、黄海海域5.1级和四川稻城4.2级、内蒙古呼伦贝尔4.6级等地震引起了网友的强烈关注。本周我国地震分布图如下（22时统计）： ????????                                            ", 2013-5-19 22:01,183,111,17,iPhone客户端,zxtII80Oe
77,"
                                                                                                    是的，地震天天都有发生。基于我国地震活动情况和目前地震台网的监测能力，每天能监测到地震100到300次，其中3级以上1到3次。 //@钱可拉夫斯基:自打我关注这个以后，我才发现原来这个世界天天有地震！                                            ", 2013-5-19 11:53,29,43,12,三星Galaxy SIII,zxpJS0NH9
78,"
                                                                                                    那火星地震计也没人给带上去了                                            ", 2013-5-19 10:17,81,50,144,iPhone客户端,zxp6Z69oi
79,"
                                                                                                    转发                                            ", 2013-5-19 09:44,26,8,1,iPhone客户端,zxoTrjyGi
80,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月19日09时23分在云南省昭通市彝良县、贵州省毕节市威宁彝族回族苗族自治县交界地区（北纬27.5度，东经104.0度）发生2.9级地震，震源深度8千米。（ @中国地震台网速报 @微博云南 @昆明警方 ） ????????                                            ", 2013-5-19 09:30,47,30,8,国家地震台网,zxoO4k77U
81,"
                                                                                                    #地震快讯#中国地震台网自动测定：05月19日09时23分在云南省昭通市彝良县附近（北纬27.5度，东经104.0度）发生3.2级左右地震，最终结果以正式速报为准。（ @中国地震台网速报 @微博云南 @昆明警方 ） ????????                                            ", 2013-5-19 09:24,123,28,12,国家地震台网,zxoLv36VF
82,"
                                                                                                     ????????                                            ", 2013-5-18 16:09,407,162,44,专业版微博,zxhZhbV1H
83,"
                                                                                                     //@卖火柴滴小可:狗拿耗子，国内的都预测不出来，狗日的地震，关人鸟事[挖鼻屎]                                            ", 2013-5-18 15:00,67,148,22,iPhone客户端,zxhxsFlzP
84,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月18日13时48分在日本本州东海岸附近海域（北纬37.7度，东经141.6度）发生5.9级地震，震源深度40千米。（ @中国地震台网速报 ） ????????                                            ", 2013-5-18 14:18,43,37,10,国家地震台网,zxhgy24DV
85,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月18日13时42分在西藏自治区日喀则地区谢通门县（北纬30.0度，东经88.1度）发生3.1级地震，震源深度6千米。（ @中国地震台网速报 ） ????????                                            ", 2013-5-18 13:59,18,13,5,国家地震台网,zxh8x20HC
86,"
                                                                                                    #地震快讯#中国地震台网自动测定：05月18日13时48分在日本本州东岸近海附近（北纬38.0度，东经141.8度）发生6.3级左右地震，最终结果以正式速报为准。（ @中国地震台网速报 @头条新闻 @新华视点 @人民日报 @央视新闻 @新华网 ） ????????                                            ", 2013-5-18 13:54,112,119,8,国家地震台网,zxh6sbLlU
87,"
                                                                                                    今日（5月18日06时02分）黄海海域5.1级地震，震中位于黄海近朝鲜半岛海域，距离山东半岛约17 0公里。 ????????                                            ", 2013-5-18 07:00,1504,81,19,三星Galaxy SIII,zxeoF6rqA
88,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月18日06时02分在黄海海域（北纬37.7度，东经124.7度）发生5.1级地震，震源深度8千米。（ @中国地震台网速报 @头条新闻 @新华网 @新华视点 @人民日报 @央视新闻 ） ????????                                            ", 2013-5-18 06:22,655,111,13,国家地震台网,zxe9b3q9c
89,"
                                                                                                    今日（5月17日22时37分）四川稻城4.2级地震，震中距离稻城约28公里，距离乡城约40公里。 ????????                                            ", 2013-5-17 23:01,202,142,16,三星Galaxy SIII,zxbfYv4a2
90,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月17日22时37分在四川省甘孜藏族自治州稻城县、乡城县交界（北纬29.2度，东经100.1度）发生4.2级地震，震源深度16千米。（ @中国地震台网速报 @成都发布 @华西都市报 @新浪四川 @米瑞蓉 ） ????????                                            ", 2013-5-17 22:50,129,67,11,国家地震台网,zxbbAo2va
91,"
                                                                                                    #地震快讯#中国地震台网自动测定：05月17日22时37分在四川省甘孜藏族自治州稻城县附近（北纬29.3度，东经100.0度）发生4.0级左右地震，最终结果以正式速报为准。（ @中国地震台网速报 @成都发布 @华西都市报 @新浪四川 @米瑞蓉 ） ????????                                            ", 2013-5-17 22:38,338,69,9,国家地震台网,zxb6WxXxq
92,"
                                                                                                    雅安市芦山县委、县政府致社会各界的感谢信！@中国国际救援队 @四川省地震局 @新浪四川                                            ", 2013-5-17 14:25,46,11,3,三星Galaxy SIII,zx7SCpGLH
93,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月17日14时01分在西藏自治区那曲地区尼玛县（北纬31.6度，东经86.4度）发生4.2级地震，震源深度11千米。（ @中国地震台网速报 ） ????????                                            ", 2013-5-17 14:12,112,75,12,国家地震台网,zx7NfpplH
94,"
                                                                                                    我们的云网站提供任一地震的周边历史地震检索功能功能，检索结果自动加载在地图上，并支持弹窗提示 O网页链接 ????????                                            ", 2013-5-17 11:51,13,16,12,专业版微博,zx6S69BYX
95,"
                                                                                                    我们的云网站提供国内地震周边县城检索功能，并自动计算该县城到震中的距离 O网页链接 ????????                                            ", 2013-5-17 11:33,6,5,10,专业版微博,zx6KTmhi1
96,"
                                                                                                    我们的云网站有一个地震速报自动统计功能，通过结果输出可以查看任一天所在周和月的地震活动情况 O网页链接 ????????                                            ", 2013-5-17 09:58,18,23,10,专业版微博,zx68j3nTU
97,"
                                                                                                    我们的云网站有一个地震速报自动统计功能，通过结果输出可以简单查看地震活动情况 O网页链接 ????????                                            ", 2013-5-16 22:47,19,31,17,专业版微博,zx1K90ptK
98,"
                                                                                                    我们微博一般自动发布国内3级以上、国外6级以上的最新地震消息。                                            ", 2013-5-16 22:14,18,55,赞,iPhone客户端,zx1wuoxt3
99,"
                                                                                                    转发                                            ", 2013-5-16 16:58,11,10,赞,iPhone客户端,zwZsgtjsA
100,"
                                                                                                     //@中国国际救援队:「我们的另一面」地震救援其实是一个常人无法完成的任务，现场的血腥与残酷一定会让很多人胆寒！面对那些生死离别，尤其是束手无策的时候，真的让人无比痛心和压抑。一直以来，同事们通过自身的努力，在压力面前变得越来越强大，也只有强大了自己才能更好的拯救别人！                                            ", 2013-5-16 15:42,22,19,44,iPhone客户端,zwYXvFv9a
101,"
                                                                                                    回复@疯颠成瘾mmmm:不公开说隐瞒消息，公开又说我们是坏人 //@疯颠成瘾mmmm:自从关注了你，随时发些地震，坏人                                            ", 2013-5-16 15:29,8,87,7,iPhone客户端,zwYSdmTnn
102,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月16日14时59分在四川省雅安市芦山县、宝兴县交界（北纬30.3度，东经102.9度）发生3.3级地震，震源深度17千米。（ @中国地震台网速报 @成都发布 @华西都市报 @新浪四川 @米瑞蓉 ） ????????                                            ", 2013-5-16 15:04,43,54,8,国家地震台网,zwYHXdYNQ
103,"
                                                                                                    #地震快讯#中国地震台网自动测定：05月16日14时59分在四川省雅安市芦山县附近（北纬30.3度，东经102.9度）发生3.1级左右地震，最终结果以正式速报为准。（ @中国地震台网速报 @微博位置 ） ????????                                            ", 2013-5-16 15:00,217,72,7,国家地震台网,zwYGA8kUp
104,"
                                                                                                    #地震快讯#中国地震台网正式测定：05月16日11时39分在西藏自治区那曲地区尼玛县（北纬31.6度，东经86.5度）发生4.6级地震，震源深度10千米。（ @中国地震台网速报 ） ????????                                            ", 2013-5-16 12:06,102,78,6,国家地震台网,zwXxWBPN1
