序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
24,"
                                                                                                    【天气预报】 28日晚上到29日白天：盆地各市阴天有雷雨或阵雨，其中巴中、达州、南充、广安、遂宁、资阳、内江、自贡、宜宾、泸州、乐山、雅安12市有中雨，局部地方有大雨到暴雨；攀西地区和川西高原阴天间多云有雷雨或阵雨，局部地方有中到大雨。盆地最低气温：17-19℃；最高气温：23-25℃。 ????????                                            ", 2013-5-28 15:59,3,4,1,专业版微博,zyOciatY2
25,"
                                                                                                    【短时预报】成都市气象台28日15时发布短时预报：受北方冷空气南下影响，我市普遍出现3～5级偏北风，金堂官仓镇风速为最大达12米/秒。预计未来6小时，我市阴有小雨，偏北风3～5级。 ????????                                            ", 2013-5-28 15:12,2,1,赞,专业版微博,zyNTofLlS
26,"
                                                                                                    【四川气象】 微信开通啦！     四川气象公共平台每日会推送最新的天气咨讯，微信号scqx2013，欢迎搜索订阅，或通过扫描焦点图中二维码订阅。     ????????                                            ", 2013-5-28 14:46,1,1,1,专业版微博,zyNIuaqYC
27,"
                                                                                                    【14时天气实况】午安：多亏日子还有难过和失落，感激了生命必须放弃或选择，让我们在一场场身不由己里努力进化成更好的自己。 ????????                                            ", 2013-5-28 14:44,2,评论,1,专业版微博,zyNI0AcMr
28,"
                                                                                                    （3/3）【天气预报】 川西高原和攀西地区阴天间多云有阵雨或雷雨，其中甘孜州东部、阿坝州和凉山州北部、东部有中到大雨。24小时内，盆地最高气温：西部、北部23-25℃，南部27-30℃；最低气温18-20℃。 ????????                                            ", 2013-5-28 08:50,转发,评论,1,专业版微博,zyLo3g6Ml
29,"
                                                                                                    （2/3）【天气预报】 28日晚上：广元、绵阳、德阳、成都四市阴天转多云[阴天]，局部地方有阵雨，盆地其余地方阴天有雷雨或阵雨，雷雨市有短时阵性大风，其中达州、广安、泸州、宜宾、乐山和雅安六市有中到大雨，局部地方有暴雨； ????????                                            ", 2013-5-28 08:49,2,评论,赞,专业版微博,zyLnJaq58
30,"
                                                                                                    【天气预报】 28日白天：盆地各市阴天有雷雨或阵雨，雷雨时有短时阵性大风，其中，广安、巴中、达州、南充四市和绵阳市东部有中到大雨，局部地方有暴雨；川西高原阴天间多云，有阵雨或雷雨，阿坝州局部地方有中到大雨，攀西地区多云间晴[多云转晴]。（1/3） ????????                                            ", 2013-5-28 08:47,5,评论,赞,专业版微博,zyLn2AUXA
31,"
                                                                                                    【08时天气实况】早安：你若恨，生活哪里都可恨。你若感恩，处处可感恩。你若成长,事事可成长。不是世界选择了你，是你选择了这个世界。 ????????                                            ", 2013-5-28 08:43,1,评论,赞,专业版微博,zyLllriV2
32,"
                                                                                                    【地震灾区地质灾害预报】未来24小时雅安市的芦山县和宝兴县发生地质灾害的风险大。 ????????                                            ", 2013-5-27 17:35,转发,评论,赞,专业版微博,zyFoSl2x7
33,"
                                                                                                    【未来三天芦山地震灾区天气预报】今天晚上，阴天间多云，有雷雨或阵雨（1-5mm）；28日白天到晚上,阴天有中雨（10-20mm），局部大雨(25-35mm），并伴有雷电；29日白天到30日白天，阴天间多云有阵雨（0-5mm）。28日最高气温：26～28℃。 ????????                                            ", 2013-5-27 17:34,1,1,1,专业版微博,zyFoc6aH2
34,"
                                                                                                    【全省地质灾害气象风险预警】 ????????                                            ", 2013-5-27 17:30,转发,评论,赞,专业版微博,zyFmJEYF7
35,"
                                                                                                    【四川气象】 微信开通啦！     四川气象公共平台每日会推送最新的天气咨讯，微信号scqx2013，欢迎搜索订阅，或通过扫描焦点图中二维码订阅。 ????????                                            ", 2013-5-27 16:57,转发,评论,赞,专业版微博,zyF9fpmdR
36,"
                                                                                                    （2/2）【天气预报】 28日白天广元、绵阳、巴中、达州、南充、遂宁、资阳、成都、德阳9市伴有4级左右偏北风，山口河谷地区风力可达6级；川西高原北部阴天间多云有阵雨，局部中雨，攀西地区和川西高原其余地方多云间晴。24小时内，盆地最低气温：21-23℃；最高气温：西部27-29℃，东部30-32℃。 ????????                                            ", 2013-5-27 16:52,转发,评论,1,专业版微博,zyF7p5NTw
37,"
                                                                                                    【天气预报】 27日晚上到28日白天：盆地各市阴天间多云有雷雨或阵雨，其中广元、巴中2市及达州市北部有中到大雨，局部地方有暴雨，绵阳、成都、德阳3市的西部及雅安市北部有中雨，局部地方有大雨。（1/2） ????????                                            ", 2013-5-27 16:51,5,1,赞,专业版微博,zyF72khQu
38,"
                                                                                                    【14时天气实况】午安：人生这本书，慢慢读。因为未知，所以好奇；因为好奇，所以惊喜；因为惊喜，所以幸福；因为幸福，才能读懂人生，才会过好生活。 ????????                                            ", 2013-5-27 14:40,2,评论,赞,专业版微博,zyEfHaVDl
39,"
                                                                                                    （2/2）【天气预报】 27日晚上：广元、绵阳、德阳、成都、雅安、巴中、南充、遂宁八市阴天有阵雨或雷雨，局部地方有中雨，盆地其余各市多云转阴；川西高原北部阴天间多云有阵雨或雷雨，川西高原南部和攀西地区多云。 更多天气资讯请拨打96121！ ????????                                            ", 2013-5-27 08:49,6,1,1,专业版微博,zyBXrCyoB
40,"
                                                                                                    【天气预报】 27日白天：盆地各市多云，西部沿山一带午后到傍晚有阵雨或雷雨；川西高原和攀西地区多云间晴。24小时内，盆地最高气温：西部31-33℃，东部33-35℃；最低气温20-22℃。 （1/2） ????????                                            ", 2013-5-27 08:49,6,1,赞,专业版微博,zyBX91KWV
41,"
                                                                                                    【天气预报】 26日晚上到27日白天：盆地各市晴转多云[晴转多云]，午后到傍晚西部沿山一带有雷雨或阵雨。川西高原和攀西地区晴间多云[晴转多云]。24小时内，盆地最低气温：19 -22℃；最高气温：西部31-33℃，东部33-35℃。 ????????                                            ", 2013-5-26 16:42,转发,评论,1,专业版微博,zyvCO73hB
42,"
                                                                                                    【四川气象】 微信开通啦！    四川气象公共平台每日会推送最新的天气咨讯，微信号scqx2013，欢迎搜索订阅，或通过扫描焦点图中二维码订阅。 ????????                                            ", 2013-5-26 15:15,1,评论,赞,专业版微博,zyv3me8IL
43,"
                                                                                                    【14时天气实况】午安：你的人生就是你的，你感觉到风时，风才在吹；你把宇宙放在你的心里，宇宙才存在。其他的别人替你决定的、别人替你相信的、别人替你承认的，你也许要背负，但时候到了，你也可以放下。 ????????                                            ", 2013-5-26 14:45,转发,评论,赞,专业版微博,zyuRa5wWW
44,"
                                                                                                    【天气预报】 26日白天到晚上：我省各市州晴间多云。24小时内，盆地最高气温： 30-33℃；最低气温19-22℃。 好天气千万表浪费了，用心去把握它吧！ 更多天气资讯请拨打96121！ ????????                                            ", 2013-5-26 08:42,转发,评论,1,专业版微博,zystZg1h7
45,"
                                                                                                    【08时天气实况】周日早安：人生是一场负重的狂奔，需要不停地在每一个岔路口做出选择。而每一个选择，都将通往另一条截然不同的命运之路。 ????????                                            ", 2013-5-26 08:39,转发,评论,赞,专业版微博,zyssL2xaT
46,"
                                                                                                    【天气预报】 25日晚上到26日白天：我省各市州多云间晴[多云转晴]，其中达州、广安、泸州、攀枝花及凉山州南部小雨转多云间晴[阳光]。24小时内，盆地最低气温：18 -20℃；最高气温：30-33℃。 天气晴好，气温升高迅猛，众亲注意预防感冒！ ????????                                            ", 2013-5-25 16:38,2,1,赞,专业版微博,zymaHm4yR
47,"
                                                                                                    【四川气象】 微信开通啦！四川气象公共平台每日会推送最新的天气咨讯，微信号scqx2013，欢迎搜索订阅，或通过扫描焦点图中二维码订阅。 ????????                                            ", 2013-5-25 14:47,转发,评论,赞,专业版微博,zylrrFxpd
48,"
                                                                                                    【14时天气实况】午安：低头走人生的上坡路，抬头走人生的下坡路。顺其自然。对待人生，应当尽己力以安天命，对于任何结果，都要能坦然接受。 ????????                                            ", 2013-5-25 14:41,2,1,赞,专业版微博,zylpdoi4y
49,"
                                                                                                    （2/2）【天气预报】 25日晚上：达州、广安2市阵雨转多云，盆地其余各市多云；川西高原和攀西地区多云间晴[多云转晴]。24小时内，盆地最高气温： 25-28℃；最低气温18-21℃。 更多天气资讯请拨打96121！ ????????                                            ", 2013-5-25 08:45,转发,评论,赞,专业版微博,zyj4F8nrN
50,"
                                                                                                    【天气预报】 25日白天：盆地各市阴天有阵雨或雷雨，其中广元、绵阳、遂宁、巴中、南充、达州、广安7市有中到大雨，局部有暴雨；川西高原和攀西地区阴天有雷雨或阵雨，其中甘孜州东部和凉山州东部北部局部地方有中雨。（1/2） ????????                                            ", 2013-5-25 08:43,3,1,赞,专业版微博,zyj40lmWJ
51,"
                                                                                                    【08时天气实况】祝大家周末愉快！ ????????                                            ", 2013-5-25 08:38,转发,评论,赞,专业版微博,zyj1Grkq6
52,"
                                                                                                    【全省地质灾害气象风险预警】 ????????                                            ", 2013-5-24 17:12,1,2,赞,专业版微博,zycXVxlzS
53,"
                                                                                                    【天气预报】 24日晚上到明天白天：盆地各市阴天有中雨，其中巴中、南充、达州、广安、遂宁、资阳、内江、泸州8市有大雨，局部地方有暴雨；攀西地区和甘孜州大部有小到中雨，局部大雨，川西高原其余地方小雨。24小时内，盆地最低气温：18 -21℃；最高气温：25-28℃。 ????????                                            ", 2013-5-24 16:32,1,3,赞,专业版微博,zycHUnkSs
54,"
                                                                                                    【14时天气实况】午安：过去是云烟，现在是珍宝，未来是航向。踏实地带着希望生活，每天都是美好的时光。 ????????                                            ", 2013-5-24 14:48,1,1,赞,专业版微博,zyc1krEh9
55,"
                                                                                                    【天气预报】 24日白天到晚上：盆地各市阴天有阵雨或雷雨，其中广元、绵阳、资阳、自贡、内江、遂宁、巴中、南充、达州、广安、泸州11市有大雨，局部有暴雨；川西高原和攀西地区阴天有雷雨或阵雨，其中甘孜州东部和凉山州东部北部局部地方有中雨。盆地最高气温： 26-29℃；最低气温20-22℃。 ????????                                            ", 2013-5-24 08:50,7,评论,赞,专业版微博,zy9GgzEyq
56,"
                                                                                                    【08时天气实况】早安：一切发生在你身上的都不是碰巧。你获得什么，在于你付出了什么。 ????????                                            ", 2013-5-24 08:48,2,1,赞,专业版微博,zy9FtweHN
57,"
                                                                                                    【泸州发布暴雨黄色预警】泸州市气象台2013年5月24日8时10分发布暴雨黄色预警信号：24日6时至8时，我市降水主要集中在泸县、江阳区、龙马潭区，25毫米以上3站泸县城区27.2天洋29.5嘉明陈坝25.4，10—25毫米有11站，10毫米以下47站。预计未来6小时上述区域降雨仍将持续，部分地方雨量将达到50毫米。 ????????                                            ", 2013-5-24 08:30,2,1,赞,专业版微博,zy9ydtNXK
58,"
                                                                                                    【暴雨蓝色预警】(2/2)其中资阳、遂宁2市的局部地方雨量可达100毫米以上。 ????????                                            ", 2013-5-24 08:20,6,2,赞,专业版微博,zy9tXjfFc
59,"
                                                                                                    【暴雨蓝色预警】四川省气象台5月24日07时继续发布暴雨蓝色预警：昨天晚上盆地西部、中部出现了中到大雨局部暴雨，预计此次强降雨还将持续，5月24日08时到25日08时，乐山、宜宾、泸州、自贡、内江、资阳、遂宁、南充、广安、巴中、广元、达州12市的部分地方有暴雨。（1/2） ????????                                            ", 2013-5-24 08:15,2,1,赞,专业版微博,zy9s13SUt
60,"
                                                                                                    【成都正式进入夏季】 从19日开始成都连续五日平均气温超过22度，已经是气象意义上的正式进入夏季！ ????????                                            ", 2013-5-23 16:51,2,4,赞,专业版微博,zy3p2CmEM
61,"
                                                                                                    【未来三天芦山地震灾区天气预报】 今天晚上到24日白天阴天，有中到大雨（雨量20～40毫米），局部暴雨（50～60毫米），并伴有雷电；24日晚上到25日白天阴天，有中雨(10～20毫米)；25日晚上到26日白天多云,有小阵雨。24日最高气温：25～27℃。未来24小时雅安市芦山县和宝兴县发生地质灾害的风险很大。 ????????                                            ", 2013-5-23 16:49,1,1,2,专业版微博,zy3nZjT49
62,"
                                                                                                    全省地质灾害气象风险预警 ????????                                            ", 2013-5-23 16:44,2,1,赞,专业版微博,zy3lUc7DB
63,"
                                                                                                    【暴雨蓝色预警】四川省气象台5月23日16时发布暴雨蓝色预警：预计5月23日20时到24日20时，盆地将有一次中到大雨天气过程，并有明显雷电，雷雨时有短时阵性大风，绵阳、德阳、成都、雅安、乐山、眉山、自贡、内江、资阳、遂宁10市部分地方有暴雨，其中资阳、内江的局部地方雨量可达100毫米以上。 ????????                                            ", 2013-5-23 16:39,88,31,1,专业版微博,zy3jWaHyE
64,"
                                                                                                    【08时天气实况】  各位早安！23日至24日，新一轮降雨过程将给四川盆地的部分地区带来大到暴雨。 ????????                                            ", 2013-5-23 08:55,4,评论,赞,专业版微博,zy0hAzCSt
65,"
                                                                                                    （2/2）【天气预报】24小时内，盆地最低气温：21-23℃；最高气温：西部30-32℃，东部32-34℃。 ????????                                            ", 2013-5-22 17:24,转发,评论,赞,专业版微博,zxUbR6ahz
66,"
                                                                                                    【天气预报】22日晚上到明天白天：盆地西北部、西南部及南部的部分地方阴天间多云转阵雨或雷雨，局部有中雨，盆地其余地方多云转阴[阴天]；川西高原及凉山州北部阴天间多云，部分地方有阵雨或雷雨，川西高原北部局部有中到大雨，攀西其余地区多云间阴。（1/2） ????????                                            ", 2013-5-22 17:24,转发,评论,赞,专业版微博,zxUbFgeYG
67,"
                                                                                                    【地震灾区重要天气消息】四川省气象台预计雅安境内23日下午开始到24日晚上有中到大雨，局部暴雨，并伴有明显雷电；请加强雷电和地质灾害防御！ ????????                                            ", 2013-5-22 17:16,1,评论,赞,专业版微博,zxU8Md46a
68,"
                                                                                                    【成都是否入夏，就看明天！】22.8℃，23.9℃、23.9℃，成都已经连续3日的平均气温都超过22度。今日最低温度21.6度，预计最高温度32度，平均温已经百分之百超出22度。预计今晚到明天白天多云，有分散性的雷阵雨，气温20到30度。所以，成都本周是否入夏，就看明天了！ ????????                                            ", 2013-5-22 14:42,1,1,赞,专业版微博,zxT7VxjRg
69,"
                                                                                                    【14时天气实况】不管你经历多痛的事情，到最后都会渐渐遗忘。因为，没有什么能敌得过时光。 ????????                                            ", 2013-5-22 14:33,5,1,赞,专业版微博,zxT4ptdvn
70,"
                                                                                                    【天气预报】22日白天到晚上：盆地各市多云间晴，其中盆地西南部局部地方早晚有阵雨或雷雨；川西高原及凉山州北部阴天间多云，部分地方有阵雨或雷雨，攀西其余地区多云间晴。24小时内，盆地最低气温：20到22度；最高气温：31到33度。 ????????                                            ", 2013-5-22 08:53,11,评论,赞,专业版微博,zxQQBjN07
71,"
                                                                                                    【08时天气实况】坦然面对和理清自己内心真正的需求，淡然而平静的对待感情，用心体会身边的人和事，全面而客观的分析遇到的问题。 ????????                                            ", 2013-5-22 08:52,1,评论,赞,专业版微博,zxQPYiYwn
72,"
                                                                                                    【四川气象】[推荐]微信开通啦！四川气象公共平台每日会推送最新的天气咨讯，微信号scqx2013，欢迎搜索订阅，或通过扫描焦点图中二维码订阅。 ????????                                            ", 2013-5-21 17:30,转发,评论,赞,专业版微博,zxKNUj8pf
73,"
                                                                                                    【天气预报】21日晚上到明天白天：盆地西南部多云，局部地方早晚有阵雨或雷雨，盆地其余地区多云间晴；川西高原多云，局地有阵雨或雷雨，攀西地区多云间晴。24小时内，盆地最低气温：19-21℃；最高气温：31-33℃。 ????????                                            ", 2013-5-21 17:15,转发,评论,1,专业版微博,zxKHNe1Un
74,"
                                                                                                    【成都有望开启夏季模式】昨日，成都平均气温达到22.8度。今日最低气温17.6度，最高气温32度左右。预计明天依然是多云天气，后天午后有雷阵雨到访，但对最高气温影响不大，将在28度以上。因此，成都的日平均温度有望连续5天超过22度，有望正式进入气象意义上的夏天。 ????????                                            ", 2013-5-21 14:21,4,3,赞,专业版微博,zxJz7D4KW
75,"
                                                                                                    【天气预报】21日白天到晚上：盆地各市多云间晴[多云转晴]；川西高原及攀西地区多云间晴[多云转晴]。24小时内，盆地最高气温： 31到33度；最低气温：18到20度。天气不错，好天气意味着好心情。 ????????                                            ", 2013-5-21 08:48,5,3,赞,专业版微博,zxHnY540C
76,"
                                                                                                    【08时天气实况】今天是24节气的“小满”节气。小满——其含义是夏熟作物的籽粒开始灌浆饱满，但还未成熟，只是小满，还未大满。 ????????                                            ", 2013-5-21 08:46,3,1,赞,专业版微博,zxHmY2AGi
77,"
                                                                                                    【天气预报】20日晚上到21日白天：盆地各市多云间晴；川西高原及攀西地区多云间晴。24小时内，盆地最低气温：18-20℃；最高气温：31-33℃。气温节节高，“热”字心头绕，“遮阳伞、太阳镜、防晒霜”防晒三宝要带好。明日是“小满”节气，是指谷物行将结穗盈满，但尚未成熟。 ????????                                            ", 2013-5-20 18:10,转发,评论,赞,专业版微博,zxBDutmxs
78,"
                                                                                                    【四川气象】微信开通啦！四川气象公共平台每日会推送最新的天气咨讯，微信号scqx2013，欢迎搜索订阅，或通过扫描焦点图中二维码订阅。 ????????                                            ", 2013-5-20 17:27,转发,评论,赞,专业版微博,zxBmaCtNZ
79,"
                                                                                                    【14时天气实况】“小满”节气将至，气温将显著升高，同时各种疾病也容易出现，要加强防暑和防病准备。 ????????                                            ", 2013-5-20 14:21,转发,1,赞,专业版微博,zxA8L4QjG
80,"
                                                                                                    【天气预报】20日白天到晚上：盆地各市多云间晴；川西高原多云间晴；攀西地区多云。24小时内，盆地最高气温： 30-32℃；最低气温：18-20℃。 今日是5月20日“表白日”，天气相当给力，可以说是天时地利，大家千万不要错过这个寓意深厚的表白好时机哦。 ????????                                            ", 2013-5-20 08:51,7,评论,赞,专业版微博,zxxYBhNh8
81,"
                                                                                                    【08时天气实况】迎着早上的阳光[阳光]，调整好状态，开始一周的新的工作！[立志青年] ????????                                            ", 2013-5-20 08:47,2,5,赞,专业版微博,zxxWPkzer
82,"
                                                                                                    【天气预报】19日晚上到20日白天：盆地各市多云间晴；川西高原多云间晴，攀西地区阴天间多云，部分地方有阵雨或雷雨。24小时内，盆地最低气温：18-20℃；最高气温：30-32℃。 ????????                                            ", 2013-5-19 17:07,转发,评论,赞,专业版微博,zxrNyyN8Q
83,"
                                                                                                    【14时天气实况】蓝天白天，温暖柔和，愿我们的心情都象这天气一样，充满了阳光！ ????????                                            ", 2013-5-19 14:36,转发,评论,赞,专业版微博,zxqOk7hf7
84,"
                                                                                                    【四川气象】微信开通啦！四川气象公共平台每日会推送最新的天气咨讯，微信号scqx2013，欢迎搜索订阅，或通过扫描焦点图中二维码订阅。 ????????                                            ", 2013-5-19 09:53,转发,评论,赞,专业版微博,zxoXfr9ei
85,"
                                                                                                    【天气预报】19日白天到晚上：盆地各市多云；川西高原和攀西地区阴天间多云，有雷雨或阵雨，其中阿坝州北部、凉山州北部东部的局部地方有中雨。 24小时内，盆地最高气温： 盆地西南部、西北部：29-30℃，盆地其余地方：27-29℃；最低气温：17-19℃。 ????????                                            ", 2013-5-19 09:48,1,1,1,专业版微博,zxoVerG5Y
86,"
                                                                                                    【09时天气实况】美丽的周日上午，有蓝天白天的陪衬，带着最好的状态去做自己想做的事吧！ ????????                                            ", 2013-5-19 09:40,转发,评论,1,专业版微博,zxoRYke0Q
87,"
                                                                                                    【天气预报】18日晚上到19日白天：雅安、乐山、宜宾和泸州4市阵雨转多云，盆地其余各市多云[晴转多云]；川西高原北部多云[晴转多云]，川西高原南部和攀西地区阴天间多云[阴天]，有阵雨或雷雨，局部地方有中雨到大雨。24小时内，盆地最低气温：15到18度；最高气温：27到30度。 ????????                                            ", 2013-5-18 18:14,2,评论,赞,专业版微博,zxiOfcXXp
88,"
                                                                                                    【14时天气实况】失败是什么？没有什么，只是更走近成功一步；成功是什么？就是走过了所有通向失败的路，只剩下一条路，那就是成功的路。 ????????                                            ", 2013-5-18 14:32,转发,评论,赞,专业版微博,zxhm2rrkA
89,"
                                                                                                    （2/2）【天气预报】24小时内，盆地最高气温：盆地西南部、西北部：26-28℃，盆地其余地方：24-26℃；最低气温：16-18℃。 ????????                                            ", 2013-5-18 09:39,转发,评论,赞,专业版微博,zxfr6pz4C
90,"
                                                                                                    【天气预报】18日白天到晚上：盆地东北部小雨转阴，盆地其余地方阴天转多云[阴天],其中雅安、乐山、宜宾、泸州4市夜间阴天有阵雨或雷雨；川西高原和攀西地区阴天间多云有雷雨或阵雨，其中甘孜州东部南部和凉山州北部东部的局部地方有中雨。（1/2） ????????                                            ", 2013-5-18 09:38,转发,评论,赞,专业版微博,zxfqTqtEi
91,"
                                                                                                    【09时天气实况】雨过天晴，空气清新，绿叶葱葱，草儿油油。又是放飞心情的好周末，一起出门舒展舒展筋骨吧！ ????????                                            ", 2013-5-18 09:30,转发,评论,赞,专业版微博,zxfnkpiQq
92,"
                                                                                                    (2/2）【天气预报】24小时内，盆地最低气温：15-17℃；最高气温：盆地西北部和西南部27-29℃，盆地其余地方24-26℃。明日雨水退去，阳光降临，又是周末出游好天气，想好去哪里放松了吗？ ????????                                            ", 2013-5-17 17:45,转发,评论,1,专业版微博,zx9c2BkSd
