序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
81,"
                                                                                                    抽奖啦~//@中国气象局: 国庆后就抽奖，大家接着转哈，一大波礼物在路上了~~~~                                            ", 9月25日 08:17,转发,评论,232,360安全浏览器,Fnp5W4SZA
82,"
                                                                                                    #08时气温实况# 又是一个小阴天~ ​​​​                                            ", 9月25日 08:14,4,4,2,专业版微博,Fnp4wAEca
83,"
                                                                                                    转发微博                                            ", 9月25日 08:13,转发,1,赞,360安全浏览器,Fnp4efETn
84,"
                                                                                                    #四川省早间天气预报# 今天白天到晚上： 巴中、达州、南充、广安、遂宁、雅安、泸州7市和广元、资阳、内江、自贡、宜宾5市东部及乐山南部阴天有阵雨或小雨，其中巴中大部、达州北部、广元东部、南充北部有中到大雨，局地暴雨，盆地其余地方阴天间多云；阿坝州大部、甘孜州北部阴天间多云有阵雨或雷雨， ​​​​...展开全文c                                            ", 9月25日 08:08,转发,2,2,360安全浏览器,Fnp2fDbxj
85,"
                                                                                                    #四川省主要城市未来48小时天气预报# ​​​​                                            ", 9月25日 07:12,3,2,赞,专业版微博,FnoFo9aJB
86,"
                                                                                                    转发微博                                            ", 9月24日 21:48,转发,评论,1,360安全浏览器,FnkYqaL4c
87,"
                                                                                                    真的要注意！！！心疼                                            ", 9月24日 21:15,2,5,83,360安全浏览器,FnkLbhPmD
88,"
                                                                                                    转发微博                                            ", 9月24日 20:59,转发,评论,2,360安全浏览器,FnkEAhWBC
89,"
                                                                                                    四川还木有                                            ", 9月24日 20:45,转发,评论,43,360安全浏览器,FnkzcmjDu
90,"
                                                                                                                                                ", 9月24日 20:39,转发,评论,4953,360安全浏览器,FnkwxaVtd
91,"
                                                                                                    #四川省下午天气预报#今天晚上到明天白天：盆地西部阴天间多云，盆地其余各市阴天有阵雨或小雨，其中巴中、南充、达州3市和遂宁北部有中雨，局部地方有大雨到暴雨；阿坝州大部、甘孜州北部阴天间多云有阵雨或雷雨，甘孜州南部和攀西地区多云有分散性阵雨或雷雨。24小时内，盆地最低气温：20~22℃；最高 ​​​​...展开全文c                                            ", 9月24日 16:14,转发,评论,赞,360安全浏览器,FniMTtOGT
92,"
                                                                                                    #16时气温实况# 秋天气候干燥，食用含有丰富维A、维E、胡萝卜素的南瓜可增强机体免疫力，对改善秋燥症状大有裨益。维生素A和蛋白质结合可形成视蛋白，有益视力及眼睛健康。 ​​​​                                            ", 9月24日 16:13,转发,评论,赞,360安全浏览器,FniMrtDxW
