序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
15,"
                                                                                                    【国际刑警组织第86届全体大会在京闭幕 郭声琨出席闭幕式并致辞】国际刑警组织第86届全体大会顺利完成各项议程，于29日上午在京闭幕。在为期4天的会议中，与会各国代表对习近平主席的重要主旨演讲进行了热烈的讨论，一致认为主旨演讲为推动全球安全治理、维护世界安全稳定指明了方向，并对进一步提升国 ????????...展开全文c                                            ", 9月29日 21:47,1,评论,1,Android,Fo66AyHHl
16,"
                                                                                                    明天上班，大家记得调好闹钟！晚安！ ????????                                            ", 9月29日 21:22,1,9,14,政务直通车,Fo5Wnlczi
17,"
                                                                                                    【郭声琨强调 培育更多雪域高原忠诚卫士 为推进西藏长治久安作出更大贡献】庆祝中国人民公安大学西藏部成立60周年座谈会28日在京召开。国务委员、公安部党委书记、部长郭声琨出席座谈会，对西藏部成立60周年表示热烈祝贺。O网页链接 ????????                                            ", 9月29日 20:52,转发,评论,1,Android,Fo5KjseB7
18,"
                                                                                                    【心太大！家长醉酒驾车接孩子放学被查】近日，延安交警一大队民警在东关小学附近执勤时抓获一名醉酒后驾车接送孩子放学的男子。该男子涉嫌危险驾驶罪，已移送检察机关审查起诉。#警方提示#每一次都不是为了曝光而曝光，希望小伙伴们看到后能引以为戒，为了自己与家人的幸福，拒绝酒后驾驶。 ????????                                            ", 9月29日 20:13,4,1,3,政务直通车,Fo5ur9R89
19,"
                                                                                                                                                ", 9月29日 18:09,4,1,1314,政务直通车,Fo4G1pKwx
20,"
                                                                                                    孩子已找到！//@西安莲湖曹警官:#曹警官寻人# 孩子找到了，和他的爸爸在一起平安，请大家放心吧！请大家及时删除相关信息，谢谢！                                            ", 9月29日 16:21,转发,4,639,政务直通车,Fo3YcFcGw
21,"
                                                                                                    【西安警方妙用网络建特殊朋友圈 成功擒贼】西安警方建立了特殊的“朋友圈”，内有辖区的物业和保安，作用之一就是破案。前不久，有业主反映家里进贼了，民警锁定了一名可疑男子，并将相关视频发到这个“朋友圈”。几天后保安发现了与嫌疑人极其相似的男子，立即通知了民警。民警迅速出警抓捕， ????????...展开全文c                                            ", 9月29日 16:07,3,4,6,微博 weibo.com,Fo3Su5GXz
22,"
                                                                                                    【我们的出征——陕西省公安厅文艺小分队】秋高气爽、瓜果飘香，欢歌唱响、欢笑满堂。9月26日，省公安厅文化基层行文艺小分队来到合阳县的陕西省公安特警实战训练基地，为参加“砺剑2017十九大安保”全省公安特警反恐处突跨区域拉动演练的特警队员们带来了多彩多样的首场慰问演出。 ????????                                            ", 9月29日 14:13,5,评论,6,政务直通车,Fo38g7H1T
23,"
                                                                                                    【小学生变身小交警 守护平安我参与】9月28日，宜君公安交警大队走进宜君县城关第二小学，参加“祖国在我心中”系列活动之我的交警梦。民警对小交警及部分教师进行交通安全教育，并对小交警们进行交通手势训练，通过“小手牵大手”，引导孩子，带动家庭，辐射社会的目的，使交通法规走进千家万户。 ????????                                            ", 9月29日 11:31,3,2,2,政务直通车,Fo24tsQpA
24,"
                                                                                                    希望你是花、是星星、是爱心//@畅通西安:如果我们的驾驶行为有形状，你是什么样的呢？                                            ", 9月29日 10:06,6,1,46,政务直通车,Fo1vXbQu5
25,"
                                                                                                    #微博寻人#                                            ", 9月29日 09:26,90,4,639,政务直通车,Fo1fUgxb7
26,"
                                                                                                    //@陕西交警: #一线微观# 职责所在，淤泥也掩盖不了警服的威严。@陕西公安 @公安部交通安全微发布????//@南邪上人1998:安康女交警威武！警情就是命令！为他们点赞！                                            ", 9月29日 09:17,4,6,13,搜狗高速浏览器,Fo1c7kETk
27,"
                                                                                                    【你随手丢掉的快递盒 可能暗藏风险】别让你的疏忽大意，给了别有用心的人可乘之机！ L人类实验室的秒拍视频 ????????                                            ", 9月29日 09:02,12,1,2,政务直通车,Fo163c4Sr
28,"
                                                                                                    【夫妻俩为孩子选择补习课程大吵 警察蜀黍的调解机智了】9月26日，安徽六安一对夫妻因给孩子选择补习英语还是选择书法大吵了起来，甚至还报了警。出警民警现场进行调解：“我吃，your name？”，机智的蜀黍用自己的方法“巧妙”帮家长进行了选择。 L特警哥-饶sir的秒拍视频 ????????                                            ", 9月28日 19:43,6,4,6,政务直通车,FnVRI5rmN
29,"
                                                                                                    【郭声琨分别会见来华出席第86届国际刑警组织全体大会的部分外国客人】国务委员、公安部部长郭声琨27日在京分别会见来华出席国际刑警组织第86届全体大会的伊朗治安部队司令阿什塔里、哈萨克斯坦内务部部长卡西莫夫、塔吉克斯坦内务部部长拉希姆佐达、印度尼西亚国家警察总长迪托、卡塔尔内政部公安总局 ????????...展开全文c                                            ", 9月28日 19:13,1,评论,1,Android,FnVFLx6Wr
30,"
                                                                                                    【饿了“抢舔”宝宝奶瓶 “犯事”哈士奇进了派出所】日前，江苏靖江澄靖园区派出所接到报警，据报警人介绍，当时她和家人正在餐馆内用餐，不知道从哪里窜出来一只哈士奇，可能因为饿了，便舔了小孩的奶瓶，被她逮了个正着。由于当场没有人认领这只狗，他们只能打电话报警。民警确认狗主人不在餐 ????????...展开全文c                                            ", 9月28日 17:48,4,5,7,搜狗高速浏览器,FnV75yFvt
31,"
                                                                                                    【关于狂犬病 你了解多少？】据国家卫计委公布数据，去年我国狂犬病发病人数为644人。你知道吗，狂犬病目前尚无有效治疗方法，出现临床症状后几乎100%致死。但是，狂犬病完全可预防。狗狗得了狂犬病有哪些表现？人被伤后要怎么做？注射疫苗有哪些注意事项？戳↓快快了解！ ????????                                            ", 9月28日 16:24,8,评论,赞,政务直通车,FnUyWm1Ap
32,"
                                                                                                    【央视《焦点访谈》：互信协作 促进世界安全】O网页链接 L陕西公安的微博视频 ????????                                            ", 9月28日 16:02,5,1,1,秒拍网页版,FnUqf9tK9
33,"
                                                                                                    【央视《焦点访谈》：互信协作 促进世界安全】O网页链接 ????????                                            ", 9月28日 15:54,转发,评论,赞,政务直通车,FnUmJ2aBm
34,"
                                                                                                    全国公安#百佳刑警#揭晓典礼将于10月1日播出，为您揭秘《英雄之歌》背后的故事！                                            ", 9月28日 14:42,3,评论,209,政务直通车,FnTTx6AHu
35,"
                                                                                                    【救护车被堵隧道，众车主“挤”出通道】 9月21日，广东珠海一辆运送患者的救护车被堵隧道内，且隧道仅有两车道。危急时刻，一些车主“使劲”往隧道两侧靠，让出了一条“生命通道”，救护车顺利通过奔向医院。 L澎湃新闻的秒拍视频 ????????                                            ", 9月28日 14:16,3,评论,8,政务直通车,FnTIY1aHT
36,"
                                                                                                    【郭声琨分别会见来华出席第86届国际刑警组织全体大会的部分外国客人】国务委员、公安部部长郭声琨26日在京分别会见了来华出席第86届国际刑警组织全体大会的马来西亚副总理兼内政部部长扎希德，俄罗斯内务部部长科洛科利采夫、联邦调查委员会主席巴斯特雷金，牙买加安全部部长蒙塔古，布隆迪公安部部长 ????????...展开全文c                                            ", 9月28日 11:38,3,评论,赞,微博 weibo.com,FnSH2jCFo
37,"
                                                                                                                                                ", 9月28日 11:31,3,4,549,政务直通车,FnSE0n0DM
38,"
                                                                                                    【机智！狗狗与主人走失 有困难找警察】都说狗和人呆时间长了通人性，这句话一点也不假。9月24日，辽宁葫芦岛龙港区有一条巴哥狗不仅通人性，而且在和主人走失后，自己到派出所“报警”。@辣条视频????L一手video的秒拍视频 ????????                                            ", 9月28日 10:28,5,2,8,政务直通车,FnSeqszdx
39,"
                                                                                                    //@人民公安报://@常熟公安: //@株洲公安:                                             ", 9月28日 09:15,54,3,526,政务直通车,FnRKOhFJU
40,"
                                                                                                    【郭声琨在国际刑警组织第八十六届全体大会开幕式上的致辞】携手开创国际警务合作新局面 为全球安全治理作出新贡献——在国际刑警组织第86届全体大会开幕式上的致辞。O网页链接 ????????                                            ", 9月28日 07:24,1,评论,1,iPhone 6,FnR1Q0LWD
41,"
                                                                                                    【郭声琨出席国际刑警组织第86届全体大会开幕式并致辞 携手开创国际警务合作新局面 为全球安全治理作出新贡献】国务委员、公安部部长郭声琨26日出席国际刑警组织第86届全体大会开幕式并致辞，代表中国政府和中国警方对国际刑警组织第86届全体大会的召开表示热烈祝贺，对出席大会的嘉宾们表示热烈欢迎， ????????...展开全文c                                            ", 9月28日 07:18,3,评论,3,iPhone 6,FnQZCicDb
42,"
                                                                                                    //@吴堡公安://@马鞍山公安在线:                                             ", 9月27日 18:01,2,1,22,政务直通车,FnLLOygxO
43,"
                                                                                                    #警方在行动#【小伙指认小偷竟遭殴打 西安警方：4嫌犯均被抓，奖励被打者】9日，在陕西西安，一个小伙子因在公交车上指认团伙作案的小偷，竟遭到对方四人殴打。经当地警方侦查追捕，12日晚，四名犯罪嫌疑人全部落网。L微博视频 ????????                                            ", 9月27日 16:39,5,9,3,政务直通车,FnLesph0q
44,"
                                                                                                    【卡车变身“流动加油站”这不是商机，是危机！】近日，@华阴公安在线 罗夫派出所民警在走访中，发现某停车场一箱式轻卡车箱内载有一个油罐并装有加油机和发电机，系一流动加油站。经调查，该点无任何相关经营手续，属非法销售。民警依法对该车进行查扣，目前，该案已移交市场监管部门作进一步处理。 ????????                                            ", 9月27日 16:23,3,2,3,政务直通车,FnL82oFuo
45,"
                                                                                                    【孟建柱会见马来西亚副总理兼内政部长扎希德】中共中央政治局委员、中央政法委书记孟建柱26日在京会见来华出席国际刑警组织第八十六届全体大会的马来西亚副总理兼内政部长扎希德。孟建柱说，中马两国是好朋友、好伙伴。O网页链接 ????????                                            ", 9月27日 15:57,转发,评论,2,政务直通车,FnKXI4aNy
46,"
                                                                                                    【奇葩窃贼为躲避监控 用卫生纸把自己缠成木乃伊】近日，一个奇葩窃贼在一卫生室内偷走了一千元现金。监控显示，该男子为了躲避探头，用卫生纸缠在头上，把自己缠成了木乃伊。然而警方根据窃贼的体貌特征很快锁定了嫌疑人。目前嫌疑男子已被警方控制。@看看新闻Knews L看看新闻Knews的秒拍视频 ????????                                            ", 9月27日 15:50,1,评论,1,政务直通车,FnKUH36rI
47,"
                                                                                                    【中秋将至 警惕这些诈骗行为】①冒充“快递员”寄送月饼骗快递费②冒充“朋友”发送祝福短信诈骗③建立虚假购物网站，以“中秋节促销”为由诈骗④“航班取消”诈骗。切记：收快递前先验货再付款！短信里的不明链接别点！任何索要短信验证码的行为都是诈骗！转发提醒！L央视新闻的秒拍视频 ????????                                            ", 9月27日 14:21,10,1,1,政务直通车,FnKkuaZrR
48,"
                                                                                                    #警方在行动#【洪水不退，我们不回】近日，安康岚皋县遭遇特大暴雨袭击，城区及各乡镇河流水位急剧上涨，均超过警戒水位，防汛形势极其严峻。汛情就是命令，岚皋县公安局民警集结一线，排险、清淤、巡查、撤离群众、疏导交通，为保障全县人民群众生命财产安全筑起一道坚实安全的防洪屏障。 ????????                                            ", 9月27日 12:10,9,9,29,政务直通车,FnJtkfbuP
49,"
                                                                                                    #警方提示#【陕西乡党看过来！国庆中秋长假出行必备~】2017年国庆中秋假期前后衔接，10月1日至8日连续放假8天，是近年来少有的长假。@陕西交警 发布【2017年国庆中秋长假出行提示】，快乐出行，平安回家。详情→ →O网页链接 ????????                                            ", 9月27日 10:11,12,2,2,政务直通车,FnIH4EJRp
50,"
                                                                                                    【习近平：越来越多的人认为中国是世界上最安全的国家之一】国家主席习近平日前出席国际刑警组织第86届全体大会开幕式并发表主旨演讲时强调，中国将联合各国开展国际追逃追赃、打击电信诈骗等执法行动。他还表示，越来越多的人认为中国是世界上最安全的国家之一，这是中国为世界安全稳定作出的贡献 ????????...展开全文c                                            ", 9月27日 09:15,13,评论,10,搜狗高速浏览器,FnIkkC45x
51,"
                                                                                                    【习近平出席国际刑警组织第86届全体大会开幕式并发表主旨演讲】O网页链接 ????????                                            ", 9月26日 23:26,4,评论,赞,Android,FnEtcxrv2
52,"
                                                                                                    【孟建柱会见来华出席国际刑警组织第86届全体大会的外国代表 郭声琨参加有关会见】中共中央政治局委员、中央政法委书记孟建柱26日在京分别会见来华出席国际刑警组织第86届全体大会的比利时副首相兼内政大臣让邦、白俄罗斯内务部长舒涅维奇、巴基斯坦内政部长伊克巴尔、美国司法部常务副部长罗森斯坦、 ????????...展开全文c                                            ", 9月26日 22:59,6,评论,3,Android,FnEihBsB3
53,"
                                                                                                    【陕西公安文艺“轻骑兵”赴基层传递好声音搭建连心桥】9月26日上午，经过一个多月的紧张筹备和排练，由省公安厅组建的文艺小分队正式出征，启程赴全省各地为一线基层民警进行慰问演出。 此次演出的节目类型包括有歌曲、朗诵、小品、舞蹈等，向广大人民群众讲述爱民故事，传递为民情怀，展示陕西公安良 ????????...展开全文c                                            ", 9月26日 19:07,4,1,4,微博 weibo.com,FnCMekZI9
54,"
                                                                                                    #公民代表进警营# 【25名公民代表走进省公安厅感受警营氛围】9月26日，第157期“邀请公民代表走进省政府”活动在省公安厅举行，25名公民代表走进公安厅厅机关，近距离了解公安工作，感受警营氛围。省政府党组成员、省公安厅厅长胡明朗出席活动并讲话。 °公民代表走进省公安厅感受警营氛围 ????????                                            ", 9月26日 18:43,4,3,14,微博 weibo.com,FnCCyemvT
55,"
                                                                                                    #公民代表进警营#                                             ", 9月26日 18:01,1,6,1,Android,FnClraEaP
56,"
                                                                                                    #公民代表走进省政府#【胡明朗：多理解，多宣传，多支持，多监督】听了代表们的发言，省政府党组成员、公安厅党委书记、厅长胡明朗表示，大家为今后的公安工作提出了殷切希望，这既是大家对公安工作的理解、信任和支持，更是我们今后做好公安工作的最大动力。希望大家以后继续多理解、支持、宣传、监督 ????????...展开全文c                                            ", 9月26日 17:26,3,4,6,Android,FnC7cbf9F
57,"
                                                                                                    #公民代表进警营#【走进公安厅 我想对你说】参观行程结束后，公民代表们前往省公安厅会议室，进行最后一个活动环节——座谈会。常务副厅长曾岚向公民代表汇报公安工作情况，介绍省公安厅工作职能，以及出台的各类便民服务举措等公安改革工作成果和开展的各类专项行动。公民代表们相互交流活动感受，提 ????????...展开全文c                                            ", 9月26日 16:56,3,3,8,Android,FnBUWeh9m
58,"
                                                                                                    太帅啦！                                            ", 9月26日 16:34,4,2,8,Android,FnBLY3vU2
59,"
                                                                                                    #公民代表进警营#【这就是“特警力量”】公民代表们来到最后一个参观点——由西安市未央分局巡特警大队带来一场精彩的警用装备展示和特警演练，特警们个个身手不凡，整套表演刚劲有力，真不愧是力量的化身啊！瞬间安全感爆棚哇~有木有 ????????                                            ", 9月26日 16:27,4,6,35,Android,FnBJco3zU
60,"
                                                                                                    【习近平在国际刑警组织第八十六届全体大会开幕式上的主旨演讲】来自158个国家和地区的执法人士、国际刑警组织负责人、相关国际机构代表相聚北京，举行国际刑警组织第八十六届全体大会，共商国际执法安全合作大计，对推动全球安全治理、维护世界安全稳定具有十分重要的意义。O网页链接 ????????                                            ", 9月26日 16:14,3,评论,2,Android,FnBDZazuf
61,"
                                                                                                    【习近平：中国为世界安全稳定作出贡献】国家主席习近平26日在北京国家会议中心出席国际刑警组织第86届全体大会开幕式并发表题为《坚持合作创新法治共赢　携手开展全球安全治理》的主旨演讲，强调中国愿同各国政府及其执法机构、各国际组织一道，高举合作、创新、法治、共赢的旗帜，共同构建普遍安全的 ????????...展开全文c                                            ", 9月26日 16:13,2,评论,1,Android,FnBDteqtQ
62,"
                                                                                                    #公民代表进警营#【看！灰机~】大家最期待的警用小飞机哒～哒～哒的登场啦~公民代表们来到机库，近距离体验警用直升机。报告：“警用飞机小网红”遭到围观、拍照…… ????????                                            ", 9月26日 16:12,7,7,5,Android,FnBD1pdlm
63,"
                                                                                                    #公民代表进警营#公民代表们来到刑侦局反诈中心，民警热情的为大家讲解“反诈中心”中心的主要功能和工作情况。2016年7月12日，我省反电信诈骗中心正式启用。公安机关在接到群众报案或举报后，可通过该中心实现紧急止付、快速查询冻结，并对网络改号诈骗电话进行拦截阻断、快速关停。 ????????                                            ", 9月26日 15:58,3,1,4,Android,FnBxFCRFo
64,"
                                                                                                    #公民代表进警营#【让爱团圆 助爱回家】“三秦回家网”位于省公安厅里一个安静角落，办公室墙上挂着一幅写着“孩子，亲人盼你归来”的宣传画，时刻提醒着“三秦回家网”每一位民警的使命与责任。三秦回家网具有宣传导向、服务群众、挖掘线索三大功能，是全国公安机关首个为失踪亲友、被拐卖的妇女 ????????...展开全文c                                            ", 9月26日 15:33,4,1,4,Android,FnBnrcAxN
65,"
                                                                                                    #公民代表进警营#【探班门户网站和政务微博】第二站去参观蜀黍工作的地方哦→→ @陕西公安 政务微博、微信、门户网站和“互联网+公安政务服务”平台工作现场，@陕西公安????“蜀黍”就是在这里宣传公安工作，倾听回复群众诉求，和大家成为“网友”哒！希望网友们继续关注我们哦！ ????????                                            ", 9月26日 15:13,3,3,6,Android,FnBfcglTu
66,"
                                                                                                    #公民代表进警营#【今日，第一站“指挥大厅”】首先，代表们来到了省公安厅指挥中心，大家兴致勃勃的听着民警介绍110接处警、12110短信报警、微信报警和全省指挥调度等工作情况，省厅指挥中心推动全省110接处警工作规范、有序，高效、及时，对群众的报警求助予以快速反应，保护人民群众的生命财产安全 ????????...展开全文c                                            ", 9月26日 15:05,3,4,4,Android,FnBbYdTAR
67,"
                                                                                                    #公民代表进警营# 公民代表们前往第一站啦～路上偶遇特警蜀黍们 ????????                                            ", 9月26日 14:46,2,评论,11,Android,FnB4at1vt
68,"
                                                                                                    #公民代表进警营#雨停啦，秋风凉爽，公民代表们陆续到达现场，签个到，拍个照，今天行程满满，快点出发啦！ ????????                                            ", 9月26日 14:24,8,9,11,Android,FnAVdBaiI
69,"
                                                                                                    #公民代表进警营#【欢迎来“陕西公安”做客！】今日下午14点30分，“邀请公民代表走进省政府”活动将在陕西省公安厅举行。25位受邀公民代表来到陕西省公安厅，深入了解公安工作。没来的朋友们不要桑心，蜀黍全程现场直播，让您坐在家里，吃着瓜，晃着腿，逛公安。 ????????                                            ", 9月26日 11:35,11,8,15,政务直通车,FnzOEBhG7
70,"
                                                                                                    #公民代表进警营#下午有活动，期待一下哦~ ????????                                            ", 9月26日 10:04,1,10,13,政务直通车,FnzdZ6jvp
71,"
                                                                                                    【铜川市公安局王益分局刑侦大队大队长高成平同志荣获全国公安“百佳刑警”称号 】9月22日晚，全国公安“百佳刑警”揭晓仪式在北京隆重举行，铜川市公安局王益分局刑侦大队大队长高成平同志榜上有名。O网页链接 ????????                                            ", 9月26日 09:07,2,评论,7,政务直通车,FnyQyr1zB
72,"
                                                                                                    【央视《新闻联播》：公安部：国际执法安全合作成果丰硕】O网页链接 ????????                                            ", 9月25日 21:50,2,评论,赞,Android,FnupQBFyO
73,"
                                                                                                    【郭声琨分别会见美国荷兰格鲁吉亚客人】国务委员、公安部部长郭声琨25日在京分别会见美国司法部常务副部长罗森斯坦、荷兰国家警察总局长阿克博姆、格鲁吉亚内务部部长姆格布里什。O网页链接 ????????                                            ", 9月25日 20:23,1,评论,赞,Android,FntQp3VoQ
74,"
                                                                                                    安可！+1//@公安部打四黑除四害:犯我人民者虽远必诛！ 转发，一定要让@民警李建国????安可！????#迎接十九大忠诚保平安#                                            ", 9月25日 20:07,3,评论,1735,政务直通车,FntJY4KoL
75,"
                                                                                                    【旅游探亲出行集中 国庆中秋长假交通安全风险加大 公安部交管局发布节日交通安全预警】“十一”长假即将来临，由于今年国庆中秋假期叠加、长达8天，旅游、探亲出行需求旺盛，加之假期实行七座以下小客车免费通行政策，全国将迎来出行高峰，道路交通事故和拥堵风险加大。近日，公安部交通管理局分析了 ????????...展开全文c                                            ", 9月25日 19:42,3,评论,赞,Android,FntzXyWA8
76,"
                                                                                                    【孟建柱会见塞尔维亚副总理兼内务部长斯特法诺维奇 郭声琨参加会见】中共中央政治局委员、中央政法委书记孟建柱25日在京会见前来出席国际刑警组织第86届全体大会的塞尔维亚副总理兼内务部长斯特法诺维奇。孟建柱说，我刚刚访问塞尔维亚，塞尔维亚人民对中国人民的热情友好，给我留下了深刻印象。 ????????...展开全文c                                            ", 9月25日 18:49,1,评论,3,微博 weibo.com,FntetuR8d
77,"
                                                                                                    据中国地震台网消息，我国新一代静止轨道气象卫星风云四号今天正式交付用户投入使用，对于提高我国航天、气象事业的水平和国际地位具有重大意义。另外，今天起微信开启时显示的地球图片将从以前的美国卫星成像图换成风云四号的成像图，晚上17点以后试换图。（左边是旧图，右边是即将更换的新图） ????????                                            ", 9月25日 17:51,6,5,11,政务直通车,FnsQNeR9U
78,"
                                                                                                    喝酒不开车，开车不喝酒！                                            ", 9月25日 16:09,5,1,12,政务直通车,FnsbptgSj
79,"
                                                                                                    【有一种安全感，叫做我是中国人！】在外国人眼中， 恐怕只有在中国，才敢在深夜穿着超短裙上街。美国人 约翰：“ 中国非常安全，我已经跟父母说我不回去了。”2016年全球犯罪与安全指数显示，中国是治安保障最好的国家之一。安全感，已经成为美丽中国的新名片。L央视财经的微博视频 ????????                                            ", 9月25日 14:25,11,1,4,政务直通车,FnrvbDxvy
80,"
                                                                                                    #警方在行动#【孕妇即将临盆 蜀黍警车护送】9月23日早，""丝绸之路""国际自行车大赛在渭南举行。就在蜀黍们严阵以待维护赛场安全之时，一男子搀扶着一名孕妇焦急走来，称其妻子即将临产，请求民警让其通过被封路段去医院。@陕西渭南临渭公安 民警立即将孕妇扶上警车，一路警灯闪烁，向医院疾驰而去。 ????????                                            ", 9月25日 12:05,2,2,7,政务直通车,FnqAkpZw9
81,"
                                                                                                    【评论：创新安全保障机制 让海外利益更安全】海外利益是国家利益的重要延伸。当今世界正处于发展、变革和调整的关键时期，各种安全问题层出不穷、复杂多样，严重威胁世界的安全稳定。特别是在一些重点地区，中国海外利益面临的挑战越来越多。面对重重挑战，中国公安机关以打击犯罪、保护海外安全利益 ????????...展开全文c                                            ", 9月25日 10:19,4,评论,赞,微博 weibo.com,FnpTe4ccd
82,"
                                                                                                    【务实推进 国际执法安全合作成效显著 全国公安机关国际执法安全合作述评之三】“没想到，我们跑到马来西亚都会被抓，我们本来认为在境外中国警察拿我们没办法的！”假冒公检法人员进行电信诈骗的犯罪嫌疑人“阿志”这样说道。O网页链接 ????????                                            ", 9月25日 10:17,3,评论,赞,政务直通车,FnpSCw6mx
83,"
                                                                                                    #警方提示#【#安全文明出行# 礼让斑马线】“斑马线”是行人过马路的“安全线”，但一些机动车在“斑马线”不但不减速让行，反而意图加速通过，与过马路的行人抢道，屡次引发事故。戳动图↓遵守信号灯！礼让斑马线！出行一定遵守交通法规，为生命扩散！ ????????                                            ", 9月25日 10:12,10,7,1,政务直通车,FnpQBeJAa
84,"
                                                                                                    【携手共建安全命运共同体——中国警方深入开展国际执法合作综述】当今世界充满不确定性，一些人对未来既寄予期待又感到困惑，世界怎么了、我们怎么办？今年1月18日，联合国日内瓦总部，习近平总书记发表主旨演讲，提出“中国方案”——构建人类命运共同体，实现共赢共享。O网页链接 ????????                                            ", 9月25日 08:39,4,评论,赞,微博 weibo.com,FnpeHspT5
85,"
                                                                                                    【为全球安全治理贡献中国智慧和力量——我国公安机关国际执法安全合作成效综述】近年来，我国公安机关秉持合作共赢理念，不断扩展国际执法安全合作的广度和深度，定期与国外执法部门和有关国际组织就反恐、禁毒、网络安全、打击跨国犯罪、追逃追赃、海外利益保护等议题进行坦诚深入交流磋商，有效增进 ????????...展开全文c                                            ", 9月25日 08:36,4,1,1,微博 weibo.com,FnpdBdxya
86,"
                                                                                                    【央视《共同关注》：第86届国际刑警组织大会即将在北京举行】O网页链接 L陕西公安的微博视频 ????????                                            ", 9月24日 21:24,2,评论,1,搜狗高速浏览器,FnkOXAlrJ
