序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
78,"
                                                                                                    内心是崩溃的                                            ", 9月25日 17:17,转发,评论,417,360安全浏览器,FnsDgCwwA
79,"
                                                                                                    9月25日至9月28日期间，可以欣赏到由我国新一代静止轨道气象卫星“风云四号”从太空拍摄的最新气象云图。启动页背景中将特别展示风四拍摄的高清东半球云图，画面从人类起源的非洲大陆逐渐过渡为华夏文明起源地，这也是6年来微信启动页面首次发生变化。（晚上19点以后试换图） ​​​​                                            ", 9月25日 16:37,2,10,16,Android,Fnsn2rIzQ
80,"
                                                                                                    要用一杯子水的单纯，面对一辈子的烦杂！各位，早上好！ ​​​​                                            ", 9月25日 07:59,1,48,19,Android,FnoYqFLZS
81,"
                                                                                                    #说震事儿# #四川九寨沟7.0级地震# 用事实说话的焦点访谈这次聚焦：今年的8月8日，  四川九寨沟县发生了7.0级地震。这次地震的震级大，也给当地造成了不小的经济损失和影响。而如此高级别的强震，人员伤亡程度却相对比较轻。那么，是因为地震并未发生在人们熟睡的深夜？还是因为震中地带相对偏僻地广人 ​​​​...展开全文c                                            ", 9月24日 23:50,17,25,56,秒拍网页版,FnlM1zxc4
82,"
                                                                                                    已坐好                                            ", 9月24日 19:37,转发,1,16,Android,Fnk7ldbsd
83,"
                                                                                                    别人家的大学系列                                            ", 9月24日 19:35,转发,评论,5975,Android,Fnk6DcIRo
84,"
                                                                                                    #说震事儿# O今天19点38分CCTV1和CCTV13的《焦点访谈》栏...  为何“伤害轻”》，欢迎大家前往观看哟@中国地震台网速报   @震长   @央视新闻  @中国国际救援队 ​​​​                                            ", 9月24日 18:42,转发,3,10,Android,FnjL3fdcP
85,"
                                                                                                    #单身狗#  感觉这数字充满了深深地恶意 ​​​​                                            ", 9月24日 11:39,转发,102,54,Android,FngZjuwnW
86,"
                                                                                                    #地震快讯#中国地震台网正式测定：09月24日09时06分在四川广元市青川县（北纬32.50度，东经105.52度）发生3.3级地震，震源深度13千米。（ @震长 ） ​​​​                                            ", 9月24日 09:12,2,18,8,国家地震台网,Fng1KEyjt
87,"
                                                                                                    #地震快讯#中国地震台网自动测定：09月24日09时06分在四川广元市青川县附近（北纬32.54度，东经105.40度）发生3.2级左右地震，最终结果以正式速报为准。（ @震长 ） ​​​​                                            ", 9月24日 09:08,转发,18,11,国家地震台网,FnfZZ51n0
88,"
                                                                                                    #地震快讯#中国地震台网正式测定：09月24日02时50分在四川广元市青川县（北纬32.50度，东经105.51度）发生3.1级地震，震源深度5千米。（ @震长 ） ​​​​                                            ", 9月24日 03:03,转发,19,7,国家地震台网,FndBWt3Iz
89,"
                                                                                                    #地震快讯#中国地震台网正式测定：09月24日02时48分在四川广元市青川县（北纬32.51度，东经105.51度）发生2.9级地震，震源深度9千米。（ @震长 ） ​​​​                                            ", 9月24日 02:58,转发,1,2,国家地震台网,FndA0ujng
90,"
                                                                                                    #地震快讯#中国地震台网自动测定：09月24日02时50分在四川广元市青川县附近（北纬32.51度，东经105.52度）发生3.2级左右地震，最终结果以正式速报为准。（ @震长 ） ​​​​                                            ", 9月24日 02:53,1,7,6,国家地震台网,FndxI509f
91,"
                                                                                                    #地震快讯#中国地震台网自动测定：09月24日02时48分在四川广元市青川县附近（北纬32.52度，东经105.49度）发生3.0级左右地震，最终结果以正式速报为准。（ @震长 ） ​​​​                                            ", 9月24日 02:50,转发,6,2,国家地震台网,FndwBe35e
92,"
                                                                                                                                                ", 9月24日 00:16,转发,评论,1,Android,FncvZ5IT0
93,"
                                                                                                    转发微博                                            ", 9月23日 19:45,1,1,144,Android,FnaKbdleg
94,"
                                                                                                    周末也不安宁                                            ", 9月23日 19:44,1,6,16989,Android,FnaJVwm7I
95,"
                                                                                                    厉害了word 国                                            ", 9月23日 15:52,1,2,2343,Android,Fn9dqipwM
96,"
                                                                                                    猿粪，又遇到这哥们儿，一问被甩翻了15公里@成都国际马拉松赛 2成都·中国西部国际博览城 ​​​​                                            ", 9月23日 14:36,1,24,40,Android,Fn8IK9N23
97,"
                                                                                                    装逼开始，今天朋友圈能占领封面了吧也是胆子大，首马，才练了两天一共16公里就敢来跑全马总共5小时20分钟，很满意啦  地震预报研究也是一场马拉松， 任重而道远，需要一代又一代的地震人持之以恒的坚持下去（ ​​​​...展开全文c                                            ", 9月23日 14:24,1,17,36,Android,Fn8DSrSck
98,"
                                                                                                    这哥们儿会不会被直接甩翻40公里哦@成都国际马拉松赛 2成都·中国西部博览城 ​​​​                                            ", 9月23日 07:43,2,25,24,Android,Fn61gg9Iu
99,"
                                                                                                    @成都国际马拉松赛  我来了，你们在哪里？ 2成都·四川省体育馆 ​​​​                                            ", 9月23日 06:20,2,25,33,Android,Fn5tBte4K
100,"
                                                                                                    要把乔布斯气得跳起来哦                                            ", 9月22日 22:57,1,8,165831,Android,Fn2zL7Er4
101,"
                                                                                                    今晚我确实走不开，听不成你的演唱会了。 L四川省地震局的微博视频 ​​​​                                            ", 9月22日 22:46,转发,12,17,Android,Fn2uZmF2k
102,"
                                                                                                    出差刚回来，立马冒雨去体育馆把参赛物品给领了。@成都国际马拉松赛   明天见哈（有明天一起跑的么） ​​​​                                            ", 9月22日 20:49,1,49,26,Android,Fn1JCtvcL
103,"
                                                                                                    明天见                                            ", 9月22日 15:37,1,4,5,Android,FmZGXt2XG
104,"
                                                                                                    期待                                            ", 9月22日 15:33,转发,评论,9,Android,FmZFu8axF
105,"
                                                                                                    断句很重要啊                                            ", 9月22日 09:23,1,6,36680,Android,FmXf1pp2T
106,"
                                                                                                    你迷茫的原因往往只有一个，那就是在本该拼命努力的年纪，想得太多，做得太少。各位，早上好！ ​​​​                                            ", 9月22日 08:54,转发,15,22,Android,FmX3woaI2
107,"
                                                                                                    #地震快讯#中国地震台网正式测定：09月22日01时46分在西藏那曲地区双湖县（北纬33.02度，东经87.64度）发生3.8级地震，震源深度8千米。（ @震长 ） ​​​​                                            ", 9月22日 01:59,1,9,12,国家地震台网,FmUkYFyBL
108,"
                                                                                                    #地震快讯#中国地震台网正式测定：09月21日18时03分在四川凉山州木里县（北纬27.93度，东经101.41度）发生3.0级地震，震源深度15千米。（ @震长 ） ​​​​                                            ", 9月21日 18:09,转发,10,10,国家地震台网,FmRg4pArE
109,"
                                                                                                    点赞中国@四川省地震局                                              ", 9月21日 18:02,1,1,16,Android,FmRde4fhq
110,"
                                                                                                    确实有道理 ​​​​                                            ", 9月21日 17:51,7,22,40,Android,FmR91oTzn
111,"
                                                                                                    #说震事儿# 没错！！！【四川省地震局】地震台网正式(SC)测定：17年09月21日16时18分在四川宜宾市长宁县（北纬28.31度，东经104.93度）发生2.5级地震，震源深度11公里。@震长   @中国地震台网速报 ​​​​                                            ", 9月21日 16:27,1,6,4,Android,FmQAQnjnb
