序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
93,"
                                                                                                    [呵呵] //@竹语梦缘://@Star蜜桃: //@柔柔爱涛涛: 转发微博                                            ",否,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 四大主持人谢幕照片 @cctv周涛 @朱军99 @cctv张泽群 @张蕾 ????????                                                            ", 2012-6-30 20:03,转发,评论,1,iPhone客户端,yqjmOvvYX
94,"
                                                                                                    //@蜜千儿:宝宝真好看                                            ",否,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 四大主持人谢幕照片 @cctv周涛 @朱军99 @cctv张泽群 @张蕾 ????????                                                            ", 2012-6-30 20:02,转发,评论,1,iPhone客户端,yqjmu8jhQ
95,"
                                                                                                    中央电视台“心连心”文艺演出活动定于6月26日在红歌唱响的地方-霞云岭乡举行，主题为“永远跟党走”。播出时间定于CCTV1和CCTV3频道晚上20：05，时长100分钟。敬请收看。 ????????                                            ",是,无, 2012-6-30 18:56,6,4,赞,悄悄喜欢你,yqiVzeUNG
96,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 合唱团的朋友来了 ????????                                            ",是,无, 2012-6-30 18:49,转发,评论,赞,微博桌面,yqiST91hi
97,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 活动全景图4 ????????                                            ",是,无, 2012-6-30 18:46,转发,评论,赞,微博 weibo.com,yqiRHy3nY
98,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 另两位主持@CCTV张泽群 和@CCTV张蕾 ????????                                            ",是,无, 2012-6-30 18:19,转发,评论,1,微博桌面,yqiGt5Vtc
99,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 四大主持人谢幕照片 @cctv周涛 @朱军99 @cctv张泽群 @张蕾 ????????                                            ",是,无, 2012-6-30 18:17,13,5,1,微博桌面,yqiFRz6kK
100,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 活动全景图3 ????????                                            ",是,无, 2012-6-30 18:13,转发,评论,赞,微博桌面,yqiE78noG
101,"
                                                                                                    回复@柳老爷:谢谢 //@柳老爷:好图                                            ",否,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 活动全景图2 @Funhill房山 ????????                                                            ", 2012-6-30 18:05,转发,评论,赞,微博桌面,yqiB4l38Q
102,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 开场大合唱《没有共产党就没有新中国》--谢芳、张目、张建一、王霞、牧浩然、王馨怡 ????????                                            ",是,无, 2012-6-30 18:03,转发,评论,赞,微博桌面,yqiA0Fd45
103,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 索朗旺姆--再唱山歌给党听 @索朗旺姆啦 ????????                                            ",是,无, 2012-6-30 18:00,转发,评论,赞,微博桌面,yqiyMqXVB
104,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 活动全景图2 @Funhill房山 ????????                                            ",是,无, 2012-6-30 17:57,1,2,赞,微博桌面,yqixunvz4
105,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 活动全景图1 ????????                                            ",是,无, 2012-6-30 17:55,转发,评论,赞,微博桌面,yqiwC167N
106,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 阎维文--阳光路上 ????????                                            ",是,无, 2012-6-30 17:49,转发,评论,赞,微博桌面,yqiuqoce3
107,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 阎维文--阳光路上 @阎维文歌迷会官方微博 ????????                                            ",是,无, 2012-6-30 17:48,转发,1,赞,微博桌面,yqitYix1a
108,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 降央卓玛--吉祥的藏历新年 @降央卓玛脱缰野马 ????????                                            ",是,无, 2012-6-30 17:46,转发,评论,赞,微博桌面,yqitmbpvU
109,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 阿依吉斯--尕妹妹 ????????                                            ",是,无, 2012-6-30 17:44,转发,评论,赞,微博桌面,yqisn1mYe
110,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 阿不力孜·聂、迪丽努尔--党的政策亚克西 ????????                                            ",是,无, 2012-6-30 17:40,转发,评论,赞,微博桌面,yqiqO5TAi
111,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 严当当--壮族对歌 @严当当歌迷会刚放微博 ????????                                            ",是,无, 2012-6-30 17:35,转发,评论,赞,微博桌面,yqioTBgSg
112,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 张晓玲、黄越峰--我和我的祖国 ????????                                            ",是,无, 2012-6-30 17:31,转发,1,赞,微博桌面,yqimTcSt8
113,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 刘维维--北京颂歌 ????????                                            ",是,无, 2012-6-30 17:27,转发,评论,赞,微博桌面,yqilzDcjT
114,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 王莉、汤非--我的北京 我的家 ????????                                            ",是,无, 2012-6-30 17:20,转发,评论,赞,微博桌面,yqiiQ2rFk
115,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 刘跃--祖国 ????????                                            ",是,无, 2012-6-30 17:18,转发,评论,赞,微博桌面,yqihVzLG4
116,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 吕继宏-老百姓的好心情 @吕继宏歌迷官方微博 ????????                                            ",是,无, 2012-6-30 17:11,4,1,赞,微博桌面,yqif9ATiH
117,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 来张主持人的@CCTV周涛 @朱军99 @周涛央视网官方论坛 ????????                                            ",是,无, 2012-6-30 17:09,10,2,赞,微博桌面,yqie7dfDU
118,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 李谷一-春之歌 @李谷一谷粒微博 @李谷一星闻 ????????                                            ",是,无, 2012-6-30 17:06,转发,评论,赞,微博桌面,yqid3jpi6
119,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 车永莉、王凯-朗诵《没有共产党就没有新中国》 @车永莉 @王凯 @车永莉影迷会 ????????                                            ",是,无, 2012-6-30 17:03,转发,评论,赞,微博桌面,yqibVhbpX
120,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 刘媛媛-美好祝福 @刘媛媛 @刘媛媛歌迷会 ????????                                            ",是,无, 2012-6-30 16:52,1,1,赞,微博桌面,yqi7iEcpi
121,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 张也-心连心 @张也 @张也歌迷联盟 ????????                                            ",是,无, 2012-6-30 16:50,8,6,赞,微博桌面,yqi6h8tDL
122,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 宋一、程达、张海庆、霍勇-我们走在大路上 ????????                                            ",是,无, 2012-6-30 16:48,转发,评论,赞,微博桌面,yqi5xiVjx
123,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 殷秀梅-血脉 @殷秀梅 @殷秀梅歌迷会微博 ????????                                            ",是,无, 2012-6-30 16:44,1,1,1,微博桌面,yqi46F4tm
124,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 王宏伟-把一切想给党 @王宏伟 @王宏伟歌迷官方微博 ????????                                            ",是,无, 2012-6-30 16:42,4,2,赞,微博桌面,yqi32tD6T
125,"
                                                                                                    #＂心连心＂霞云岭慰问演出# 新宠儿组合-歌唱北京 @新宠儿组合 ????????                                            ",是,无, 2012-6-30 16:34,1,评论,赞,微博桌面,yqi01a30G
126,"
                                                                                                    永远跟党走//@柳老爷:由朱军、周涛、张泽群、张蕾主持                                            ",否,"
                                                                                                    【节目预告】央视心连心七一晚会《永远跟党走》将在七一晚上（明晚）CCTV1频道20:05播出,时长100分钟。CCTV3明晚相继播出。敬请收看并指导。谢谢。 ????????                                                            ", 2012-6-30 16:22,转发,评论,赞,微博桌面,yqhVhrx3p
127,"
                                                                                                    中国最美 //@玖月奇迹粉丝团:转发微博                                            ",否,"
                                                                                                    玖月奇迹在心连心霞云岭慰问演出上演唱<中国美> @玖月奇迹-王小玮 @玖月奇迹v王小海 #＂心连心＂霞云岭慰问演出# ????????                                                            ", 2012-6-30 10:18,转发,评论,赞,iPhone客户端,yqfxdnFoS
128,"
                                                                                                    永远跟党走 节目单 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-29 17:05,转发,2,赞,微博桌面,yq8LYq0sY
129,"
                                                                                                    玖月奇迹在心连心霞云岭慰问演出上演唱<中国美> @玖月奇迹-王小玮 @玖月奇迹v王小海 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-29 16:55,4,评论,赞,微博桌面,yq8HOrD3f
130,"
                                                                                                     //@智慧长阳:“无线”引领未来 长阳添“智慧城市”新名片。                                            ",否,微博已被原作者删除, 2012-6-29 16:31,-1,评论,赞,iPhone客户端,yq8yg08do
131,"
                                                                                                    红色歌曲传遍大江南北                                            ",否,"
                                                                                                    “没有共产党就没有新中国”，作为这首红色经典的诞生地，今天的霞云岭堂上村用一座纪念馆，将歌声背后的记忆永久封存。@绿海红歌-霞云岭 @CCTV音乐 ????????                                                            ", 2012-6-29 14:02,转发,评论,赞,微博桌面,yq7zCsoGi
132,"
                                                                                                    近日，BTV北京卫视将循环播放《北京丶房山霞云岭》宣传片，欢迎收看。@BTV北京卫视 ????????                                            ",是,无, 2012-6-28 20:45,转发,评论,赞,微博桌面,yq0MRe9Wb
133,"
                                                                                                                                                ",否,"
                                                                                                    电工们，做大屏幕就得照这路子啊，这范儿，这霸气，niubility啊。。。。 O网页链接 ????????                                                            ", 2012-6-28 20:12,转发,评论,赞,微博桌面,yq0zr9RgU
134,"
                                                                                                    @刘大成 随央视“心连心”艺术团到霞云岭慰问演出??????O网页链接 ????????                                            ",是,无, 2012-6-28 20:02,转发,评论,赞,-1,yq0vgjujx
135,"
                                                                                                    分享佘汉初的博文：再唱山歌给党听 推荐给@头条博客 O网页链接????（分享自 @头条博客） ????????                                            ",是,无, 2012-6-28 19:55,转发,评论,赞,新浪博客,yq0sGpMaL
136,"
                                                                                                    谢芳加盟“心连心”-永远跟党走 霞云岭慰问演出 O网页链接 ????????                                            ",是,无, 2012-6-28 19:52,转发,评论,赞,凤凰网,yq0rmyZxs
137,"
                                                                                                    央视心连心艺术团赴房山霞云岭慰问演出-新闻频道-和讯网 O网页链接 ????????                                            ",是,无, 2012-6-28 19:50,转发,评论,赞,和讯网,yq0qpc5Tg
138,"
                                                                                                    好的，我找找//@爽儿gege:回复@绿海红歌-霞云岭:第一排穿红裙子的就是偶们 //@绿海红歌-霞云岭:您是那个合唱团的哦，唱的啥？ //@爽儿gege:多发点我们合唱队的照片啊！ //@绿海红歌-霞云岭:我正在整理相片，整理好发                                             ",否,"
                                                                                                    血脉 殷秀梅 #＂心连心＂霞云岭慰问演出# ????????                                                            ", 2012-6-28 18:01,转发,1,赞,微博桌面,ypZInqlTx
139,"
                                                                                                    我正在整理相片，整理好发 //@爽儿gege: @软耳朵兔子 @丫头儿的幸福 @anliya79 @凌晨不睡的夜猫子 ，这张还比较近啊，就是没咱那边啊                                            ",否,"
                                                                                                    血脉 殷秀梅 #＂心连心＂霞云岭慰问演出# ????????                                                            ", 2012-6-28 17:52,1,1,赞,微博桌面,ypZEysnC8
140,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    电视文艺人,只重视演出现埸,不重视后期编辑,怎叫电视人？？【名师说过：．．．．那无异于被人强暴】。前期一切服务于后期制作,最终的是呈现啊.... ????????                                                            ", 2012-6-28 16:59,转发,评论,赞,微博桌面,ypZjh5oiT
141,"
                                                                                                    没有共产党就没有新中国                                            ",否,"
                                                                                                    在半个多世纪前，那个兵戈扰攘、硝烟弥漫的岁月里，一首《没有共产党就没有新中国》道尽了人民对党的信赖。这首红色歌曲的诞生地正是守望京西的“山中门户”，百花山上的“红歌故里”——北京霞云岭。7月1日（周日）10:15分，《乐游天下》特别节目《红歌之乡》，敬请收看！@绿海红歌-霞云岭 @CCTV音乐 ????????                                                            ", 2012-6-27 11:30,转发,评论,赞,iPhone客户端,ypNJ2nF7m
142,"
                                                                                                     @CCTV乐游天下 霞云岭特刊 7月1日播出10：15播出，敬请观看！ ????????                                            ",是,无, 2012-6-27 10:54,转发,评论,赞,iPhone客户端,ypNusbXbg
143,"
                                                                                                    三寸之舌，强于百万粉丝。昔日帝王一言九鼎，如今同学我才气逼人一言众人顶，并获得微博特发【一言九“顶”】勋章。O网页链接 ????????                                            ",是,无, 2012-6-27 10:11,转发,评论,赞,微博手机版,ypNd8lHpB
144,"
                                                                                                    对于CCTV来说，应该不是难事吧//@刘岩微微博:如果看电视也能感受到体量那么超级大的舞台震撼力，就圆满了... ...//@绿海红歌-霞云岭: 节目录制今天已经圆满完成，希望大家准时收看！                                            ",否,"
                                                                                                    中央电视台“心连心”文艺演出活动定于6月26日在红歌唱响的地方-霞云岭乡举行，主题为“永远跟党走”。播出时间定于CCTV1和CCTV3频道晚上20：05。@CCTV-1好戏在这里 @CCTV音乐 @CCTV3 ????????                                                            ", 2012-6-27 08:32,转发,评论,赞,微博桌面,ypMyWdpay
145,"
                                                                                                    //@竹叶雨夜://@媛小圈儿不是假好人是真坏人:喜欢军涛档的孩子伤不起啊！这两只一起出来实在难得！为啥老有种离婚又复合的感觉嗯？//@竹叶军涛情深: 多来点军涛呗                                            ",否,"
                                                                                                    #＂心连心＂霞云岭慰问演出# ????????                                                            ", 2012-6-27 08:32,转发,评论,赞,微博桌面,ypMyGfUN2
146,"
                                                                                                    老天爷给足了咱面子                                            ",否,"
                                                                                                    祈求上天让雨快停吧,千余演员要走台,下午要录像啊,老天爷帮帮忙吧 ????????                                                            ", 2012-6-26 21:30,转发,1,赞,微博 weibo.com,ypIeit1SV
147,"
                                                                                                    回复@柳老爷:您辛苦了 //@柳老爷:回复@绿海红歌-霞云岭:明天进机房后期剪辑                                            ",否,"
                                                                                                    [1/2]央视心连心七一晚会《永远跟党走》刚刚录好,感谢李谷一、殷秀梅、闫维文、张也、吕继宏、王宏伟、黄越峰、王霞、玖月奇迹、张建一、张晓玲、刘维维、王莉、严当当、汤非、宋一、刘媛嫒、刘跃、程达、霍勇、索朗旺姆、张海庆、刘大成、降央卓玛、王二妮、新宠儿组合、阿不、阿依吉斯、通辽扎鲁特 ????????                                                            ", 2012-6-26 21:27,转发,评论,赞,微博 weibo.com,ypIcJxtBn
148,"
                                                                                                    呵呵，录制中是晴天！你来了吗？                                            ",否,"
                                                                                                    这雨，让我不知所措，霞云岭也在下雨么？心连心的晚会还能录制么？涛涛，你一定很辛苦，让我好牵挂啊，，我是去还是不去，行驶在下雨的山路我驾驭的了么？150公里，5555，涛涛，救救我。。。 ????????                                                            ", 2012-6-26 21:11,转发,9,赞,微博搜索,ypI6oh2VD
149,"
                                                                                                    [cai开心]                                            ",否,"
                                                                                                    央视心连心在房山，开演了，天也终于放晴了！ ????????                                                            ", 2012-6-26 21:08,转发,评论,赞,微博搜索,ypI5jsHJ4
150,"
                                                                                                    欢迎再来                                            ",否,微博已被原作者删除, 2012-6-26 21:08,-1,评论,赞,微博搜索,ypI58xS2Y
151,"
                                                                                                    再见，不会太远的日子                                            ",否,"
                                                                                                    房山心连心演出终于结束啦！可以回团了！再见房山！ 2108国道 ????????                                                            ", 2012-6-26 21:06,转发,评论,赞,微博搜索,ypI4h3I4s
152,"
                                                                                                    欢迎下次来玩儿                                            ",否,微博已被原作者删除, 2012-6-26 21:05,-1,评论,赞,微博搜索,ypI3PzMzd
153,"
                                                                                                    也感谢您这几天的付出的辛苦                                            ",否,"
                                                                                                    [1/2]央视心连心七一晚会《永远跟党走》刚刚录好,感谢李谷一、殷秀梅、闫维文、张也、吕继宏、王宏伟、黄越峰、王霞、玖月奇迹、张建一、张晓玲、刘维维、王莉、严当当、汤非、宋一、刘媛嫒、刘跃、程达、霍勇、索朗旺姆、张海庆、刘大成、降央卓玛、王二妮、新宠儿组合、阿不、阿依吉斯、通辽扎鲁特 ????????                                                            ", 2012-6-26 21:04,转发,1,赞,微博搜索,ypI3C0sms
154,"
                                                                                                    现场的人请举手...                                            ",否,"
                                                                                                    北京房山#心连心#@陕北王二妮 @刘大成 彩排中 ????????                                                            ", 2012-6-26 21:03,转发,1,赞,微博 weibo.com,ypI3db2FH
155,"
                                                                                                    怎么可以让您和琴淋雨呢！                                            ",否,"
                                                                                                    随＂心连心＂在房山演出，从早上开始一直飘泼大雨，还一直担心我的琴要怎么办呢，这开演了就艳阳高照啦~化妆间很特别，边化妆边受教育了呢~[呵呵] ????????                                                            ", 2012-6-26 21:00,转发,评论,11,微博搜索,ypI24ez2W
156,"
                                                                                                    节目录制今天已经圆满完成，希望大家准时收看！                                            ",否,"
                                                                                                    中央电视台“心连心”文艺演出活动定于6月26日在红歌唱响的地方-霞云岭乡举行，主题为“永远跟党走”。播出时间定于CCTV1和CCTV3频道晚上20：05。@CCTV-1好戏在这里 @CCTV音乐 @CCTV3 ????????                                                            ", 2012-6-26 20:57,1,1,赞,微博 weibo.com,ypI0Q1o9Z
157,"
                                                                                                    对@史春阳 说：您好，能不能把您在我们这里心连心照的精彩照片发给我我点， ????????                                            ",是,无, 2012-6-26 20:47,转发,1,赞,微博 weibo.com,ypHWJAEu2
158,"
                                                                                                                                                ",否,"
                                                                                                    2012年6月26日，＂心连心＂艺术团赴北京市房山区霞云岭慰问演出。当著名歌唱家于淑珍演唱＜＜我们的生活充满阳光＞＞时，我在心中默默的跟了一句＂欢乐正前方~~＂。????????????????????????????????????????????????????????????????????                                                            ", 2012-6-26 20:44,转发,评论,赞,微博搜索,ypHVv4Mtv
159,"
                                                                                                    四合院最正                                            ",否,"
                                                                                                    看！快看！一场突来的暴雨，瞬间洗去了我的小院颓废和各种不快一个字＂爽＂！ ????????                                                            ", 2012-6-26 19:29,转发,评论,赞,iPhone客户端,ypHrcBnq8
160,"
                                                                                                     //@manman1229://@Star蜜桃:转发微博                                            ",否,"
                                                                                                    主持人上场 #＂心连心＂霞云岭慰问演出# ????????                                                            ", 2012-6-26 19:09,转发,评论,赞,iPhone客户端,ypHiL1Z2W
161,"
                                                                                                     //@飘荡De依然:赞赞赞～美美滴谷一老师咧。                                            ",否,"
                                                                                                    李谷一 春之歌。 #＂心连心＂霞云岭慰问演出# ????????                                                            ", 2012-6-26 19:08,1,1,赞,iPhone客户端,ypHiusTHY
162,"
                                                                                                     //@李谷一谷粒微博:李谷一老师今天参加“心连心”演出，演唱《春之歌》，7月1日 央视一套和三套 20:05 播出。                                            ",否,"
                                                                                                    李谷一 春之歌。 #＂心连心＂霞云岭慰问演出# ????????                                                            ", 2012-6-26 19:07,转发,评论,赞,iPhone客户端,ypHi8zSmf
163,"
                                                                                                    演出录制完成，直播到此结束，谢谢支持????#＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 17:54,转发,评论,赞,iPhone客户端,ypGOC1z1j
164,"
                                                                                                    房山区区长正在致辞！#＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 17:48,转发,2,赞,iPhone客户端,ypGLQBP4t
165,"
                                                                                                    九月奇迹 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 17:47,转发,评论,赞,iPhone客户端,ypGLGhq5P
166,"
                                                                                                    #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 17:47,转发,评论,赞,iPhone客户端,ypGLAnxlP
167,"
                                                                                                    #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 16:47,转发,评论,赞,iPhone客户端,ypGn72Y5j
168,"
                                                                                                    李谷一 春之歌。 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 16:18,11,3,赞,iPhone客户端,ypGbvdplw
169,"
                                                                                                    春之歌 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 16:17,转发,评论,赞,iPhone客户端,ypGbh2rq3
170,"
                                                                                                    刘媛媛????#＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 16:14,转发,1,赞,iPhone客户端,ypG9LExfP
171,"
                                                                                                    没有共产党就没有新中国的故事 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 16:13,转发,1,赞,iPhone客户端,ypG9xajem
172,"
                                                                                                    刘媛媛 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 16:08,转发,评论,赞,iPhone客户端,ypG7Dxxvo
173,"
                                                                                                    九月奇迹 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 16:04,转发,2,赞,iPhone客户端,ypG5HiB9B
174,"
                                                                                                    中国美 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 16:02,转发,评论,赞,iPhone客户端,ypG5cyy0c
175,"
                                                                                                    #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 16:02,4,1,赞,iPhone客户端,ypG4W1U2z
176,"
                                                                                                    张也 心连心 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 16:00,转发,4,赞,iPhone客户端,ypG4nril6
177,"
                                                                                                    血脉 殷秀梅 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 15:49,3,评论,赞,iPhone客户端,ypFZOlWdj
178,"
                                                                                                    合唱站起来 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 15:46,转发,评论,赞,iPhone客户端,ypFYCdlVU
179,"
                                                                                                    #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 15:43,转发,评论,赞,iPhone客户端,ypFX8jf80
180,"
                                                                                                    另两位主持人????#＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 15:41,转发,评论,赞,iPhone客户端,ypFWmqqrh
181,"
                                                                                                    红歌唱响的地方-霞云岭方阵 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 15:38,转发,评论,赞,iPhone客户端,ypFVp3lid
182,"
                                                                                                    #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 15:37,转发,评论,赞,iPhone客户端,ypFUP0iH0
183,"
                                                                                                    把一切献给党 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 15:36,转发,评论,赞,iPhone客户端,ypFUr48w5
184,"
                                                                                                    周涛'朱军。#＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 15:35,14,5,1,iPhone客户端,ypFU7g8c9
185,"
                                                                                                    跟党走 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 15:33,1,评论,赞,iPhone客户端,ypFTr1Wjk
186,"
                                                                                                    唱支山歌给党听 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 15:29,转发,评论,赞,iPhone客户端,ypFRDjQcF
187,"
                                                                                                    没有共产党就没有新中国。#＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 15:28,转发,评论,赞,iPhone客户端,ypFR99SBl
188,"
                                                                                                    主持人上场 #＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 15:26,7,7,赞,iPhone客户端,ypFQzoqZM
189,"
                                                                                                    演出只是开始#＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 15:24,转发,2,赞,iPhone客户端,ypFPsxgHa
190,"
                                                                                                    #＂心连心＂霞云岭慰问演出#房山区区委书记和中央电视台互赠锦旗 ????????                                            ",是,无, 2012-6-26 15:23,转发,评论,赞,iPhone客户端,ypFP0cTrS
191,"
                                                                                                    房山区区长正在致辞！#＂心连心＂霞云岭慰问演出# ????????                                            ",是,无, 2012-6-26 15:21,转发,评论,赞,iPhone客户端,ypFOw4ujt
192,"
                                                                                                    ＂心连心＂霞云岭慰问演出马上开始！ ????????                                            ",是,无, 2012-6-26 14:58,3,14,赞,iPhone客户端,ypFESxCUd
193,"
                                                                                                     @我:＂心连心＂霞云岭慰问演出马上开始！ O网页链接 O网页链接 ????????                                            ",是,无, 2012-6-26 14:56,转发,评论,赞,iPhone客户端,ypFEb7vti
194,"
                                                                                                    ＂心连心＂霞云岭慰问演出还有一个半小时开始！ O网页链接 ????????                                            ",是,无, 2012-6-26 14:06,转发,评论,赞,iPhone客户端,ypFjPFdgI
195,"
                                                                                                     //@导演雨霖:                                            ",否,"
                                                                                                    ＂心连心＂霞云岭慰问演出还有一天，今天是带状正式彩排！ O网页链接 ????????                                                            ", 2012-6-25 16:02,转发,3,赞,iPhone客户端,ypwEskXOP
196,"
                                                                                                    ＂心连心＂霞云岭慰问演出还有一天，今天是带状正式彩排！ O网页链接 ????????                                            ",是,无, 2012-6-25 15:28,4,4,赞,iPhone客户端,ypwqBDxKm
197,"
                                                                                                    霞云岭乡堂上村是“没有共产党就没有新中国”词曲创作地，春季山花烂漫、夏季清爽宜人、秋季果实累累、冬季景致迷人，是一个红色、绿色旅游的好地方。@乐途旅游网官方微博 @新浪旅游 @QQ旅游 @途牛旅游网 @北京旅游 ????????                                            ",是,无, 2012-6-24 17:59,转发,评论,赞,微博桌面,ypnZC7HI5
198,"
                                                                                                    团圆是最重的话题//@导演雨霖:发现你的存在！                                            ",否,微博已被原作者删除, 2012-6-24 16:53,-1,评论,赞,微博桌面,ypnyyDPn3
199,"
                                                                                                    中央电视台“心连心”文艺演出活动定于6月26日在红歌唱响的地方-霞云岭乡举行，主题为“永远跟党走”。播出时间定于CCTV1和CCTV3频道晚上20：05。@CCTV-1好戏在这里 @CCTV音乐 @CCTV3 ????????                                            ",是,无, 2012-6-24 16:38,8,7,赞,微博桌面,ypnsOwM3Q
200,"
                                                                                                    回复@涛迷新盈:按照人头发放的，没办法了，不好意思 //@涛迷新盈:本人申请领取                                            ",否,"
                                                                                                    ＂心连心＂霞云岭慰问演出工作证发放了... ????????                                                            ", 2012-6-24 14:32,转发,评论,赞,微博桌面,ypmDkoeo5
201,"
                                                                                                    ＂心连心＂霞云岭慰问演出工作证发放了... ????????                                            ",是,无, 2012-6-24 12:46,1,1,赞,iPhone客户端,yplWxqvls
202,"
                                                                                                    ＂心连心＂霞云岭乡慰问演出倒计时：还有三天！雾有点大啊！[呵呵] O网页链接 ????????                                            ",是,无, 2012-6-24 12:35,1,评论,赞,iPhone客户端,yplS34L2F
203,"
                                                                                                    随时欢迎大家来欣赏//@导演雨霖:夲月六月二十六，就在京西房山霞云岭红歌广场~不见不散！                                            ",否,"
                                                                                                    ＂心连心＂霞云岭慰问演出倒计时，还有4天！ O网页链接 ????????                                                            ", 2012-6-23 14:58,转发,1,赞,微博桌面,ypdnEA9L3
204,"
                                                                                                    回复@蜜桃怡怡: //@蜜桃怡怡:周涛 朱军 董卿 张泽群//@绿海红歌-霞云岭:@朱军99 @央视周涛 @央视董卿????@李咏 @张泽群 @央视朱迅 大家猜猜谁会来主持呢？                                            ",否,"
                                                                                                    中央电视台“心连心”文艺演出活动定于6月26日在霞云岭乡“没有共产党就没有新中国”纪念馆党旗广场举行，主题为“永远跟党走”，演出团队由艺术团著名艺术家、北京市级优秀文艺工作者及房山区特色文艺表演团队共同组成，届时将有音乐、歌曲、戏曲、舞蹈、诗歌朗诵、民间曲艺等精彩表演...@北京发布 ????????                                                            ", 2012-6-23 14:55,转发,6,赞,微博桌面,ypdmgkLj9
205,"
                                                                                                    希望能有好的印象                                            ",否,微博已被原作者删除, 2012-6-23 13:01,-1,2,赞,iPhone客户端,ypcC4mB3w
206,"
                                                                                                    ＂心连心＂霞云岭慰问演出倒计时，还有4天！ O网页链接 ????????                                            ",是,无, 2012-6-23 12:59,3,2,赞,iPhone客户端,ypcBjnvAR
