序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
84,"
                                                                                                    还记得这其中的一张#消防员#婚纱照吗？突然看到，依然觉得很甜、很酷！你，被幸福到了吗？~~~ ????????                                            ",是,无, 2012-8-7 09:06,372,108,13,微博 weibo.com,yw1j4EbwF
85,"
                                                                                                    关注生活中的细节，多加防范，精神、注意力集中！                                            ",否,"
                                                                                                    【重庆一男子看孙杨比赛炖汤忘关火发生火灾】4日凌晨，重庆宋先生因妻子生病住院而在家炖汤，打算一早送到医院。灶上炖着汤，突然想起孙杨的游泳比赛要开始了，于是冲到客厅看直播，完全把灶上炖着汤这事抛到脑后了。幸好楼下邻居也在看比赛闻到焦臭味后疾步上楼，敲门提醒。O网页链接 ????????                                                            ", 2012-8-7 08:53,1,评论,赞,微博 weibo.com,yw1dxB5v0
86,"
                                                                                                    #消防员#和喵星人在一起，你，有没有被萌到呢？~~~早上好，亲们！~~~ ????????                                            ",是,无, 2012-8-7 08:49,57,16,赞,微博 weibo.com,yw1c3oixU
87,"
                                                                                                    【最萌小妹妹】在拍摄的照片发现一张巨有爱的细节~~~图为我们消防战士 在给小区停水的居民义务送水~突然看到队伍中有个小妹妹的眼神 那个萌啊~~~~超爱这一张~ 那小眼神 看来消防兵还是很V5的 就是夏天这一身热了点~ ????????                                            ",是,无, 2012-8-6 15:57,28,16,赞,微博 weibo.com,yvUzcclkX
88,"
                                                                                                    看过视频，太揪心！为了您和家人的幸福，请大家一定注意安全驾驶！切勿分心！                                            ",否,"
                                                                                                    【开车莫发微博短信 死神很近】L安全驾驶 开车时勿发短信 血的警醒，因开车操作手机导致死亡，不胜枚举！据实验，瞟一眼短信并大致看清，最快需2秒。当车以60km/h行驶时，2秒钟车可驶出33.3米，如期间发生点意外，后果可怕！如果是在发短信、发微博等，不要说2秒了，5秒、10秒甚至20秒都不一定够，太恐怖！ ??????????查看图片                                                            ", 2012-8-6 11:33,9,4,赞,微博 weibo.com,yvSQjuM6c
89,"
                                                                                                    林丹！[奥运金牌]                                            ",否,"
                                                                                                    【林丹卫冕！】刚刚结束的伦敦奥运羽毛球男单决赛中，林丹2-1战胜李宗伟，成功卫冕奥运会羽毛球男子单打冠军！[奥运金牌] ????????                                                            ", 2012-8-6 10:54,3,2,11,微博 weibo.com,yvSAbyBOQ
90,"
                                                                                                    关注每日火情！                                            ",否,"
                                                                                                    #每日火情# ????????                                                            ", 2012-8-6 10:53,1,1,赞,政府版微博,yvSzK5Jmj
91,"
                                                                                                    [伦敦奥火]                                            ",否,"
                                                                                                    今天真是太激动了。能够有今天的成绩，我要感谢的人很多很多。感谢领导，感谢教练，感谢队医，感谢所有帮助过我的人，还要感谢泳迷的支持。没有你们，不可能有我孙杨的今天。当然还要感谢我的父母，我今天的成绩，离不开你们含辛茹苦的培养！再次谢谢大家！ ????????                                                            ", 2012-8-5 05:24,1,评论,7340,微博 weibo.com,yvGZXca19
92,"
                                                                                                                                                ",否,"
                                                                                                    破世界纪录！！孙杨在男子1500自由泳决赛中为中国军团夺得第24金！回复后更精彩！猛击这里-->O网页链接 ????????                                                            ", 2012-8-5 02:57,2,1,41,iPhone客户端,yvG2kyV60
93,"
                                                                                                    叶诗文！好样的！！！                                            ",否,"
                                                                                                    到今天为止我的比赛就圆满结束了！很感谢大家对我的支持！包括西方媒体的质疑！谢谢有你们在我身后支持我！ ????????                                                            ", 2012-8-3 13:49,1,评论,3346,iPhone客户端,yvrs0baqV
94,"
                                                                                                    和#消防员#一起，将我们的爱传递下去！我爱你，祖国！！！ ????????                                            ",是,无, 2012-8-3 12:21,9,7,赞,iPhone客户端,yvqSliM43
95,"
                                                                                                    //@赴汤蹈火119: 转发微博。                                            ",否,"
                                                                                                    今天，北京消防微博来了一个新的朋友，我们的官方微博吉祥物！——“消消”，一只可爱的蜜蜂。我们会像蜜蜂一样辛勤的工作，为大家提供更好的服务！ ????????                                                            ", 2012-8-3 08:44,2,5,1,微博 weibo.com,yvprVC8P4
96,"
                                                                                                                                                ",否,微博已被原作者删除, 2012-8-3 08:41,-1,1,赞,微博 weibo.com,yvpqKCzDv
97,"
                                                                                                    1936年8月2日抗日英雄赵一曼英勇就义，赵一曼原名李坤泰，爱国女诗人，中国共产党优秀党员，著名抗日民族英雄。曾任东北抗日联军第三军二团政委，率军民与日寇浴血奋战在白山黑水之间，在与日寇殊死搏斗中为国捐躯。2010年被评为“100位为新中国成立作出突出贡献的英雄模范人物”之一。 ????????                                            ",是,无, 2012-8-2 08:58,3,3,赞,微博 weibo.com,yvg7pkFl6
98,"
                                                                                                                                                ",否,"
                                                                                                    【视频-女子200米蝶泳决赛 焦刘洋后程发力摘金】O网页链接 北京时间8月2日凌晨，伦敦奥运会迎来游泳女子200米蝶泳展开角逐。焦刘洋和刘子歌代表中国出战，焦刘洋凭借后程爆发一举摘得金牌，刘子歌得到第八名。 ????????                                                            ", 2012-8-2 03:34,1,1,4,iPhone客户端,yvdZAgMCX
99,"
                                                                                                    通州消防支队官方微博已经一岁了。在这一年中有欢声笑语，也有安全提醒，有快乐瞬间，也有危机时刻，总之这1年，我们走过来了。我们要感谢各位“通心粉”，是你们的支持，使我们走到了现在，有了现在的成绩，也希望在接下来的日子里，各位还多多支持我们！我们的口号是“攻坚用我，用我必胜”。 ????????                                            ",是,无, 2012-8-1 16:14,2,22,赞,微博 weibo.com,yv9xUb1SU
100,"
                                                                                                    这些消防标识大家认识吗？知道神马意思吗？了解一下，多学习一点总是好的，大家可以[收藏]一下。 ????????                                            ",是,无, 2012-8-1 15:03,13,2,1,微博 weibo.com,yv94Vysx6
101,"
                                                                                                    #今天是八一建军节#每年的八月一日是中国人民解放军建军纪念日，因此也叫“八一”建军节。1933年7月11日，中华苏维埃共和国临时中央政府根据中央革命军事委员会6月30日的建议，决定8月1日为中国工农红军成立纪念日。中华人民共和国成立后，将此纪念日改称为中国人民解放军建军节。 ????????                                            ",是,无, 2012-8-1 08:38,7,13,赞,微博 weibo.com,yv6ywouRr
102,"
                                                                                                     //@风云榜:#风云奥运# 中国男子游泳队创造了自己的历史，第一次以团队身份登上领奖台！！小伙子们太棒了！！最后一棒孙杨太厉害啦！！                                            ",否,"
                                                                                                    【中国男子游泳接力创历史摘铜】O网页链接 伦敦奥运会男子4x200米自由泳接力决赛，美国队夺冠，这是菲尔普斯本届奥运会的首枚金牌；法国队夺得银牌！中国队在落后的情况下绝地反击，@孙杨 最后一棒发力反超，为中国队夺得一枚铜牌，这也是中国男子游泳接力的首枚奥运会奖牌。 ????????                                                            ", 2012-8-1 04:07,1,1,52,iPhone客户端,yv4MNgC60
103,"
                                                                                                    连续得阿                                            ",否,"
                                                                                                    【第13金！林清峰夺男子举重首金】O网页链接 伦敦奥运会男子举重69公斤级决赛，中国选手林清峰夺冠，这是本届奥运会中国举重队男选手的首枚金牌，也是中国代表团的第13枚金牌！ ????????                                                            ", 2012-8-1 04:02,2,评论,10,iPhone客户端,yv4Kzgd81
104,"
                                                                                                    叶诗文 第二金 ????????                                            ",是,无, 2012-8-1 03:54,1,评论,赞,iPhone客户端,yv4Hqfiwa
105,"
                                                                                                    伦敦奥运会男子花剑个人决赛中，中国选手雷声夺冠！这是中国奥运会上第一枚花剑金牌！！ ????????                                            ",是,无, 2012-8-1 03:39,1,评论,赞,iPhone客户端,yv4Bk0MMt
106,"
                                                                                                    中国！加油！！！ ????????                                            ",是,无, 2012-7-31 11:46,2,2,赞,iPhone客户端,yuYmFjtrL
107,"
                                                                                                    昨夜微博热点，大家来看看！                                            ",否,"
                                                                                                    【昨夜微博热点】1、昨晚，崔永元宴请北京大雨中挽救200多市民的154名农民工朋友吃饭，崔永元称这是表达个人谢意，自掏腰包（配图来自@睿阳网 ）；2、日本王子制纸30日声明，否认江苏南通工厂排污工程污染当地水源，称南通工厂于31日恢复生产；3、伦敦奥运会中国代表团目前以9金5银3铜成绩高居榜首。 ????????                                                            ", 2012-7-31 09:33,5,评论,4,微博 weibo.com,yuXuqmOBw
108,"
                                                                                                    暴雨天气，您了解多少？                                            ",否,"
                                                                                                    [霹雳]暴雨天气，您了解吗？ ????????                                                            ", 2012-7-31 09:15,5,1,赞,iPhone客户端,yuXn1tRlN
109,"
                                                                                                    市民朋友多加防范，出行平安！                                            ",否,"
                                                                                                    【今日雨不断 大家要防范】31日7时北京气象信息：昨天傍晚到夜间本市普降大雨，今天降水还将持续，雨势相对平缓，白天阴有中到大雨，夜间小到中雨，气温25到22℃。雨天路滑，早晚高峰交通压力会比较大，开车的朋友要减速慢行，保持安全车距，山区做好山洪泥石流等地质灾害的防范工作。 ????????                                                            ", 2012-7-31 07:34,5,4,2,iPhone客户端,yuWIcf2Cg
110,"
                                                                                                                                                ",否,"
                                                                                                    【奥运男子200米自由泳-孙杨朴泰桓并列摘银】O网页链接 伦敦奥运男子200米自由泳决赛，中国名将@孙杨 游出了1分44秒93的成绩，和韩国名将朴泰桓同时触壁，并列第二，两人一起获得了银牌。法国名将安格内尔夺冠。 ????????                                                            ", 2012-7-31 02:53,1,2,89,iPhone客户端,yuURVw5wu
111,"
                                                                                                    [喜得金牌]中国队卫冕奥运会体操男子团体冠军记住这5个大帅哥陈一冰 邹凯 @张成龙2012 @冯喆小胖 @郭伟阳 ????????                                            ",是,无, 2012-7-31 02:01,2,2,赞,iPhone客户端,yuUx0jn51
112,"
                                                                                                    一路走好！                                            ",否,"
                                                                                                    【北京房山上万市民送别殉职派出所长】29日，李方洪同志的灵车在警车的护送下、家人的陪伴中缓缓驶出燕化医院大门，沿路，数万名市民手持菊花、打起横幅，肃立道路两侧，排成绵延五六公里的送行队伍。 ????????                                                            ", 2012-7-30 11:02,4,2,赞,微博 weibo.com,yuOE8mmv8
113,"
                                                                                                    #中国奥运第一人#刘长春是中国早期著名男子短跑运动员，第一个代表中国参加奥运会的运动员。在爱国将领张学良的支持和帮助下，刘长春作为中国体育代表团的唯一成员，1932年首次参加了第10届洛杉矶奥运会。他代表中国向世界宣告：奥运会，中国人来了。 ????????                                            ",是,无, 2012-7-30 10:14,2,2,赞,微博 weibo.com,yuOkPCeXz
114,"
                                                                                                    #关注奥运#中国队大比分领先，已经有了6块金牌了！ ????????                                            ",是,无, 2012-7-30 08:52,转发,评论,赞,搜狗浏览器分享工具,yuNNsgawe
115,"
                                                                                                    [抗击7·21] 军情解码 特大自然灾害特别报道 @北京消防 @平安北京 O网页链接 ????????                                            ",是,无, 2012-7-29 17:51,28,57,赞,微博 weibo.com,yuHTKzGyc
116,"
                                                                                                    抗击7·21特大自然灾害特别报道——《热血铸忠诚》！感谢大家的关注，感谢所有人的真诚付出！欢迎大家收看！@平安北京 @北京消防 @赴汤蹈火119                                            ",否,"
                                                                                                    [抗击7·21特大自然灾害特别报道 热血铸忠诚 120728]O网页链接 @我们是消防员 @通州警方在线 @北京通州消防支队 @芳芳的爱的小屋 ????????                                                            ", 2012-7-29 16:24,2,1,赞,iPhone客户端,yuHkhuEbT
117,"
                                                                                                    牛~~~~~~~~~~~~~昨天看到激动啊~~~~~~~~                                            ",否,"
                                                                                                    我做到了，我成功了！感谢大家的支持！ ????????                                                            ", 2012-7-29 15:15,1,2,11119,微博 weibo.com,yuGSv6ZXJ
118,"
                                                                                                    送别英雄！……默哀……                                            ",否,"
                                                                                                    #送别#7月21日北京遭遇61年以来最强降雨，在这场暴雨灾害中，北京市公安局燕山分局向阳路派出所所长李方洪在救助群众时，突然被一根带电电线杆斜拉钢索击倒，壮烈牺牲，年仅45岁。今天上午，李方洪烈士遗体告别仪式将在八宝山殡仪馆举行，我们将在这里送别英雄。 ????????                                                            ", 2012-7-29 08:41,6,6,7,iPhone客户端,yuEiB6f6q
119,"
                                                                                                    爆发了 16岁的 叶诗雯 打破世界纪录 第二枚游泳金牌 今天的泳池是中国的 没白熬夜阿 太激动了 ????????                                            ",是,无, 2012-7-29 03:28,4,5,赞,Weico.iPhone,yuCfkwJE2
120,"
                                                                                                    说得好 衬托了速度哦                                            ",否,"
                                                                                                    【朴泰桓：孙杨来奥运是个错误 只为衬托我而存在】朴泰桓于7月22日开始在伦敦奥运中心进行第一次热身训练。训练结束后，朴泰桓接受了《京乡新闻》记者的采访，他称“孙杨选择去伦敦就是个错误，因为孙杨只能承托出我的速度。” ????????                                                            ", 2012-7-29 03:13,12,5,738,Weico.iPhone,yuC9b4l86
121,"
                                                                                                    牛 孙杨 奥运会纪录 中国第一块游泳金牌 ????????                                            ",是,无, 2012-7-29 03:01,1,5,赞,Weico.iPhone,yuC4j5DvM
122,"
                                                                                                                                                ",否,"
                                                                                                    1976年7月28日3点42分53.8秒！唐山里氏7.8级地震！36年祭 ????????                                                            ", 2012-7-28 08:45,9,5,27,iPhone客户端,yuuTyl7I8
123,"
                                                                                                    建议市民尽量减少出行，请勿去山区游玩，如室内进水，应立即切断电源；车辆遇积水过深时，避免强行通过，防范于未然！                                            ",否,"
                                                                                                    【阴云密布大雨将要降临】28日7时北京气象信息：昨夜京城经历了新一轮较强降雨，目前雷雨暂歇，小雨飘散，今天白天阵雨转大雨，东部暴雨并伴有雷电，夜间雷雨转多云。建议市民尽量减少出行，请勿去山区游玩，如室内进水，应立即切断电源；车辆遇积水过深时，避免强行通过，防范于未然。气温27至23℃。 ????????                                                            ", 2012-7-28 08:33,6,评论,2,iPhone客户端,yuuOw0aBw
124,"
                                                                                                    向2008北京奥运人致以崇高的敬意！！！                                            ",否,"
                                                                                                    伦敦奥运会明天凌晨4点开幕。作为4年前北京奥运会的亲历者，也期待着激动人心的时刻。借此机会，向2008北京奥运人致以崇高的敬意！ ????????                                                            ", 2012-7-27 17:55,1,评论,赞,iPhone客户端,yup478Ata
125,"
                                                                                                    天雷多发，小心被“雷”到。                                            ",否,"
                                                                                                    #安全提示#【避免被“雷”到！教你雷雨天气防雷秘笈】目前正值夏季，全国多地已进入雷雨多发期。只要正确掌握预防雷电知识，并保持平静的心态，雷电其实并没有想象中可怕。防雷时首先要切记：金属和水是优良导体，无论在户外还是室内，打雷时都应避免接触金属和水。 ????????                                                            ", 2012-7-27 09:51,7,1,赞,微博 weibo.com,yulTToMyY
126,"
                                                                                                    这些消防知识大家知道吗，今天#消防员#带大家一起了解这些知识，多学习一点总是好的！有条件的[收藏]一下！ ????????                                            ",是,无, 2012-7-26 15:28,12,4,赞,微博 weibo.com,yueGfBZ5Z
127,"
                                                                                                    这些消防标志大家见过没，知道神马意思不？今天#消防员#带大家一起了解这些知识，多学习一点总是好的！有条件的[收藏]一下！ ????????                                            ",是,无, 2012-7-26 15:27,15,4,赞,微博 weibo.com,yueFHDQIF
128,"
                                                                                                                                                ",否,"
                                                                                                    为全力做好强降雨抢险救援应对准备，防止出现重大灾害引起的群死群伤和大型公用设施故障，保障首都人民群众的生命财产安全，北京市消防局自2012年7月25日上午11时至2012年7月30日上午10时实行二级战备执勤。期间将根据强降雨情况适时调整战备等级,同时就相关工作进行部署。 ????????                                                            ", 2012-7-26 09:51,转发,评论,赞,微博 weibo.com,yuctbhWNl
129,"
                                                                                                    #历史上的今天#作为中国游泳队的“五朵金花”（庄泳、钱红、林莉、杨文意和王晓红）之一的庄泳在1992年第二十五届奥运会女子100米自由泳比赛中获得金牌。这是中国代表团在本届奥运会上获得的第一枚金牌，也是中国游泳运动员第一次登上奥运会冠军领奖台。沉寂多年中国游泳界从此迈向世界。 ????????                                            ",是,无, 2012-7-26 09:37,转发,1,赞,微博 weibo.com,yucnMb5d6
130,"
                                                                                                     我们全警动员，全员以赴，全力拼搏！！！//@赴汤蹈火119:@北京通州消防支队 我们全警动员，全员以赴，全力拼搏！                                            ",否,"
                                                                                                    #""7.21""广渠门铁路桥下积水事故抢险救援情况# @北京发布 @头条新闻 @平安北京 ????????                                                            ", 2012-7-25 11:58,1,9,11,iPhone客户端,yu3ShmYyN
131,"
                                                                                                     //@陳嘉上Gordon:无                                            ",否,"
                                                                                                    北京暴雨积水轿车被淹，水下车内逃生正确方法 O网页链接 ????????                                                            ", 2012-7-24 17:09,3,5,赞,iPhone客户端,ytWtVjPMy
132,"
                                                                                                    北京暴雨积水轿车被淹，水下车内逃生正确方法 O网页链接 ????????                                            ",是,无, 2012-7-24 12:36,74,15,赞,酷6网分享,ytUH8CDgl
133,"
                                                                                                    一定要冷静 所以车载灭火器 也是可以用的                                            ",否,"
                                                                                                    【最佳破窗方式：逃生锤砸玻璃四角】记者利用网上推荐的座椅头枕、拖车钩、铁锤等工具，在一辆国产越野车内做砸窗试验。实验发现，在用全力的情况下，男性也无法用头枕击破车窗，而铁锤、拖车钩等坚硬、重、易甩击的工具，可以将车窗砸破；车玻璃四角比玻璃中心更易击碎。 O网页链接 ????????                                                            ", 2012-7-24 10:12,10,3,赞,iPhone客户端,ytTKRlT5m
134,"
                                                                                                    我们一直在战斗！灾难面前，我们没有放弃，尽全力救援！灾难面前我们和所有受灾群众同呼吸、共命运！！！                                            ",否,"
                                                                                                    #救援现场#我们一直在战斗！灾难面前，我们没有放弃，尽全力救援！灾难面前我们和所有受灾群众同呼吸、共命运！ ????????                                                            ", 2012-7-24 10:09,2,4,1,iPhone客户端,ytTJDomOu
135,"
                                                                                                                                                ",否,"
                                                                                                    良乡供水告急！全城30万人面临断水，急需调用长阳第三水厂水源进行调配，已经抢险一天一夜的长阳供水厂抢险队队长郭云峰带领全队同志奔赴供水管线，“我是队长我来，你们谁都别下去”，他熟练的找到阀门打开，而他却再也没有能上来。“阀门已经打开，水供上了”成为了这位80后供水战士的最后一句话。 ????????                                                            ", 2012-7-24 09:14,15,2,17,iPhone客户端,ytTnnrtHZ
136,"
                                                                                                    这是一种积极向上的生活热情！今天，你们向上了吗？#消防员#为你加油！！！ ????????                                            ",是,无, 2012-7-24 08:50,3,6,赞,iPhone客户端,ytTdr348O
137,"
                                                                                                    【生命之水（二）】为保证人民正常生活用水，在支队领导带领下消防官兵不间断轮番送水，一直奋战在送水战线上，连续30余小时未曾休息。截至22日晚24时，支队派出消防车送水50余辆车次，出动消防官兵200余人次，送水500余吨。支队还将继续为断水的受难群众送水，保证人民群众正常生活不受影响。 ????????                                            ",是,无, 2012-7-23 14:45,3,4,赞,微博 weibo.com,ytM7ctpFm
138,"
                                                                                                    【生命之水（一）】2012年7月21日，北京遭遇61年不遇的特强暴风雨袭击，由于暴风雨所致，通州区张家湾镇的大辛庄、枣林庄、西定福庄等7个自然村和张家湾最大社区太玉园小区共6万余人饮水问题受到严重威胁，村镇水源告急！百姓饮水告急！为保证人民正常生活用水，支队官兵了解情况后前来送水。 ????????                                            ",是,无, 2012-7-23 14:40,7,1,赞,微博 weibo.com,ytM52BOc3
139,"
                                                                                                    求助！谢谢大家帮忙！                                            ",否,微博已被原作者删除, 2012-7-23 12:57,-1,4,赞,iPhone客户端,ytLpubHY7
140,"
                                                                                                    记下，多学一点知识总是好的。                                            ",否,"
                                                                                                    【落水汽车内逃生法则】如果被困在车里，无法打开车门逃生时，你只需把座位头枕拔下来，用那两个尖锐的插头敲打侧面玻璃，这是当初设计就考虑到的。记住了，拨下座位头枕破窗而出！ ????????                                                            ", 2012-7-23 10:30,23,5,131,微博 weibo.com,ytKrxfbRv
141,"
                                                                                                    [din看看]随着这场暴雨过去，北京又呈现出了夏天应有的炎热[lb糟糕]，#消防员#提示，请大家注意添减衣物，度过这炎热的“三伏天”。[泪流满面] ????????                                            ",是,无, 2012-7-23 10:11,1,2,赞,微博 weibo.com,ytKjQjF65
142,"
                                                                                                                                                ",否,"
                                                                                                    北京自气象记录以来最强暴雨已致37人身亡，14500人转移，城区95处道路积水断路，首都机场525架航班取消。面对暴雨我们应如何应对？雨中雨后应注意哪些问题？暴雨中被困应如何自救吗？下午15点—16点，@北京消防 将做客微访谈，和大家谈谈雨中雨后如何自救求救。希望大家积极关注 O网页链接 ????????                                                            ", 2012-7-23 10:09,2,评论,赞,iPhone客户端,ytKjc6Cov
143,"
                                                                                                    #救援现场#                                            ",否,"
                                                                                                    #救援现场# ????????                                                            ", 2012-7-23 09:54,1,1,1,微博 weibo.com,ytKcVfudO
144,"
                                                                                                    暴雨后做好防疫工作！                                            ",否,"
                                                                                                    【暴雨后做好防疫工作】预防肠道传染病，注意家庭和个人卫生，勤洗手，要用清洁的流动水清洗，擦手用的毛巾要干净。也提醒农村地区采用自备水源井作为水源的大家提高警惕，做好防护工作，防止雨水冲击使异色物质进入水井或通过破损管道渗入村中供水管线而使水染异色。 by@北京卫生监督 ????????                                                            ", 2012-7-23 08:36,1,1,赞,微博 weibo.com,ytJHpb6no
145,"
                                                                                                                                                ",否,"
                                                                                                    一座城，一场雨，37条生命。7.23，温州动车一周年祭，40名逝者。伤痛，无法用数字来计量。 ????????                                                            ", 2012-7-23 00:39,7,1,318,iPhone客户端,ytGzTyu0i
146,"
                                                                                                    点燃37根蜡烛，纪念逝去的生命！                                            ",否,"
                                                                                                    【“7??21”暴雨因灾死亡37人】7月21日，本市发生暴雨到大暴雨天气，截至22日17时，在本市境内共发生因灾死亡37人。其中，溺水死亡25人，房屋倒塌致死6人，雷击致死1人，触电死亡5人。目前，死者已有22人确定身份，其余15人正在确认中。 ????????                                                            ", 2012-7-23 00:35,10,4,1231,iPhone客户端,ytGyfj2XZ
147,"
                                                                                                    //@西藏昌都人韩红：韩红爱心团队，时刻待命！                                            ",否,"
                                                                                                     @西藏昌都人韩红 的援蒙车队在回京的路上，心急如焚问北京有需要帮忙的吗？告诉她北京的重点在房山。北京消防总队张队说昨晚消防战士们奋战一晚，仅房山排除一千多处险情，目前比较平稳。已帮她联系上了房山消防。也问问大家有要帮忙的吗？他们有专业医疗车和急救药品，韩红说哪怕只是帮着淘淘水。 ????????                                                            ", 2012-7-22 12:40,1,4,21,iPhone客户端,ytBRTF02W
148,"
                                                                                                                                                ",否,"
                                                                                                    据房山前指最新报告，今早据马河水流量2600秒米，河涨宽度100多米，为救援笔架山庄被困人员，派出50人攻坚队徒步涉水前往营救，沿途收容散落的群众，目前已完成任务。 ????????                                                            ", 2012-7-22 10:42,4,3,赞,iPhone客户端,ytB5ZDA8Z
149,"
                                                                                                    V5 ????????                                            ",是,无, 2012-7-22 08:25,2,5,赞,Weico.iPhone,ytAcpnOWW
150,"
                                                                                                    消防队员和志愿者在营救被困乘客。当日，北京遭遇强降雨。一辆双层公共汽车被积水围困于莲花桥附近，@北京消防 迅速出动警力和周边群众一同营救出被困乘客和公交司机共11人 ????????                                            ",是,无, 2012-7-22 08:01,11,7,赞,iPhone客户端,ytA2Jw0t6
151,"
                                                                                                    应该的 //@The-fire-soldier:@北京消防 @北京通州消防支队 辛苦了                                            ",否,"
                                                                                                    【北京暴雨消防官兵抢险救援1234起 出动近万人次】北京市消防部门表示，当天12个小时内，消防官兵抢险救援1234起，出动近万人次。重点处置通州龙卷风、房山区青龙湖镇上万村人员被困等灾情，共有304辆车2128名官兵，分布在213个现场进行抢险救援。（人民网）O网页链接 ????????                                                            ", 2012-7-22 07:50,6,3,2,iPhone客户端,ytzYfbhTM
152,"
                                                                                                                                                ",否,"
                                                                                                    截止目前，北京消防已接到社会救助、抢险救援报警1234起，已出动警力1269次，出动消防车1395次，出动消防官兵9765人。 ????????                                                            ", 2012-7-22 07:48,2,3,赞,iPhone客户端,ytzXA6O1u
153,"
                                                                                                    战友好走                                            ",否,"
                                                                                                    2012年7月21日，北京遭遇60年以来最大降雨，北京市公安局接到大量群众求助报警。燕山分局向阳路派出所所长李方洪同志从中午开始就带领民警奋战在辖区积水严重的凤凰亭村，先后救起50余名被困群众。17时20分许，当李方洪同志再次冲入水中救助群众时，被一根落入水中的电线击倒，光荣牺牲。 ????????                                                            ", 2012-7-22 07:47,10,8,2822,iPhone客户端,ytzWPn360
154,"
                                                                                                                                                ",否,"
                                                                                                    2012年7月21日，北京遭遇60年以来最大降雨，北京市公安局接到大量群众求助报警。燕山分局向阳路派出所所长李方洪同志从中午开始就带领民警奋战在辖区积水严重的凤凰亭村，先后救起50余名被困群众。17时20分许，当李方洪同志再次冲入水中救助群众时，被一根落入水中的电线击倒，光荣牺牲。 ????????                                                            ", 2012-7-22 07:46,3,2,2822,iPhone客户端,ytzWFmtxM
155,"
                                                                                                    北京大雨中……#消防员#提示：大雨路面湿滑，驾车出行的朋友千万多加留意，注意开启车灯或双闪以示提醒周边车辆，避免影响视线！行人时刻留意过往车辆，注意交通安全！空气中能见度较低，市民朋友尽量减少外出活动，尽量不要在树下避雨！家中的朋友注意电器安全，如遇雷电，多加防范！ ????????                                            ",是,无, 2012-7-21 14:04,5,5,赞,iPhone客户端,ytsZGBU94
156,"
                                                                                                    #消防员#提示：遇到此类紧急状况，千万不要慌乱，头脑保持镇定，寻找身边可以借助的正确方式进行逃生！                                            ",否,"
                                                                                                    〖视频：实拍住宅楼失火 8楼男女借床单逃生〗住宅楼8层发生火灾，屋内一对身着睡衣男女顺着床单下至8层窗檐下一隔断处躲避。男子先从卧室窗户拽着系好的床单逃出，接着将同屋的女子拉出，侧身躺在半平方米大小的平台上。二人刚一躺下，屋内的明火便从阳台窗户蹿出，成功逃生。 O网页链接 ????????                                                            ", 2012-7-21 13:36,3,1,赞,iPhone客户端,ytsO8kbb3
157,"
                                                                                                    周末到啦！各位通心粉们都有什么样的安排呢？~~~周末愉快！ ????????                                            ",是,无, 2012-7-21 13:30,转发,9,赞,iPhone客户端,ytsLRDgYM
158,"
                                                                                                    下班啦！Go！发射！轻松一下！#消防员#祝各位通心粉周末愉快！~~~ ????????                                            ",是,无, 2012-7-20 18:08,转发,1,赞,iPhone客户端,ytla09pyx
159,"
                                                                                                    #午间轻松一刻#问：＂为什么超级英雄的衣服都穿那么紧？＂ 答：＂因为救人要紧！＂ ~~~ ????????                                            ",是,无, 2012-7-20 12:12,5,3,赞,iPhone客户端,ytiPLq6us
160,"
                                                                                                    情况通报。                                            ",否,"
                                                                                                    情况通报 ????????                                                            ", 2012-7-20 09:29,1,评论,120,微博 weibo.com,ythLsgfHi
161,"
                                                                                                    随身带着这两样东西的人看起来都会很棒：自信和微笑！早安各位通心粉！~~~ ????????                                            ",是,无, 2012-7-20 07:49,2,3,赞,iPhone客户端,yth6UsL8A
162,"
                                                                                                    值得敬佩的七旬老人！也提醒大家千万注意游泳时的安全防范！以免溺水事故的发生！！！                                            ",否,"
                                                                                                    【实拍七旬老人勇救溺水少年】O网页链接 7月16日下午1点左右，在黑龙江省牡丹江市有二名少年不幸溺水，被一位七旬老人和几位爱心人士救起，拍客记录了惊险的救人全程。 ????????                                                            ", 2012-7-19 15:42,8,7,赞,微博 weibo.com,ytaMstnR0
163,"
                                                                                                    暑假来临，相信很多家长都在为自己上班而孩子独自在家的安全而困扰，下面#消防员#给您一些集中防范的提示：1、交通安全：注意外出时被撞伤或刮伤的事故；2、水、电、煤气、火灾：防触电、防中毒、防烫伤、防火、防溺水；3、居家安全：注意关好门窗了，防止攀爬；4、饮食安全：远离导致食物中毒的食品。 ????????                                            ",是,无, 2012-7-19 15:22,2,1,赞,微博 weibo.com,ytaE1rSMh
164,"
                                                                                                    夏季到了，车辆自燃也多了起来。建议您出行前，尤其是长途旅行前，务必查看一下自己的爱车，是否有发动机漏油、底盘漏油、油管老化破裂等迹象。车上不要放易燃易爆物品。打火机长时间放在窗下也容易发生暴晒，另外香水含有较多酒精，也容易着火；像碳酸饮料等，受热过高也可能发生爆炸。 ????????                                            ",是,无, 2012-7-19 15:17,4,1,赞,微博 weibo.com,ytaC1D87b
165,"
                                                                                                    #史上最牛消防员#和大家一起分享史法国消防员的15秒训练片段！速度、给力又威武啊！????O网页链接 ????????                                            ",是,无, 2012-7-19 14:52,6,3,赞,微博 weibo.com,ytarVmKbE
