序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
18,"
                                                                                                    赞 //@幸福平谷人:@平谷报 @北京平谷                                            ",否,微博已被原作者删除, 2012-8-14 14:17,-1,4,赞,iPhone客户端,yx7kClI0e
19,"
                                                                                                    [爱心传递]                                            ",否,"
                                                                                                    “如果钱只够救一个人，那就给爸爸治病吧”。8月6日的《平谷报》对患病平谷女孩邢晨雨进行了报道，希望社会各界伸出援手帮助这位可怜的姑娘。 @独自守望cy ????????                                                            ", 2012-8-9 16:36,7,4,赞,iPhone客户端,ywn6t7lKH
20,"
                                                                                                    3公里内8元，每增一公里2元，只在平谷运营，有机打发票，欢迎乘坐~                                            ",否,"
                                                                                                    #交通资讯#【平谷电动出租车上路了！】近日，平谷首批50辆红白相间的电动出租车上路运营。[给劲]这些车有统一的“制服”，每辆车每日平均耗电30度左右，充满一次电，可在城市正常路面运营120公里，满足在平谷区内的运营需求。 ????????                                                            ", 2012-8-9 12:57,25,12,赞,iPhone客户端,ywlFIrPM3
21,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    中国乐谷青少年音乐夏令营——360名少儿电声乐队演奏创造基尼斯纪录演出，由著名音乐人、国家一级作曲家兼演奏家卞留念将担任音乐总监,世博会执行总导演李建平担任嘉宾顾问，北京电视台全程录播小乐队合奏实况。 ????????                                                            ", 2012-8-8 22:39,1,1,赞,iPad客户端,ywg3wo4PS
22,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    下午17时演出正式开始，由电声架子鼓、键盘、打击板、手风琴等电声乐器组成的360人的国内最大少儿电声乐团，共同演绎了《丑鸟赞歌》及《大世界之歌》、《我的梦想》等三首原创歌曲。上海基尼斯总部负责人现场向主办方受牌。公证处人员现场监督记录活动全过程。 ????????                                                            ", 2012-8-8 22:39,转发,评论,赞,iPad客户端,ywg3trCsi
23,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    8月8日，来自全国各省市的360名青少年组成电声乐队，在“中国最有魅力休闲乡村”——平谷区挂甲峪村，进行合奏演出。空前、震撼的演出规模创造了新基尼斯记录，并获得由上海大世界基尼斯总部颁发的“大世界基尼斯之最”证书。本场合奏演出是首届中国乐谷青少年音乐夏令营的重要活动之一。@北京发布????????????                                                            ", 2012-8-8 22:39,转发,评论,赞,iPad客户端,ywg3quihq
24,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    乐谷夏令营组织方力求将“中国乐谷首届青少年音乐夏令营”打造成高水准、高规格、具有广泛影响力和号召力的音乐主题夏令营，使其成为中国乐谷继“国际流行音乐季”之后的又一主打品牌活动，成为面向青少年群体的“小”乐谷流行音乐季。 ????????                                                            ", 2012-8-8 22:39,转发,评论,赞,iPad客户端,ywg3nfmOP
25,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    此次夏令营由来自北京、上海、天津、广州等多个省市的350余名爱好音乐的青少年组成，其中年龄最小的3岁半，最大的19岁。小营员们虽然年龄小，却个个身怀绝技，他们大都有乐器、声乐和舞蹈等音乐特长，其中，150名营员有电子鼓特长，80名营员有键盘类特长，还有20多名营员会拉手风琴。 ????????                                                            ", 2012-8-8 22:39,1,评论,赞,iPad客户端,ywg3k0rwu
26,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    音乐作为青少年成长不可忽视的一部分,对于塑造青少年乐观向上,激发坚强斗志和个人涵养具有关键作用。“2012首届中国乐谷青少年音乐夏令营”旨在让孩子在“玩”和快乐中提升音乐素养,树立清晰的人生目标，诠释“音乐让童年更美好”的主题。 ????????                                                            ", 2012-8-8 22:38,转发,评论,赞,iPad客户端,ywg3fxn3V
27,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    ＂2012首届中国乐谷青少年音乐夏令营＂由团市委、市文化局、平谷区政府主办，中国罗兰集团等单位承办，是继中国乐谷国际流行音乐季后，平谷区倾力打造的一场融音乐启迪、音乐交流、音乐成长、音乐展示、音乐创新于一体的又一音乐文化盛事。 ????????                                                            ", 2012-8-8 22:38,1,1,赞,iPad客户端,ywg3c1Ic4
28,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    8月6日,为期六天的“2012首届中国乐谷青少年音乐夏令营”将在“中国最有魅力休闲乡村”——平谷区挂甲峪村正式开营。来自全国各省市的300多名青少年“伯牙子期”将在中国乐谷青少年素质培养基地秀才艺，展技艺，与音乐为伴，创中国规模最大少儿电声乐团基尼斯世界纪录。@北京发布??????@北京王惠 ????????                                                            ", 2012-8-8 22:38,1,评论,赞,iPad客户端,ywg31ER2b
29,"
                                                                                                    幸福平谷雷锋多                                            ",否,"
                                                                                                    我要表扬一下车号为052152的852路公交司售人员.从平谷到东直门方向刚上京平高速一会儿.我肚子不舒服.跟司售说了后.他们很热情的帮助我.决定在北务服务区停下.大概是七点五分左右.当时车上的人也没有怨言.感谢大家!感谢司机和售票.司机工号的后几位是11085.谢谢!@北京公交集团 ????????                                                            ", 2012-8-8 22:06,5,2,赞,iPhone客户端,ywfQ3kIcK
30,"
                                                                                                    互帮互爱                                            ",否,"
                                                                                                    我要表扬一下车号为052152的852路公交司售人员.从平谷到东直门方向刚上京平高速一会儿.我肚子不舒服.跟司售说了后.他们很热情的帮助我.决定在北务服务区停下.大概是七点五分左右.当时车上的人也没有怨言.感谢大家!感谢司机和售票.司机工号的后几位是11085.谢谢!@北京公交集团 ????????                                                            ", 2012-8-7 09:36,2,1,赞,微博 weibo.com,yw1v8yDIt
31,"
                                                                                                    辛苦 //@河北月月:@北京平谷 @国家海洋环境监测中心 测绘人的身影，定格成一幅最美的画面。                                            ",否,"
                                                                                                    平谷金海湖大坝边上的测绘工作者，正在监测大坝，测绘，无处不在，测绘人，辛苦了 ????????                                                            ", 2012-8-4 20:37,3,2,赞,iPhone客户端,yvDxQtssh
32,"
                                                                                                    危险                                            ",否,"
                                                                                                    #出行提示#今日10:30分，受降雨影响，平谷胡关路K14+100至K31+210挡墙有倒塌危险，道路双向封闭；门头沟灵山路K10处发生山体塌方，道路双向封闭。请过往车辆注意行车安全。 ????????                                                            ", 2012-8-1 19:13,3,评论,赞,iPhone客户端,yvaItiZCU
33,"
                                                                                                    受高空槽影响，昨夜间到今天白天我区普降中雨，截止17时过程雨量全区平均为24.7毫米，目前降雨主体已经移出我区，夜间天气将逐渐好转。今天夜间：阴有小雨转多云，东北风1、2级，最低气温20℃；明天白天：多云间阴，偏东风2、3级，最高气温27℃；明天夜间：多云转阴有小雨，偏东风1、2级，最低气温21℃ ????????                                            ",是,无, 2012-8-1 19:11,2,评论,赞,iPhone客户端,yvaHJd7Y6
34,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【平谷天气 2012.07.31 晚】【平谷】 明天 小雨转阴，气温25℃～21℃，微风；后天 多云转阴，气温 27℃～22℃ 。更多天气:O网页链接 ????????                                                            ", 2012-7-31 21:26,2,评论,赞,iPhone客户端,yv29LDy5u
35,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    据平谷自动气象站资料显示，截止到6时平谷地区普降中到大雨，平均降雨量33.1毫米，南独乐河最大48.0，镇罗营最小14.8。预计今天白天到夜间仍有中到大雨，风力不大，25-21℃。请相关部门做好地质灾害的防范工作。【平谷区气象局】 ????????                                                            ", 2012-7-31 07:08,3,1,赞,iPhone客户端,yuWxtoWUZ
36,"
                                                                                                    市防汛办提示您：30日夜间到31日白天本市将有中到大雨过程，东南部地区有暴雨，降雨极易造成山洪、泥石流、山体滑坡等灾害，相关部门已发布暴雨蓝色和地质灾害黄色预警。请广大市民远离河道、山区，注意防范泥石流、雷电等灾害，加强自身防护，确保人身安全 ????????                                            ",是,无, 2012-7-31 06:59,6,2,赞,iPhone客户端,yuWtPDkub
37,"
                                                                                                    据平谷自动气象站资料显示：平谷地区普降小到中雨，局部大雨。截止到22时50分，南独乐河最大31.4毫米。此次系统移动缓慢，预计降水将持续到明晚，局部可达暴雨。请相关部门做好地质灾害的防范工作。【平谷区气象局】 ????????                                            ",是,无, 2012-7-31 06:58,1,1,赞,iPhone客户端,yuWtp3UX9
38,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【平谷天气 2012.07.30 晚】【平谷】 明天 中到大雨转小雨，气温25℃～21℃，微风；后天 阴，气温 27℃～22℃ 。更多天气:O网页链接 ????????                                                            ", 2012-7-30 22:20,2,评论,赞,iPhone客户端,yuT5c5SG8
39,"
                                                                                                    平谷目前雨势很大，大家尽量不要外出，注意安全                                            ",否,"
                                                                                                    平谷目前雨势较大，请大家减少出行。@北京发布 @北京平谷 ????????                                                            ", 2012-7-30 21:58,6,1,赞,iPhone客户端,yuSWv6G5w
40,"
                                                                                                    鼓掌                                            ",否,"
                                                                                                    【建议收藏——本市下凹式立交桥】从交通北京微博中看到的信息，交通北京的小编为了大家看着不眼晕分了几条发布，小布整理成一条长微博，建议大家收藏。以后再有比较大的雨情时您先查看一下自己回家路上是否要经过这些桥区，看看能否找到更好的绕行路线。感谢交通北京小编辛苦整理。 ????????                                                            ", 2012-7-30 16:00,3,6,3,微博 weibo.com,yuQB3iMk6
41,"
                                                                                                    白天较闷热 夜间小雨注意防范                                            ",否,"
                                                                                                    【白天较闷热 夜间小雨注意防范】30日7时北京气象信息：今天白天晴转阴，最高气温31℃，但天气较闷热，应注意防暑，可适当喝些盐开水或盐茶水，补充体内失去的盐分，达到防暑功效。傍晚天气转阴，入夜有全市性小雨，请注意防范，最低气温22℃。明天白天阴有小雨，南部中雨，请及时关注气象信息。 ????????                                                            ", 2012-7-30 10:16,转发,评论,赞,微博 weibo.com,yuOlixqEO
42,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【雷电黄色预警】市气象台21时50分继续发布雷电黄色预警信号：受强雷雨云的影响，未来3小时内本市北部地区有雷阵雨，短时雨强较大，局部地区有雷暴大风，请注意防范。 ????????                                                            ", 2012-7-28 22:25,转发,1,赞,iPhone客户端,yuAgf93JU
43,"
                                                                                                    寻找＂平安瓶＂主人。@张学_meow                                            ",否,"
                                                                                                    《平谷报》寻人启事：寻找摆放＂平安瓶＂的人。 ＂一个井盖的故事＂以圆满告终，一个小小的井盖得到太多好心人的关注，很多网友把放置井盖旁的瓶子称为＂平安瓶＂，我们现在寻找这位放置＂平安瓶＂的人。同时感谢发布这条微博的网友张学及所有网友，如果大家有＂平安瓶＂主人线索，请联系@我们。 ????????                                                            ", 2012-7-28 15:30,6,7,1,iPhone客户端,yuxxUmAkQ
44,"
                                                                                                                                                ",否,"
                                                                                                    7月26日早7点，记者再次来到井盖丢失处，发现已安装完毕。谢谢大家对平谷的关心，向好心人致敬。@北京平谷 ????????                                                            ", 2012-7-28 15:20,6,7,赞,iPhone客户端,yuxtVAVCE
45,"
                                                                                                    该井盖由海泰公司负责，接到井盖丢失消息后，施工人员第一时间来到所在地，由于井盖在门脸前便道上，被周围施工大车轧碎，当晚没有匹配井盖，工人当晚先安放闪光警示墩，并拍专人看守。                                            ",否,"
                                                                                                    嗯！修好了，真给力！闪光灯下的应急安全标也够亮！摄于晚上十点，请验收成果……@北京平谷 @平谷报 2平谷大街 ????????                                                            ", 2012-7-28 15:16,1,1,赞,iPhone客户端,yuxs1q4bW
46,"
                                                                                                    一个井盖的故事。@张学_meow ????????                                            ",是,无, 2012-7-28 14:52,1,评论,赞,iPhone客户端,yuxiko4zm
47,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【阴云密布大雨将要降临】28日7时北京气象信息：昨夜京城经历了新一轮较强降雨，目前雷雨暂歇，小雨飘散，今天白天阵雨转大雨，东部暴雨并伴有雷电，夜间雷雨转多云。建议市民尽量减少出行，请勿去山区游玩，如室内进水，应立即切断电源；车辆遇积水过深时，避免强行通过，防范于未然。气温27至23℃。 ????????                                                            ", 2012-7-28 10:28,1,评论,2,iPhone客户端,yuvz9F3nw
48,"
                                                                                                    //@北京发布:转发微博。                                            ",否,"
                                                                                                    #出行提示#由于目前京港澳高速北京段因降雨较大而全线封闭。出京的车辆可以从三环莲花桥、四环南沙窝桥、五环衙门口桥绕行至莲石路、经西六环向南，再进入京港澳高速通行。外围进京车辆可由京港澳高速向北，然后进入六环路通行。小编建议您最好推迟或减少出行，必须出行的一定注意安全。 ????????                                                            ", 2012-7-27 22:30,转发,评论,赞,政府版微博,yuqRLzWYD
49,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【汛情快播】7月27日8时至22时，全市平均降雨量6毫米，城区平均降雨量18毫米，降雨最大点卢沟桥61毫米；密云水库流域平均降雨量不足1毫米，官厅水库流域平均降雨量1毫米。本时段降雨主要分布在城近郊区、房山、怀柔、昌平和平谷区。 ????????                                                            ", 2012-7-27 22:29,转发,评论,赞,政府版微博,yuqRu8JPy
50,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #出行提示#今日21:30，因降雨较大，京港澳高速北京段全线封闭。 ????????                                                            ", 2012-7-27 21:49,1,评论,9,微博 weibo.com,yuqBhbDxC
51,"
                                                                                                    //@山水怀柔: 外面的大雨还是下来了，电闪雷鸣的，还在外面的朋友们一定要注意防雷电！                                            ",否,"
                                                                                                    【防雷电安全手册】北京市气象台今日13时46分发布天气快报：未来2小时内，北京部分地区将出现雷电。我们提醒大家注意做好防雨防雷安全措施。防雷电安全手册请见图。 ????????                                                            ", 2012-7-27 21:49,1,评论,赞,微博 weibo.com,yuqBamvRo
52,"
                                                                                                    目前平谷雨情不大                                            ",否,"
                                                                                                    【雨情续报】20时至21时降水量：房山坨里52.1mm，城关47.2mm，丰台卢沟新桥44.6mm，鹰山公园38.2mm，门头沟潭柘寺32.0mm，龙泉30.6mm，丰台站26.3mm，丰台千灵山25.6mm，海淀温泉21.9mm。 ????????                                                            ", 2012-7-27 21:45,转发,1,1,微博 weibo.com,yuqzznTti
53,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【雨情再报】2012年07月27日20时至07月27日21时，北京地区全市平均降雨2.8毫米，城区平均6.4毫米；最大降雨出现在房山坨里52.1毫米，最大雨强出现在房山坨里20-21时，1小时降水量52.1毫米。 ????????                                                            ", 2012-7-27 21:44,转发,评论,1,微博 weibo.com,yuqznyAOf
54,"
                                                                                                    大家注意安全！！                                            ",否,"
                                                                                                    各位网友注意啦，目前本市局部地区雨量较大，大家注意出行，并及时关注气象提示。 ????????                                                            ", 2012-7-27 21:44,转发,评论,6,微博 weibo.com,yuqzbsUNL
55,"
                                                                                                    房山加油！！平谷与你同在！                                            ",否,"
                                                                                                    抗洪救灾 众志成城 ????????                                                            ", 2012-7-27 21:44,1,4,赞,微博 weibo.com,yuqz0vDkR
56,"
                                                                                                    //@平谷报: 加油 //@北京晚报:加油 //@北京晨报: #本报记者来自灾区一线的报道# 你也要注意安全啊！                                            ",否,"
                                                                                                    北京 平谷 胡关路塌方处 北京市政路桥养护集团已将塌方路面抢通 但路过这里的同学还是要注意安全！@北京晨报 @西瓜想想 ????????                                                            ", 2012-7-27 21:41,2,3,赞,微博 weibo.com,yuqy5c4vZ
57,"
                                                                                                    //@平谷报: 向遇难者志哀 向英雄致敬                                            ",否,"
                                                                                                    【向遇难者志哀 向英雄致敬】同胞罹难、家园被毁，我们悲痛于心、感同身受。在自然灾害面前，人类是如此脆弱。我们惟有心手相连在一起，让人性的温度传递，珍爱生命，珍爱生活，方能让逝者走得安心；我们惟有化悲痛为力量，让精神的能量凝聚，攻坚克难，砥砺奋进，方能创享更加美好的家园。 ????????                                                            ", 2012-7-27 21:41,转发,评论,赞,微博 weibo.com,yuqy3pAF6
58,"
                                                                                                    //@平谷报: 认真总结反思，汲取教训，全力做好善后工作，不断提高防灾抗灾水平。                                            ",否,"
                                                                                                    【北京将认真总结反思全力做好善后工作】北京市防汛抗旱指挥部向灾害中的遇难者表示哀悼，向遇难者家属表示慰问，表示要认真总结反思，汲取教训，全力做好善后工作，不断提高防灾抗灾水平。 ????????                                                            ", 2012-7-27 21:41,转发,评论,4,微博 weibo.com,yuqy157T3
59,"
                                                                                                    //@平谷报: 供大家参考。                                            ",否,"
                                                                                                    #惠说北京#暴雨过后，车险报案量激增，我从市保监局了解到，他们严格要求各保险公司建立“首问负责制”，明确要求首问负责人必须主动、热情接待报案车主，不能以任何理由推诿、拒绝或搪塞车主的理赔要求。发现服务质量问题，车主可以向保险公司投诉。供大家参考。 ????????                                                            ", 2012-7-27 21:41,转发,评论,赞,微博 weibo.com,yuqxYFMEc
60,"
                                                                                                    感谢                                            ",否,"
                                                                                                    7 月 24日， 中央文献究室副主任兼机关党委书记董宏到我区镇罗营镇五里庙村进行慰问。代表中央文献研究室为五里庙村送上21万元慰问金，并对石河两岸有机果品受灾情况进行考察。 ????????                                                            ", 2012-7-27 21:41,转发,评论,赞,微博 weibo.com,yuqxXeyR9
61,"
                                                                                                    平谷防汛防灾电话：区防汛抗旱指挥部办公室： 89995141 ；89995370。区住房和城乡建设委员会办公室： 89992670； 89992607                                            ",否,"
                                                                                                    平谷防汛防灾电话：区防汛抗旱指挥部办公室： 89995141 ；89995370。区住房和城乡建设委员会办公室： 89992670； 89992607。 ????????                                                            ", 2012-7-27 21:41,3,评论,赞,微博 weibo.com,yuqxUg1fO
62,"
                                                                                                    智能广播给力！！                                            ",否,"
                                                                                                    平谷:喇叭喊出零伤亡 266个村手机连接智能广播及时预警 @北京发布 @北京王惠 @北京日报 O网页链接 ????????                                                            ", 2012-7-27 21:41,转发,1,赞,微博 weibo.com,yuqxR2jtv
63,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    平谷黄松峪乡黄关路飞龙谷路段损毁严重，已断行，损毁路段全长25公里， 其 中最严重路段是御井泉景点往上1公里， 路面全部断裂。全部修复费用将达 5000万元。图为公路养护集团正在抓紧时间抢修。 @北京发布 @北京平谷 ????????                                                            ", 2012-7-27 21:40,1,3,赞,微博 weibo.com,yuqxL6rMq
64,"
                                                                                                                                                ",否,"
                                                                                                    7月27日，平谷区四大门机关为我区“7.21” 特大自然灾害受灾群众捐款， 用于生产自救。当天，共募集善款29410元。图为捐款现场。 @北京发布 @北京平谷 @北京日报 ????????                                                            ", 2012-7-27 21:40,转发,评论,赞,微博 weibo.com,yuqxFuCgJ
65,"
                                                                                                    //@平谷报: 请大家注意防范！！                                            ",否,"
                                                                                                    【地质灾害黄色预警】市国土资源局与气象局27日16时10分联合发布地质灾害黄色预警：28日午后到夜间，平谷、密云、怀柔、房山、门头沟等部分山区发生泥石流、崩塌、滑坡等地质灾害的可能性较大，地质灾害预警等级为3级（黄色预警）。请有关部门加强监测、注意防范。 ????????                                                            ", 2012-7-27 21:40,2,评论,赞,微博 weibo.com,yuqxAaomP
66,"
                                                                                                    //@平谷报: 防疫常识记心头                                            ",否,"
                                                                                                    【暴雨过后如何预防传染病】很多网友都关心，大灾过后会不会有疫情出现，应该如何预防。目前，灾区群众健康状况良好，无疫情出现。有关专家整理了几条简单实用好记的防疫常识，已经向灾区群众宣传好几天了。在这里也给大家提个醒儿。 ????????                                                            ", 2012-7-27 21:40,转发,评论,赞,微博 weibo.com,yuqxy6jg2
67,"
                                                                                                    悼念遇难者                                            ",否,"
                                                                                                    【郭金龙哀悼“7??21”灾害遇难者】在向逝者默哀后，郭金龙说，想想已逝去的生命，看看受灾的群众，我们必须深刻反思，永远铭记这个教训，不断加强改进工作，使规划建设更科学、更符合自然规律；使各项工作更加以人为本，并确保这样的灾难不再重现。北京市委、市政府有信心在把善后救灾重建工作做好。 ????????                                                            ", 2012-7-27 21:40,2,评论,赞,微博 weibo.com,yuqxuyyV6
68,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【平谷天气 2012.07.26 晚】【平谷】 明天 雷阵雨转中雨，气温28℃～24℃，微风；后天 中到大雨转阵雨，气温 27℃～23℃ 。更多天气:O网页链接 ????????                                                            ", 2012-7-26 22:36,1,评论,赞,iPad客户端,yuhtN3Tn1
69,"
                                                                                                                                                ",否,"
                                                                                                    【已确认身份的遇难者名单】北京市防汛抗旱指挥部刚刚公布了“7??21”特大自然灾害已确认遇难者身份名单。 ????????                                                            ", 2012-7-26 22:36,4,3,156,iPad客户端,yuhtIABL8
70,"
                                                                                                                                                ",否,"
                                                                                                    【北京区域内共发现77具遇难者遗体】本市防汛抗旱指挥部刚刚向媒体发布消息，截至7月26日，北京区域内共发现77具遇难者遗体，其中66名遇难者身份已经确认，11名遇难者身份仍在确认中。目前，未接到新的失踪人员报告。 ????????                                                            ", 2012-7-26 20:43,3,评论,65,iPhone客户端,yugK8eCyb
71,"
                                                                                                                                                ",否,"
                                                                                                    已经确认身份的66名遇难者包括在抢险救援中因公殉职的基层干部5人。另61名遇难者中，男性36人，女性25人。其致亡原因为：溺水46人，触电5人，房屋倒塌3人，泥石流2人，创伤性休克2人，高空坠物2人，雷击1人。 ????????                                                            ", 2012-7-26 20:41,5,1,40,iPhone客户端,yugIZBZh5
72,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【白天还有雨 出行带雨具】7月26日7时北京气象信息：今天早晨由于空气湿度比较大，大部分地区出现了小雨，能见度不足两公里，午后到傍晚有雷阵雨，风力二三级，最高气温28℃。出门时还要带把雨伞，能见度比较低，注意交通安全。夜间阴天间多云，最低气温23℃。 ????????                                                            ", 2012-7-26 07:51,5,评论,赞,iPhone客户端,yubGHuPHZ
73,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【雨情信息】市气象台发布25日8时至26日6时降水量：东南部较大平均5mm，最大为通州杨洼闸（水文站）40mm，东北部平均2.2mm,西南部平均2mm,西北部平均1.7mm,城区平均1mm，全市平均2.1mm。 ????????                                                            ", 2012-7-26 07:51,转发,评论,赞,iPhone客户端,yubGAo6SK
