序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
65,"
                                                                                                    台风凶猛，北京南站京沪高铁停运，全额退款                                            ", 2012-8-9 17:27,3,评论,6,微博 weibo.com,ywnrjhKh4
66,"
                                                                                                    抽烟害处多，抽烟的童鞋力争戒烟啊                                            ", 2012-8-9 16:40,7,1,赞,微博 weibo.com,ywn86rdlA
67,"
                                                                                                    窗台放个瓶子，一推叮当乱响                                            ", 2012-8-9 16:38,5,1,赞,微博 weibo.com,ywn7zEuOQ
68,"
                                                                                                    找到适合自己的运动方式，锻炼身体，守护健康                                            ", 2012-8-8 09:44,1,评论,赞,微博 weibo.com,ywaYU6VgK
69,"
                                                                                                    #创新海淀#【学院路地区新增“涉水预警”系统】海淀区学院路街道为易产生积水的北四环四处地下人行通道安装了4台“涉水预警系统”，可以实时监测通道积水情况，并对超警戒水位报警，还可全程记录雨季积水情况，便于对比各时期积水变化情况，进而实施相应应急措施。 ​​​​                                            ", 2012-8-8 09:41,6,2,赞,微博 weibo.com,ywaXCl9Fr
70,"
                                                                                                    仍在路上的童鞋多注意安全，今夜有雷雨                                            ", 2012-8-7 22:13,5,评论,赞,微博 weibo.com,yw6st2TOy
71,"
                                                                                                    偶遇不如相亲//@海淀公安分局: 第一次见面，或者几次见面，就让你猛掏钱的Ta，你敢要吗？AA制吧，不丢人！                                            ", 2012-8-7 16:26,1,1,赞,微博 weibo.com,yw4bz6Acz
72,"
                                                                                                    近日，海淀街道温馨家园举办了模拟保龄球比赛，近100名残疾人选手参加了激烈角逐，场面温馨而激烈。 ​​​​                                            ", 2012-8-7 10:43,4,3,赞,微博 weibo.com,yw1Wkj4gP
73,"
                                                                                                    一叶落而天下知秋，秋老虎折腾不了多久啦，童鞋们贴秋膘啦                                            ", 2012-8-7 10:22,转发,评论,赞,微博 weibo.com,yw1NYAGTr
74,"
                                                                                                    转发微博                                            ", 2012-8-6 17:37,7,2,赞,微博 weibo.com,yvVe41lq8
75,"
                                                                                                    强烈赞，继续办好！！！                                            ", 2012-8-6 15:51,6,9,赞,微博 weibo.com,yvUwQdDvt
76,"
                                                                                                    附近的童鞋可以选择换乘噢，离车站较远的童鞋酌情考虑，有时间倒是可以探一下班，毕竟八毛还是挺便宜滴                                            ", 2012-8-6 14:50,8,2,3,微博 weibo.com,yvU8bC1uJ
77,"
                                                                                                    #创新海淀#【中关村企业专利申请首次半年破万】今年上半年，中关村国家自主创新示范区企业共申请专利10698件，获得专利授权7231件，比去年同期分别增长21.4%和17.8%。中关村企业首次实现半年专利申请量破万件。此外，在中关村“一区十园”中，海淀园区专利申请量居首位，占比56%。 ​​​​                                            ", 2012-8-6 14:47,3,1,赞,微博 weibo.com,yvU6YgZYJ
78,"
                                                                                                    中国重登金牌榜首！！[伦敦奥火][奥运金牌]                                            ", 2012-8-6 10:11,2,1,13,微博 weibo.com,yvSiZoPxX
79,"
                                                                                                    #民生海淀#【海淀办营业执照可快递到家】工商海淀分局与中国邮政速递物流EMS下属的同城快捷达成合作协议，自7月30日起增设“快递服务专用窗口”，就登记材料通过审核后愿意快递的办事人员，邮政人员参照工商“核准后五个工作日领照”的操作规程，承诺不超过此时限将执照送达，将大大提高收取效率。 ​​​​                                            ", 2012-8-6 09:00,6,4,赞,微博 weibo.com,yvRQ9E7PS
80,"
                                                                                                    安全第一、生命第一，健康第一，要记得提前设计路线，跟随有经验的“驴友”前辈噢                                            ", 2012-8-6 08:55,2,2,赞,微博 weibo.com,yvRObk0v1
81,"
                                                                                                    #海淀新闻#【海淀职介中心获全国先进】在全国就业创业工作表彰大会上，海淀区职业介绍服务中心被授予“全国就业先进工作单位”称号。中心在全国率先实现了“一台六区”的功能布局，成为国家级公共就业服务机构示范基地，并在全市第一家推出了“一站式”办公服务模式。 ​​​​                                            ", 2012-8-3 09:20,3,3,赞,微博 weibo.com,yvpGMlYmw
