序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
42,"
                                                                                                    #生活南京#下月起，消毒餐具将穿上“1122制服”：很多餐馆都提供薄膜包装的消毒性餐具，这些餐具真的干净吗？近日，“南京市消毒餐具1122标志使用启动仪式新闻发布会”举行，据悉，自8月1日起，南京市内各正规消毒餐具生产企业将统一使用“1122标志”的消毒餐具包装。O网页链接 ​​​​                                            ", 2015-7-30 15:39,转发,评论,赞,皮皮时光机,CtvAOnCFF
43,"
                                                                                                    #光影南京#夕阳下的一抹霞光映衬着南京长江大桥~美哭！~@南京-老张  ​​​​                                            ", 2015-7-30 14:54,8,1,8,皮皮时光机,CtviDpFVr
44,"
                                                                                                    #旅行常识#旅行总有不愉快？出发前，认真准备好以下8件事，绝对能大大提升你的旅游满意度哦！ ​​​​                                            ", 2015-7-30 14:01,4,1,4,南京旅游网站群,CtuX3pgZC
45,"
                                                                                                    #轻松一刻#一组视觉欺骗图，眼见不一定为实啊  ​​​​                                            ", 2015-7-30 13:04,2,评论,1,皮皮时光机,CtuzY10EF
46,"
                                                                                                                                                 ", 2015-7-30 12:30,6,1,33,南京旅游网站群,Ctum7ClT1
47,"
                                                                                                    你想去吗？                                            ", 2015-7-30 12:04,3,评论,4,微博 weibo.com,CtubQhe5T
48,"
                                                                                                    #南京旅游#最近南京正式步入盛夏阶段，气温节节高，而某神秘 组织昨日空降南京，更是燃起一把“火”，让南京“热”不可耐，这就是最近火爆银幕的综艺节目组《极限挑战》，男神们空降南京，又去了哪些地方呢？下面跟着小编的脚步一起去看看吧~ ​​​​                                            ", 2015-7-30 11:30,3,1,9,南京旅游网站群,CttXLFMmA
49,"
                                                                                                    #生活南京#吃货福音！ 今夏南京街头龙虾质量抽检全合格。 今年南京市食药监局委托国家轻工业食品质量监督检测南京站对市场上龙虾中菊酯类农药残留开展了2次快速检测，共计100批次，全部合格。O吃货福音！ 今夏南京街头龙虾质量抽检全合格 ​​​​                                            ", 2015-7-30 11:01,2,评论,赞,皮皮时光机,CttM0oYEh
50,"
                                                                                                    //@南京日报: 切记：别模仿！擅自爬高楼自拍，情节严重可能会被拘留。                                            ", 2015-7-30 10:38,转发,5,18,微博 weibo.com,CttCLrEeU
51,"
                                                                                                    #抗战胜利70周年#为纪念中国人民抗日战争暨世界反法西斯战争胜利70周年，昨天上午，由香港中联办、江苏省港澳办共同主办的苏港澳台青年“相聚国旗下”活动在侵华日军南京大屠杀遇难同胞纪念馆举行。来自四地近1200名青年代表参加。活动举行了隆重的升国旗仪式。O四地青年“相聚国旗下”祭奠南京大屠杀遇难同胞 ​​​​                                            ", 2015-7-30 10:20,2,2,1,南京旅游网站群,CttvksJxu
