序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
37,"
                                                                                                                                                ", 2014-4-24 14:43,3,3,4,微博 weibo.com,B1dfidMMP
38,"
                                                                                                    #微警务#4月16日，度假区分局捣毁一个制造假冒电缆线窝点，抓获犯罪嫌疑人8名，查获假冒“昆明电缆集团股份有限公司”注册商标的成品电缆线共计一千余卷，涉案金额50余万元。目前，案件正在进一步审理中。【2014.4.23】 ​​​​                                            ", 2014-4-23 16:35,4,4,4,微博 weibo.com,B14yb3tW5
39,"
                                                                                                    #微警务#4月16日凌晨，盘龙分局多部门在盘龙区羊肠新村一别墅内抓获涉赌人员57人，现场查获用于赌博的乒乓球、代金券、游戏单等赌博工具和赌资30余万元。近4个月以来，盘龙警方已捣毁6个赌博窝点，抓获155名涉赌人员，先后共缴获71万余元赌资。【2014.4.23】 ​​​​                                            ", 2014-4-23 14:39,2,3,2,微博 weibo.com,B13N2Bd20
40,"
                                                                                                    #昆明警方·警察故事#今日14时，FM99将播出《昆明警方·警察故事》2014年第五期节目。西山、刑侦、特警民警将为大家讲述 “春城守护者，平安有我”的故事。【2014.4.22】                                            ", 2014-4-22 13:25,2,1,2,三星Galaxy SIII,B0TSADa7P
41,"
                                                                                                    目前，嫌疑人涉嫌非法持有、私藏枪支、弹药罪被已五华警方依法刑事拘留，案件正在进一步审理中。//@滇中巨兽Laughing: @昆明信息港 @昆明警方 @五华警方                                            ", 2014-4-22 09:24,9,5,4,微博 weibo.com,B0SiQ7zlE
42,"
                                                                                                                                                ", 2014-4-22 09:19,转发,评论,2,微博 weibo.com,B0SgF2lQY
43,"
                                                                                                    //@呈贡警方: 最可爱的警察@happy_勇sir 师大安全知识讲座                                            ", 2014-4-22 09:16,2,2,4,微博 weibo.com,B0Sfz6c7G
44,"
                                                                                                    #微警务# 近日，盘龙分局在金星社区办事处召集金星社区代表召开“走基层、进社区、办实事、解难题、促和谐、保民安”活动宣传动员会。分局向社区群众征集他们最关心、最想得到公安机关帮助的问题及对公安机关工作提出意见和建议，并安排专人逐一进行整理后予以现场解答、回复和办理。【2014.4.21】 ​​​​                                            ", 2014-4-21 16:01,1,1,2,微博 weibo.com,B0Ltcnmod
45,"
                                                                                                    #昆明警方非常视线#第136期内容：第一部分，不考试办驾照，女子被骗数万元；第二部分，加强街面巡逻，严打偷盗行为；第三部分，治安播报（昆明出现3D打印机技术）。播放地址：L昆明警方《非常视线》第136期（网络版） 【2014.4.21】 ​​​​                                            ", 2014-4-21 15:37,1,2,赞,微博 weibo.com,B0LjsERUR
46,"
                                                                                                    目前没有接到相关政策要求和信息//@云楼报坊hu: //@云层里的自由之心: @昆明警方                                            ", 2014-4-21 15:09,5,4,赞,微博 weibo.com,B0L8mdsD8
47,"
                                                                                                    #微警务#47岁的赵立红在社区民警岗位上近9年的时间，让她成为社区居民的知心人。帮社区老人代领工资和抚恤金，帮残障群众团购评价米，奔波几个月为老人申请用电......她没有惊心动魄的破案经历，却走街串巷离百姓最近，工作让她心里觉得踏实，同事看来这就是责任心。O代领工资 帮忙买米【2014.4.21】 ​​​​                                            ", 2014-4-21 14:42,3,4,4,微博 weibo.com,B0KXmsTyx
48,"
                                                                                                                                                ", 2014-4-21 13:52,2,评论,4,微博 weibo.com,B0KCS9Kl1
49,"
                                                                                                    #微警务#近日，昆明理工大学130名师生到市戒毒康复管理所参观“和谐家园”戒毒康复社区。通过活动的开展，广大师生深受启发和教育，认识到毒品的危害，以及珍爱生命、拒绝毒品、崇尚健康的生活理念，进一步预防和减少毒品对师生的危害。【2014.4.21】 ​​​​                                            ", 2014-4-21 11:53,2,1,7,微博 weibo.com,B0JQKiHfS
50,"
                                                                                                                                                ", 2014-4-21 10:57,22,评论,2,微博 weibo.com,B0JtX0mxW
51,"
                                                                                                    #微警务#近日，石林消防大队获悉石林县大可乡阿黑村由于连年干旱，全村60多户村民180余人及60多头牲畜饮水困难，眼下正是种植烟苗等种植物的关键时机，如果延误时间，将给村民造成巨大的经济损失。了解情况后，消防官兵立即为村民送水13吨，缓解了群众生活用水困难的问题。【2014.4.21】 ​​​​                                            ", 2014-4-21 10:55,4,2,6,微博 weibo.com,B0Jt9Bxw4
52,"
                                                                                                                                                ", 2014-4-18 17:35,7,3,4,三星Galaxy SIII,B0jNV4zZo
53,"
                                                                                                    【爱心送书之七】李庆彪回访了曾经走访过的马能才老人，老人的儿子儿媳已去世，只剩老人和老伴带着三个孙子生活，他们仍然节衣缩食让三个孩子念书。得知老人的老伴生病需要治疗的情况后，李庆彪表示了慰问，希望孩子们能好好学习，祝愿老人身体尽快康复。 ​​​​                                            ", 2014-4-18 11:39,4,4,2,三星Galaxy SIII,B0htjA4HQ
54,"
                                                                                                    【爱心送书之六】李庆彪回访了曾经走访过的73岁老人薛永凤，一个儿子已经去世，儿媳外出失踪已经多年，老人家徒四壁，还要供两个孙子上学。回想当时两个聚精会神看着手中早已翻得破旧课本孩子的眼神，李庆彪表示了慰问，勉励两个孩子克服困难好好学习。 ​​​​                                            ", 2014-4-18 11:30,3,2,4,三星Galaxy SIII,B0hpQ9us5
55,"
                                                                                                    【爱心送书之五】为了丰富学生们的课余文化生活，李庆彪还为当地小学送去了篮球、乒乓球等文化体育用品。同时成长于农村的他也用自己的人生经历，激励同学们珍惜学习，好好学习。 ​​​​                                            ", 2014-4-18 10:42,2,2,4,三星Galaxy SIII,B0h6li7Tm
56,"
                                                                                                    【爱心送书之四】4月16至17日，在盘龙分局和拓东派出所的协调帮助下，满载着爱心，书籍送到了远离昆明400多公里的莲峰镇，部分书籍被安排存放在莲峰镇文化站，开放给全镇群众阅读。合适学生阅读的书籍今后将被文化站送到全镇的各中小学。 ​​​​                                            ", 2014-4-18 10:33,转发,1,2,三星Galaxy SIII,B0h2EkxZx
57,"
                                                                                                    【爱心送书之三】李庆彪和妻子拿出两人的积蓄三万余元，随后李庆彪还号召拓东派出所的同事捐款，用筹集到的资金购买了涵盖历史、地理、军事、科普、卫生、法律等图书7486册。 ​​​​                                            ", 2014-4-18 10:13,9,7,7,三星Galaxy SIII,B0gUK6Ey0
58,"
                                                                                                    【爱心送书之二】 李庆彪回想起自己求学的艰辛经历和莲峰镇许多困难家庭儿童渴望读书的目光，他暗下决心，一定要为有志通过学习改变命运的孩子做一点事情。2013年初的一趟返乡之行后，李庆彪有了在莲峰镇建设图书馆的想法，同时想法得到了妻子的支持。 ​​​​                                            ", 2014-4-18 10:07,1,3,2,三星Galaxy SIII,B0gS70pAX
59,"
                                                                                                    【爱心送书之一】李庆彪，云南永善人，盘龙分局拓东派出所一名80后新警，入警前他曾在永善县莲峰镇工作，期间他走遍了莲峰镇的每个村寨，正因为有了这样的工作经历，他感受到了当地居民的贫困。“教育是脱贫根本”这句话一直记在他的心中。 ​​​​                                            ", 2014-4-18 09:59,5,4,9,三星Galaxy SIII,B0gOV1stU
60,"
                                                                                                                                                ", 2014-4-17 22:30,2,2,2,三星Galaxy SIII,B0cj6mIIz
61,"
                                                                                                                                                ", 2014-4-16 23:04,转发,4,1,三星Galaxy SIII,B036Dr8L6
62,"
                                                                                                                                                ", 2014-4-15 23:25,1,2,4,三星Galaxy SIII,AFRgXseUA
63,"
                                                                                                                                                ", 2014-4-15 23:23,1,评论,1,三星Galaxy SIII,AFRfWbinF
64,"
                                                                                                    #昆明警方非常视线#第135期内容：第一部分，西山禁毒破获一起万克毒品大案；第二部分，入室盗窃变抢劫，再次作案被擒获；第三部分，治安播报（昆明出现3D打印机技术）。播放地址：L昆明警方《非常视线》第135期（网络版） 【2014.4.14】 ​​​​                                            ", 2014-4-14 16:28,4,2,2,微博 weibo.com,AFF6X6Vsr
65,"
                                                                                                    #群众路线#近日，盘龙分局金沙派出所邀请辖区单位、企业和村委会代表25人召开座谈会。会上，所领导与代表们倾心交流，共收集整理群众意见和建议41条，为提高派出所工作和推动群众路线教育实践活动的开展奠定了坚实的基础。【2014.4.14】 ​​​​                                            ", 2014-4-14 14:07,1,评论,赞,微博 weibo.com,AFEc5iHea
66,"
                                                                                                    #微警务#近日，嵩明县局开发区派出所深入辖区职教园区高校开展法制宣传教育活动。活动中，民警详细讲解防盗防抢防诈骗等安全防范知识，同时向同学们发放了宣传资料，通过活动的开展也进一步提高同学们的法律意识和安全防范意识。【2014.4.14】 ​​​​                                            ", 2014-4-14 13:45,2,1,2,微博 weibo.com,AFE37bVOv
67,"
                                                                                                    #微警务#佯装路人，专门和老人搭讪，其他同伙在边上偷听，重点关注对方家里有无病人、子女是否在外工作等信息，听得差不多后便让“算命先生”登场，以为对方治病消灾为由骗取钱财。近日，@东川警方 打掉这样一个利用封建迷信诈骗的团伙，抓获6名嫌疑人。【2014.4.11】 ​​​​                                            ", 2014-4-11 15:02,4,1,5,微博 weibo.com,AFcgLmO6p
68,"
                                                                                                                                                ", 2014-4-11 14:39,2,2,赞,微博 weibo.com,AFc7h2CjS
69,"
                                                                                                    #昆明警方非常视线#第133期内容：第一部分，云南三地警方联合侦破特大毒品案；第二部分，治安播报（官渡警方打击传销违法专项行动）。播放地址：L昆明警方《非常视线》第133期（网络版） 【2014.4.11】@官渡警方 ​​​​                                            ", 2014-4-11 10:53,8,12,6,微博 weibo.com,AFaDForKl
70,"
                                                                                                    #群众路线在身边#                                            ", 2014-4-11 09:10,1,1,赞,微博 weibo.com,AF9XSverk
71,"
                                                                                                    #群众路线#4月10日，生活新报“昆明市公安局党的群众教育路线实践活动”专栏刊载文章《局长45个问题让民警“面红心跳”》，对全市公安机关全面开展党的群众教育路线实践活动进行了专题报道。O网页链接【2014.4.10】 ​​​​                                            ", 2014-4-10 15:50,2,3,2,微博 weibo.com,AF39HxDjx
72,"
                                                                                                                                                ", 2014-4-10 15:35,转发,1,赞,微博 weibo.com,AF33QmCkm
73,"
                                                                                                                                                ", 2014-4-10 15:33,转发,评论,赞,微博 weibo.com,AF32FFHdO
74,"
                                                                                                    #群众路线在身边# 为认真贯彻落实党的群众路线教育实践活动，进一步方便广大驾驶员朋友缴纳交通违法罚款，4月8日，宜良县局交警大队联合县农业银行在大队违法处理大厅设立银行自助服务终端，开通自助缴纳交通罚款功能，实现了罚缴“一站式”服务。【2014.4.10】 ​​​​                                            ", 2014-4-10 15:09,2,1,赞,微博 weibo.com,AF2T2cnBl
75,"
                                                                                                    #微警务#为方便大量在杨林职教园区的外地大学生顺利拿到临时居住证，嵩明公安局杨林开发区派出所积极采取警力下沉至职教园区各高校的措施，主动给有需求的学生办理居住证，并为学生送证上门。通过深入到辖区各所高校后，派出所民警跟学生的沟通更顺畅，同时也为学生送去了更多的方便。【2014.4.9 】 ​​​​                                            ", 2014-4-9 15:11,3,2,3,微博 weibo.com,AETtvBTwc
76,"
                                                                                                    #昆明警方非常视线#第141期内容：第一部分，打造国际化一流铁警----石林县公安局纪实；第二部分，治安播报（五华分局获春城卫士杯）。播放地址：L昆明警方《非常视线》第141期（网络版） 【2014.4.9】@石林警方 @五华警方 ​​​​                                            ", 2014-4-9 14:26,2,3,4,微博 weibo.com,AETbagHnG
77,"
                                                                                                     °新闻通稿 ​​​​                                            ", 2014-4-8 23:11,52,14,10,新浪长微博,AENbytpBe
78,"
                                                                                                    #昆明警方警察故事#官渡分局吴井派出所所长胡其新、巡逻民警程健做客FM99“昆明警方警察故事”和大家一起分享巡逻民警的出警生活。【2014.4.8】 我在:2人民西路 ​​​​                                            ", 2014-4-8 14:09,1,3,5,三星Galaxy SIII,AEJDQztQk
79,"
                                                                                                    #昆明警方警察故事#今日14时，云南广播电视台FM99将直播《昆明警方警察故事》第四期节目，讲述官渡分局“巡警的出警生活”的故事，欢迎大家关注和收听。                                            ", 2014-4-8 12:51,3,2,2,三星Galaxy SIII,AEJ8eCfkK
80,"
                                                                                                    #清明平安行#昆明市公安消防支队发布清明节消防安全提示 10招教您保安全。                                            ", 2014-4-5 09:15,2,1,2,微博 weibo.com,AEfqV1FAI
81,"
                                                                                                    #缅怀公安英烈# 4月1日，便衣侦查分局民警来到金宝山艺术园林祭奠全国公安系统二级英模、可亲可敬的战友——马良昊，一束鲜花，一份思念，朴素而真挚地表达了民警对马良昊同志的崇高敬意和深切怀念，通过活动的开展也同时激励着广大便衣民警以更高昂的斗志投身到公安事业。【2014.4.5】 ​​​​                                            ", 2014-4-5 09:12,3,2,8,微博 weibo.com,AEfpPl150
