序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
11,"
                                                                                                    【萌娃脚卡厕所洞 消防救援时哭喊：不要打我屁股】9月28日，广州一名3岁男童在洗澡时玩耍，不慎将右脚卡进蹲厕口，脚部完全卡入下水道内，身体半跪，小腿已有充血现象，疼得直叫。消防员救援时，他边哭边说：我要洗澡，不要打我屁股，以后不皮了。L一手video的秒拍视频 ​​​​                                            ", 9月30日 13:16,102,29,62,iPhone,FocbJqiiK
12,"
                                                                                                    【高层建筑火场逃生攻略】写字楼、酒店、商场等公共高层建筑越来越多，一旦发生火灾危险性大。当我们进入到公共高层建筑时，应该注意些什么呢？发生火灾如何逃生？来看。L四川遂宁消防的秒拍视频 ​​​​                                            ", 9月30日 11:02,137,8,38,iPhone,FobjodNG1
13,"
                                                                                                    【青春在逆行中成长】他们日夜守护，时刻准备，微电影《青春 逆行中成长》记录红门卫士逆行中的成长。L看生，看死，骑士向前；消防题材微电影《青春... ​​​  ​​​ ​​​​                                            ", 9月30日 10:21,199,21,106,iPhone,Fob2Uqv6N
14,"
                                                                                                    【男子骑电动低头看手机视频 撞了】9月26日，浙江金华一轿车停路口等红绿灯，后方小伙骑电动车笔直地撞上轿车。监控显示，小伙全程单手扶车把，戴耳机低头看手机视频。@ 身边的手机党低头族，还敢这样玩手机吗？L创新e警的秒拍视频 ​​​​                                            ", 9月30日 08:50,104,29,24,iPhone,FoarDmcg9
15,"
                                                                                                    【暖心60秒！男童卷车底，众人抬车施救】9月28日，湖南洪江一名7岁学生过马路时被车撞倒卷到车下。周围市民冲上去齐力将车抬起救出被撞小孩，整个过程没超过一分钟！L一手video的秒拍视频 ​​​​                                            ", 9月30日 08:09,120,118,342,iPhone,FoabdonQ8
16,"
                                                                                                    【这样使用燃气才正确】近期，因燃气管道或液化气罐引发的事故时有发生，引发大家对燃气安全的关注。使用燃气烧水做饭切莫离人，定期检查燃气软管，一旦泄漏，先要切断气源，打开门窗。不能触动任何电器开关，也不能打手机，微小的电火花都可能导致爆炸。还有哪些要注意？@江苏消防 ​​​​                                            ", 9月30日 07:08,285,19,20,iPhone,Fo9MocMuW
17,"
                                                                                                    【浴霸使用不当会爆炸】天气渐冷，洗澡时浴霸少不了，可浴霸也会爆炸你却不知道，用两种不同的浴霸灯泡进行实验，商家都说自己的防爆，真相究竟怎样，快看实验！消妹提示：要通过正规渠道购买质量合格的浴霸；使用时尽量避免洗澡水直接淋在浴霸灯泡上。L陕西消防的秒拍视频 ​​​​                                            ", 9月29日 21:11,201,20,25,iPhone,Fo5S0keLa
18,"
                                                                                                    【我灭火回来了】听说有人说我黑？还被老妈认不出，被媳妇嫌弃（首先得有个媳妇呀）虽然有点扎心，不过…… ​​​​                                            ", 9月29日 18:57,333,73,202,iPhone,Fo4ZNqqKp
19,"
                                                                                                    【熊娃头卡健身器材 吓得哇哇大哭】9月26日，广州一名5岁男孩被一个蝶形钢管的健身器材卡住头部，无法拔出，哭喊不断。 消防官兵用无齿锯锯开钢管将男孩救出。L一手video的秒拍视频 ​​​ ​​​​                                            ", 9月29日 17:58,87,102,163,iPhone,Fo4BK8o0U
20,"
                                                                                                    【19公斤蟒蛇偷吃两只鸡后酣睡 居民吓得双脚发软】9月25日，广西防城港一村民到鸡舍喂鸡，发现少了2只，四处寻找时发现鸡舍内堆放的木条下面发现一条巨蟒，村民顿时被吓得双脚发软。消防员到达现场时，蟒蛇正“酣睡”，经称重此蟒重19公斤。消防员准备将蟒蛇移交林业部门放生。 ​​​​                                            ", 9月29日 17:18,67,36,38,iPhone,Fo4ljeakc
21,"
                                                                                                    秋季防火须知！                                            ", 9月29日 16:50,166,11,4,iPhone,Fo49XpTvq
22,"
                                                                                                    【感动！新郎当兵不能回，与新娘视频完成婚礼】结婚是两个人的幸福时刻，但是重庆涪陵消防战士肖乐峰，由于特殊的工作任务，不能返回老家参加自己的婚礼。新娘独自一人，而新郎只能通过视频与她完成这场婚礼。祝肖班长和嫂子，新婚快乐，百年好合！ L走近中国消防的秒拍视频 ​​​​                                            ", 9月29日 15:35,146,97,175,iPhone,Fo3Fz2pzP
23,"
                                                                                                    【手机这样充电不正确】台湾省媒体报道有消费者的iPhone8充电时爆裂。时常会听到手机因充电爆炸起火伤人，也有人建议大家不要在充电的时候使用手机，不要整夜给手机充电等等。注意：别再给手机瞎充电了，以下这些手机充电常识要掌握。 ​​​​                                            ", 9月29日 14:51,3209,2119,6363,iPhone,Fo3nKdhkE
24,"
                                                                                                    【iPhone 8充电时惊现爆裂】iPhone 8 Plus在中国台湾、日本二连爆。台湾媒体称，这部手机电量还剩70%时插线充电，3分钟后手机爆裂，但没听到爆裂声响。手机背板和屏幕明显从内部裂开，边框也脱离外壳，电池不明原因膨胀，裂缝约0.5公分。O媒体：iPhone 8充电时惊现爆裂 电池与Note7同厂  LLBS余健昕_BLBOYS的秒拍视频 ​​​​                                            ", 9月29日 14:33,99,24,23,iPhone,Fo3gHszeT
25,"
                                                                                                    【惊险！贵州盘县一男子在电线上攀爬 离地几十米】9月29日，贵州盘县一男子悬挂在电线上，视频中能看到他不停做动作，非常危险！消防员已将男子救下来，事发原因暂不明。L一手video的秒拍视频 ​​​​                                            ", 9月29日 14:20,58,11,9,iPhone,Fo3bf4NcY
26,"
                                                                                                    【儿童避免火灾小常识】儿童应该怎样防止消防事故的发生呢？这几点小建议不错哦！L江西消防的秒拍视频 ​​​ ​​​​                                            ", 9月29日 13:19,169,6,26,iPhone,Fo2MxiRck
27,"
                                                                                                    【男子跨越3000公里来求婚 一地心形蜡烛被保安大叔扑灭】9月28日，云南师大商学院女生宿舍楼下，一男生摆蜡烛桃心向女友求婚，不幸的是被学校保安大叔手中的灭火器扑灭，但最终还是求婚成功据说男主特意从沈阳师大飞过来，跨越3000多公里。L云南高校新鲜事儿的秒拍视频 ​​​​                                            ", 9月29日 11:07,49,19,51,iPhone,Fo1UZ5OM4
28,"
                                                                                                    【泪奔！退伍季女兵翻唱《不说再见》】最近美女教官走红否认炒作，而去年9月她刚从部队退伍。其实当过兵的妹子哪需要靠颜值，她们的从军经历就是最好的证明，一辈子值得骄傲！看完视频，你想起了哪些“老友”？ ​​​​L人民日报的秒拍视频 ​​​​                                            ", 9月29日 10:17,77,10,57,iPhone,Fo1Arix6T
29,"
                                                                                                    【女孩手指被卡吓哭 是不是见不到爸爸了】9月27日，河南济源一小学女生手指被铁环卡住。消防员救援时，她怯怯的问：是不是见不到爸爸了？家人向她保证能见到后，她才放下心配合救援。女儿是爸爸上辈子的情人L一手video的秒拍视频 ​​​​                                            ", 9月29日 09:40,71,11,36,iPhone,Fo1lpzinS
30,"
                                                                                                    战友啊战友，亲如兄弟！ ​​​​                                            ", 9月29日 09:05,51,22,187,iPhone,Fo17juLnU
31,"
                                                                                                    【让孩子远离氢气球！危险】无论开业、结婚典礼还是欢度节庆，各型各状的氢气球用来烘托氛围、增添气氛。但你知道吗？对儿童有着莫大吸引力的氢气球，有可能会造成致命的伤害！不信？空口无凭，实验为证。戳视频↓ L河北消防的微博视频 ​​​​                                            ", 9月29日 08:41,165,15,21,iPhone,Fo0XBfQ7b
32,"
                                                                                                    【1条腿撑起1条命！托举哥堪比蜘蛛侠】9月27日，河北魏县一8岁女童被卡5楼外防盗窗身体悬空，一男子攀爬至防盗窗外用大腿托住女童，为消防员救援争取了时间。据了解，这名“托举哥”是同小区邻居，为这位哥点赞！L一手video的秒拍视频 ​​​​                                            ", 9月29日 08:10,94,14,99,iPhone,Fo0KQwbWv
33,"
                                                                                                    【有个男友力Max的消防员男友 究竟是什么体验，看完告诉我是不是超想嫁~】何为“男友力”，相信妹纸们早已有了标杆。那么，今天消妹给妹子们盘点一下消防员男友力Max的瞬间，快来围观吧～ ​​​​                                            ", 9月29日 07:09,164,96,156,iPhone,Fo0m9yQmu
34,"
                                                                                                    中国地震台网正式测定：09月28日17时33分内蒙古呼伦贝尔市扎兰屯市（北纬47.31度，东经121.24度）发生3.8级地震，震源深度18千米。如地震突然发生，自救黄金时间也许只有短短12秒。“生命三角”法则和“伏地、遮挡、手抓牢”三步法则是两种流传最广的应急措施↓ L人民网的秒拍视频 ​​​​                                            ", 9月28日 19:16,65,11,23,iPhone,FnVH1jTCn
35,"
                                                                                                    【萌娃洗澡滑倒脚卡便池 一脸哀怨：我猜我会痛】近日，泉州一名小男孩在洗澡时不慎滑倒，左脚卡进便池里。家人发现后无从下手，赶紧报警求助，消防员到场暖心救援。L一手video的秒拍视频 ​ ​​​​                                            ", 9月28日 18:04,141,325,676,iPhone,FnVdu8oPo
36,"
                                                                                                    【改装电动车易引发火灾】据统计，近些年电动车火灾呈上升趋势，原因主要是改装电动车、长时间充电和使用劣质充电器。不信？看实验↓为大家安全，转发扩散周知。L四川遂宁消防的微博视频 ​​​​                                            ", 9月28日 17:55,153,10,24,iPhone,FnV9YAF4A
37,"
                                                                                                    【小羊贪吃掉入深井 被救时尿了消防员一身】9月27日15时许，合肥小庙镇一只小羊因贪吃，没看见被草挡住的井口，直接掉了下去。消防员下井后费了九牛二虎之力抓到小羊救出。不料小羊吓尿了！获救时尿了消防员一身。 L中国消防的微博视频 ​​​​                                            ", 9月28日 17:35,57,24,57,微博 weibo.com,FnV1HCwcm
38,"
                                                                                                    【逼出幽闭症！23人被困电梯呼吸难】9月27日，南昌一写字楼的电梯发生故障，23人被困电梯，众人呼吸困难。接警后，消防员紧急救援，热心市民也来递水扇风，1小时后全员获救！L一手video的秒拍视频 ​​​​                                            ", 9月28日 17:06,90,12,34,iPhone,FnUQ5hzEt
39,"
                                                                                                    国庆要到了，乘坐拥挤不堪的地铁，一定要注意安全，掌握逃生方法！                                            ", 9月28日 16:45,95,8,8,iPhone,FnUHDByoO
40,"
                                                                                                    预防电动车火灾，正确充电是关键！                                            ", 9月28日 16:11,146,10,16,iPhone,FnUtIgnFc
41,"
                                                                                                    群众有危难，紧急伸援手                                            ", 9月28日 15:44,62,10,174,iPhone,FnUiQuMKL
42,"
                                                                                                    【工人失足致钢筋刺入大腿 消防救援时痛苦不堪】9月26日，贵州石阡一工人在建筑工地作业时，不慎摔倒被裸露的钢筋刺入大腿疼痛不已。经过消防官兵近10分钟紧张施救，钢筋被剪断，男子被送医治疗。施工现场一线工人应提前做好安全检查，避免事故发生！L走近中国消防的微博视频 ​​​​                                            ", 9月28日 14:54,74,10,27,iPhone,FnTYCqeBR
43,"
                                                                                                    【这些东西不能放在冰箱里】新闻报道冰箱引发事故时有发生，应引起警惕。冰箱不仅储存各种美食，如使用不当美食可能变“炸弹”。今天！消妹带你安全地打开你的冰箱！听说聪明的人马上就戳图学习了～ ​​​​                                            ", 9月28日 12:21,233,22,28,iPhone,FnSYguHzG
44,"
                                                                                                    【我的天呐！万只蜜蜂霸占空房变蜂巢】9月26日，河南周口一男子打开姐姐家房门时惊呆了：数以万计的蜜蜂在屋内飞舞，蜂巢近1米长，担心对居民造成伤害，急忙报警，消防员到场清理，竟然装了整整两麻袋！L一手video的秒拍视频 ​​​​                                            ", 9月28日 11:39,92,46,40,iPhone,FnSHycM87
45,"
                                                                                                    【男友全身烧伤毁容 女友追到病房求婚】半月前因意外事故，男友小庚全身被90%烧伤。经过12天抢救刚刚清醒。22岁的小夏知道他不仅毁容了还将残疾。旁人劝说她：人生路还须好好选择，她却坚定向男友求婚：我要嫁给你！面对困难重重的未来，她说：以前是他宠我，以后是我养他！ ​​​ ​​​​                                            ", 9月28日 10:54,116,338,1046,iPhone,FnSpcfp5E
46,"
                                                                                                    【电气线路可不能超负荷使用】超负荷用电、老旧电器长时间运转会怎样？快看实验！温馨提示：切忌超负荷用电；注意电器使用年限；定期检修电气线路，发现问题及时处理。L中国消防的秒拍视频 ​​​​                                            ", 9月28日 10:37,125,9,20,iPhone,FnSio31T2
47,"
                                                                                                    【煤气罐喷射火焰 抱火哥拎起火罐狂奔下楼】9月26日，广东中山一住宅发生火灾，幸无人被困，但一瓶煤气罐阀门被烧毁，不断喷出明火。消防员抱火罐冲下楼后，将火扑灭！L一手video的秒拍视频 ​ ​​​​                                            ", 9月28日 10:22,172,86,275,iPhone,FnSc4uzwJ
48,"
                                                                                                    【男友离开2小时 女子怄气反锁门买醉】9月24日，女子和男友一起从河南来到中山没几天，男友有急事出去2小时，女子为此生闷气喝醉，把自己反锁在家。房东以为她开煤气自杀，急忙报警。消防员到场后紧急破门营救！L一手video的秒拍视频 ​​​​                                            ", 9月28日 08:52,99,565,415,iPhone,FnRBzCZgM
49,"
                                                                                                    【消防兵哥哥安全感爆棚！】9月22日晚，湖南卫视《天天向上》栏目中，重庆消防总队万州支队经开大队特勤中队战斗班长，95后消防小哥李贵生火爆全场，他平时刻苦训练体能和消防业务技能，凭着过硬的本领和扎实的作风，拿了不少奖项。拥有坚强的体魄，才能更好地保护你！ ​​​ ​​​​                                            ", 9月28日 07:50,181,120,249,iPhone,FnRcijsAM
50,"
                                                                                                    “咦？这该不会是位假蜀黍吧？” ​​​​                                            ", 9月28日 07:09,57,77,243,iPhone,FnQVWcaRI
51,"
                                                                                                    【河南人浙江组建义务灭蜂队 4年端掉5000多个蜂窝】浙江舟山市，河南南阳籍的杨秀青带领以河南务工人员为骨干的义工灭蜂队，专捅干扰居民生活的马蜂窝，平均每天奔波四五小时，爬高楼上大树，义务消除大烦恼，4年间累计摘除蜂巢5000多个，被当地人评为最美新居民。°河南籍务工人员浙江组建灭蜂队 4年端掉5000多... ​​​​                                            ", 9月27日 22:55,66,16,123,iPhone,FnNHosMDS
52,"
                                                                                                    【壮观！2000名学生军训场上演心肺复苏】近日，2000多名厦门医学院学生展示军训成果，除常规的格斗术、队列表演，他们还表演了心肺复苏和止血包扎等技术，独具医学院特色。L一手video的秒拍视频 ​​​​                                            ", 9月27日 19:42,138,57,180,iPhone,FnMqK0gEh
53,"
                                                                                                    跟着萌娃学习吧……                                            ", 9月27日 18:37,107,9,5,iPhone,FnM0I1EKp
54,"
                                                                                                    【母爱伟大！小狗掉水坑被淹生命垂危 狗妈妈钻进深坑 以命相救】近日，网传一只小狗崽掉进地下深水坑被狗妈妈救起的视频。小狗被淹生命危在旦夕，狗妈妈急得直刨地面，不顾生命危险，一头扎进深坑里，终于把小狗救了出来，小狗已恢复呼吸。母爱伟大L全球视频大魔王的秒拍视频 ​​​​                                            ", 9月27日 17:20,94,19,127,iPhone,FnLvcaKTz
55,"
                                                                                                    【“熊孩子＂躲猫猫藏进墙缝被卡 消防员撑墙营救】9月23日16时许，广西贵港一男孩被困不足20厘米墙缝中，疼痛难忍，小孩哇哇直哭，家长和周围群众自救无果，后经过消防员扩张营救，成功把被困小孩救出。戳↓L走近中国消防的微博视频 ​​​​                                            ", 9月27日 16:32,97,19,25,iPhone,FnLbTaOPm
56,"
                                                                                                    【男子火海救妻烧成重伤：她没事就好】山东潍坊，因煤气罐发生爆炸，男子隋秀亮冲进火海将妻子救出，自己却烧成重伤。他昏迷十几日短暂清醒时对亲属说：只要孩子他妈没事就行。L一手video的秒拍视频 ​​​​                                            ", 9月27日 15:55,316,545,2649,iPhone,FnKWFlKkI
57,"
                                                                                                    【萌娃洗澡滑倒脚卡便池，一脸哀怨：我猜我会痛】近日，福建泉州一名小男孩在洗澡时不慎滑倒，左脚卡进便池里。家人发现后无从下手，赶紧报警求助，消防员到场暖心救援。L一手video的秒拍视频 ​ ​​​​                                            ", 9月27日 15:08,99,172,270,iPhone,FnKDP11vW
58,"
                                                                                                    【消防员惊喜求婚远道而来的未婚妻 这波狗粮服不服？】因工作原因，山东滨州消防员徐成没法回老家，未婚妻坐车13个半小时看望他。22日，他瞒着未婚妻，在战友助攻下创造了一个浪漫的求婚仪式。徐成的未婚妻事先并不知情，现场吐槽：天啊，我还穿着他的拖鞋。L新京报我们视频的秒拍视频 ​​​​                                            ", 9月27日 14:44,93,73,165,iPhone,FnKtVuP2m
59,"
                                                                                                    【眼镜王蛇深夜进屋，藏在枕边撵不走】云南宁洱一条2.65米长的剧毒眼镜王蛇，深夜潜入农户家中四处游荡，并在床上藏匿1个多小时吓坏村民。森警赶到将其捕获送至救助中心。L一手video的秒拍视频 ​​​​                                            ", 9月27日 13:49,49,28,24,iPhone,FnK7J7LUn
60,"
                                                                                                    【预防汽车自燃有妙招】近日，长深高速连云港赣榆段由南向北方向，一水泥罐车的后轮胎在行驶过程中起火。收费站工作人员和消防官兵很快把火灾扑灭。车辆发生火灾的原因有很多，提醒广大司机朋友一定要注意车辆的自检，以下安全提示送给你看看你们是否做到了？@金山消防 ​​​​                                            ", 9月27日 12:48,267,17,21,iPhone,FnJIPs4YX
61,"
                                                                                                    【惊恐20秒！服务员滑倒 火锅锅底洒孩子一身】近日，网上流传一段视频。监控拍下可怕一幕：两个大人带着孩子在一家火锅店内等着就餐，一名服务员在上锅底时突然滑倒，将汤底洒了孩子一身。网友：千万不要让孩子坐在上餐位置！转发提醒更多人！L看看新闻Knews的秒拍视频 ​​​​                                            ", 9月27日 12:10,76,25,21,iPhone,FnJtujC5e
62,"
                                                                                                    欲知出何奇兵，列位且看分解～                                            ", 9月27日 11:05,62,5,55,iPhone,FnJ3clKYj
63,"
                                                                                                    【原创军旅MV弯弯的月亮 萌萌哒军嫂倾情献舞】萌萌哒军嫂倾情献舞，武警新疆总队某部干事张德鑫创作的歌曲《弯弯的月亮》，送给坚守边关的每一位军人！L军报记者的微博视频 ​（军报记者） ​​​​                                            ", 9月27日 10:42,69,13,116,iPhone,FnITVAEZ9
64,"
                                                                                                    【开裆裤惹的祸？玩具车卡住男童下体】9月24日，江苏扬州一名2岁男童下体被卡玩具车，接警到场后，消防员先将螺丝拆除，再用钳子剪开，成功取下玩具车。家长注意，为孩子安全，必须随时有成人的监护、陪伴哦！L一手video的秒拍视频 ​​​​                                            ", 9月27日 09:52,61,37,31,iPhone,FnIzBlR6z
65,"
                                                                                                    【这几个按钮能救命！没事别乱摸】你知道你身边有很多紧急按钮吗？当突遇火灾、扶梯夹人、电梯故障…时，这些按钮会分分钟救你于“水深火热”之中。戳↓图，看看关于紧急按钮的知识你都get了吗？你会按？但没事千万别按！不然在不对的时间玩坏了，后果很严重！不信，看图9！ ​​​​                                            ", 9月27日 08:15,304,37,38,iPhone,FnHW0F5Ue
66,"
                                                                                                    “长大后，我就成了你～” ​​​​                                            ", 9月27日 07:06,93,46,338,iPhone,FnHu29UV6
67,"
                                                                                                    【伦敦地铁发生爆炸 手机充电器故障引起 】当地时间9月26日中午，伦敦一地铁站发生爆炸。经确认该爆炸是由于乘客手机充电器故障引起。车厢内起火。事发时警方将地铁站内的人群紧急疏散。消防部门赶到后，火已被扑灭。手机充电避免误区。 ​​​​                                            ", 9月26日 23:52,424,100,315,iPhone,FnEDPgPPi
68,"
                                                                                                    【14岁少女33层高楼轻生 被救后还拽了下衣服】9月24日，广州一14岁女孩从某大厦33楼跳下，幸好坠落到消防官兵铺好的救生气垫上。目击者称，女孩从气垫上滑出后，还整理了下衣服。经检查盆骨骨裂、颈椎错位，无生命危险。初步认定女孩因感情问题跳楼。L时间视频的秒拍视频 ​​​​                                            ", 9月26日 21:05,68,45,28,iPhone,FnDy9gW79
69,"
                                                                                                    【9岁女孩被卡墙缝 大哭：再也不敢啦，我还不想死】9月24日，贵州毕节一名9岁小女孩不慎踩空掉进六七米深墙缝。女孩情绪激动，大声呼喊：再也不敢啦，我想上去，难受啊~消防员边安慰边用安全绳将她救出送医。L时间视频的秒拍视频 ​​​​                                            ", 9月26日 20:50,567,1316,3296,iPhone,FnDsa63Cf
70,"
                                                                                                    外国男子表演“人体火球” 全身起火燃烧两分钟！危险请勿模仿！L外国男子表演“人体火球” 全身起火燃烧两分钟 ​​​​                                            ", 9月26日 19:27,51,10,15,iPhone,FnCUwd5vx
71,"
                                                                                                    【弟弟为抢毛毯与亲哥赌气烧房子 还阻止邻居灭火】9月20日，浙江嘉兴59岁的李某想用毛毯，哥哥说他有痛风会传染不给，李某怒气用打火机点了破衣服，很快整个房子起火，邻居准备帮灭火，李某却守门不让，还说让它烧好了。目前，李某涉嫌故意放火罪已被刑拘。L看看新闻Knews的秒拍视频 ​​​​                                            ", 9月26日 18:39,70,15,20,iPhone,FnCAKyFWT
72,"
                                                                                                    【消防队员执勤回不了家 就在消防队求婚了】近日，山东滨州惠民消防员徐成因最近安保任务紧张停止休假，本想着回家求婚，不断往后推迟。正好未婚妻来探望好久没回家的他，中队知道后精心谋划了一场“战地求婚”，让官兵共同见证幸福、浪漫、温馨的时刻。L滨州情报局长的微博视频 ​​​​                                            ", 9月26日 18:10,123,36,105,iPhone,FnCpgrz3w
73,"
                                                                                                    【别再给手机瞎充电了！】你是否在给手机充电的时候，有以下这些坏习惯？①充电器混用；②每天充电次数太多；③第一次充电充满12个小时；④边充电边玩手机……其实，手机这样充电不正确的，如何正确给手机充电？戳↓ ​@中国新闻网 ​​​​                                            ", 9月26日 17:16,264,35,44,iPhone,FnC2ZfB3F
74,"
                                                                                                    【菜花蛇钻轿车被抓 女吃货：炖来吃了 有营养的很】近日，陕西汉中某小区出现一条两米多长的无毒菜花蛇。接警后，消防员赶来抓蛇，围观的妹子提议：把蛇炖来吃了，营养的很。最终，消防员抓住将放生。L一手video的秒拍视频 ​​​​                                            ", 9月26日 16:47,91,77,49,iPhone,FnBRnt0Fb
75,"
                                                                                                    【又一次无视规则！男子动物园里挑逗老虎】贵阳一男子隔着玻璃门与老虎对视，用各种方式与夸张肢体语言挑逗老虎。而在他身边不远处，猛兽危险，禁止挑逗的温馨提示牌很醒目！什么时候才能真正让规则意识扎根人心？L一手video的秒拍视频 ​​​​                                            ", 9月26日 16:14,61,48,28,iPhone,FnBE7nd6k
76,"
                                                                                                    【水牛失足落水无法上岸 消防员：救牛比赶猪好多了】9月21日，贵州瓮安一头水牛失足掉进河里，始终找不到上岸的路，消防官兵到场救援，赶了两三个小时才把水牛赶上岸。消防员说：赶这个还好，我们之前赶猪那个才叫累。消防员叔叔都经历了什么？L时间视频的秒拍视频 ​​​​                                            ", 9月26日 15:23,126,195,289,iPhone,FnBjcqVzG
77,"
                                                                                                    【手机这样充电不正确】时常会听到手机因充电爆炸起火伤人，也有人建议大家不要在充电的时候使用手机，不要整夜给手机充电等等，这些建议是否有科学依据？ 下面帮大家梳理几个常见的误区，请转发～ ​ ​​​​                                            ", 9月26日 14:42,259,24,27,iPhone,FnB2BkjIs
78,"
                                                                                                    一千个火柴同时点燃是什么效果？？！ L欧美搞笑君的微博视频 ​ ​​​​                                            ", 9月26日 12:19,74,23,28,iPhone,FnA6vuMXK
79,"
                                                                                                    致敬！                                            ", 9月26日 11:10,79,8,125,iPhone,FnzEHixj9
80,"
                                                                                                    【知道这些比喊救命有用！】假如有一天火灾真的来临，你会不会觉得手足无措？你是否知道该如何自我保护与自主逃生？面对火灾，你不能仅仅会喊救命，你应该懂得如何自救。L河南消防的微博视频 ​​​ ​​​​                                            ", 9月26日 10:34,191,17,29,iPhone,Fnzq4sVkZ
81,"
                                                                                                    【抬头吓破胆！2米大蛇盘踞门厅水管】济南一小区疏散通道顶上，一条2米多的大蛇盘踞在水管上，消防员赶到后将蛇抓住！L一手video的秒拍视频 ​​​​                                            ", 9月26日 09:40,53,48,36,iPhone,Fnz3YzVTc
82,"
                                                                                                    【电气线路千万别超负荷使用】超负荷用电、老旧电器长时间运转会怎样？快看实验！温馨提示：切忌超负荷用电；注意电器使用年限；定期检修电气线路，发现问题及时处理。L中国消防的秒拍视频 ​​​​                                            ", 9月26日 08:42,168,15,22,iPhone,FnyGK4v2M
83,"
                                                                                                    【这七个技巧能救命】火灾发生总是猝不及防，在浓烟与烈焰的包围下往往让人慌神，此时应冷静沉着，充分利用条件正确逃生。日常生活中，学习基本逃生技能很有必要，戳图仔细学，关键时候能保命！ ​ ​​​​                                            ", 9月26日 07:02,305,23,48,HUAWEI Mate 9,Fny1PxPc4
