序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
43,"
                                                                                                    【成安渝高速明日下午2点全线通车 有出发上路的小伙伴吗？】#四川交通#有明天下午出发去重庆耍国庆的朋友吗？成安渝高速公路9月30日下午2点就通车了！目前四川段可以免费跑，不过四川段全线加油站改造无法加油，大家记得加好油再出发。此外，明日成都不限行，堵不堵就看你们造化了 ​​​​                                            ", 9月29日 20:00,2,7,16,微博 weibo.com,Fo5p3ygcX
44,"
                                                                                                     ​​​​                                            ", 9月29日 19:25,2,22,22,微博 weibo.com,Fo5aSsYEC
45,"
                                                                                                    【川大迎眉山校区！ 四川大学与眉山签署战略合作协议】#四川教育#四川大学-眉山市战略合作框架协议签约仪式今日举行，双方将合作共建四川大学眉山校区，将四川大学成人继续教育学院（成教、网络）、四川大学华西青羊校区搬迁至眉山，以及新建四川大学国际交流学院。 ​​​​                                            ", 9月29日 19:21,5,11,40,微博 weibo.com,Fo59ADQMJ
46,"
                                                                                                    快来和川叔一起歌唱祖国，给祖国妈妈过生~                                            ", 9月29日 18:48,7,3,89,微博 weibo.com,Fo4W3a19V
47,"
                                                                                                    【明起到10月8日，成都连续不限行】#连线市州#今天（29日），四川发布客户端记者从成都市公安局交通管理局获悉，为应对国庆黄金周期间旅游、探亲出行高峰，9月30日至10月8日，成都将不会实行汽车尾号限行措施，整个国庆大假连续9天不限行。 ​​​​                                            ", 9月29日 18:12,3,2,6,微博 weibo.com,Fo4HgyWoi
48,"
                                                                                                    【兰渝铁路今日开通 沿线逛吃手册送上！】#兰渝铁路全线通车#今天兰渝铁路全线开通运营了！成都、重庆至兰州的铁路旅行时间缩短至12小时、13小时兰渝沿线都有哪些景点和美食？这份逛吃手册你一定要知道↓↓不要问为什么没有火锅，来我大川渝，哪里都是火锅。沿线的小伙伴们，你们还有哪些 ​​​​...展开全文c                                            ", 9月29日 16:00,45,10,26,微博 weibo.com,Fo3PDDxNg
49,"
                                                                                                    #手写一份家书将思念寄回家#川大（江安校区）中秋送祝福活动现场有多火爆？狗狗也来凑热闹！天啊噜~这只狗狗好可爱！@成都熊猫邮局 @E网邮情 @鹏博的家 @SCU-EMan ​​​​                                            ", 9月29日 15:52,1,3,18,微博 weibo.com,Fo3MJpTRb
50,"
                                                                                                    【电子科大的校友们  母校今天@了你！速来！】#电子科技大学建校61周年#电子科技大学的校友们，大声告诉我们，今天是什么日子？ 2017年9月29号，电子科技大学迎来了建校61周年，许多知名成电校友今天都回归母校并送来了庆贺！在这个特殊的日子，成都市人民政府与电子科技大学联合举办了“蓉”归故里• ​​​​...展开全文c                                            ", 9月29日 15:35,2,3,16,秒拍网页版,Fo3FzAgf3
51,"
                                                                                                    【有人捐3亿有人捐2亿，还自备图纸和设备，电子科大校友太牛了！】#天府聚焦#今（29）日，电子科技大学迎来了建校61周年生辰，许多知名成电校友近日都回归母校并送来了庆贺！据电子科技大学校长李言荣透露，昨天，有一位来自计算机学院的匿名校友悄悄为母校捐了3个亿建设一栋大楼，并自备了设计图纸。 ​​​​...展开全文c                                            ", 9月29日 15:00,14,38,54,微博 weibo.com,Fo3riiI5T
52,"
                                                                                                    #大熊猫宝宝集体卖萌#  我要曝光！我要出名！今天在2017年大熊猫新生宝宝亮相现场，一直想要“越狱”的两只大熊猫宝宝就是“芝士”和“芝麻”。今年4月24日，大熊猫芝芝产下雄性双胞胎“芝士”和“芝麻”。即将半岁的俩兄弟，今天在亮相时商量好了要“越狱”，最后被奶妈带来的蜂蜜诱惑，宣告“越狱” ​​​​...展开全文c                                            ", 9月29日 14:34,14,7,47,微博 weibo.com,Fo3gJbsr1
