序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
23,"
                                                                                                    #关注高温#【8天用电150亿千瓦时 江苏今夏电力供需“紧平衡”】7月28日，国网江苏省电力公司召开媒体通气会，介绍迎峰度夏情况。据介绍，进入迎峰度夏以来，江苏用电负荷屡创历史新高。截至27日，8天全社会累计用电近150亿千瓦时，日均用电约18.75亿千瓦时，比去年日均用电高出5亿千瓦时左右。 ????????                                            ", 2016-7-29 13:32,6,1,5,人民微管家,E14PR5dZh
24,"
                                                                                                    #江苏播报#【苏版出版物亮相全国书博会】7月28日，第26届全国图书交易博览会在内蒙古自治区包头市开幕，江苏省新闻出版广电局组织凤凰出版传媒集团等20家出版发行单位，携5000多种苏版精品出版物精彩亮相书博会。 ????????                                            ", 2016-7-29 11:32,转发,评论,3,人民微管家,E1439suEP
25,"
                                                                                                    #江苏播报#【杨岳被任命为江苏省副省长】7月29日，江苏省十二届人大常委会第二十四次会议决定任命杨岳为江苏省人民政府副省长。 ????????                                            ", 2016-7-29 10:51,7,6,7,人民微管家,E13MviEAP
26,"
                                                                                                    #江苏播报#【李强：发挥好各级党组织和党员作用】7月27日至28日，江苏省委书记李强在镇江、常州调研时强调，贯彻落实省委十二届十二次全会部署，推动各项工作落到实处，要充分发挥各级党组织战斗堡垒作用和党员先锋模范作用，把新发展理念贯彻落实到各项任务和举措中，给人民群众带来更多获得感。戳图 ????????                                            ", 2016-7-29 10:37,3,评论,1,人民微管家,E13GP4Nw0
27,"
                                                                                                    #市县看点#【徐州集中整治老旧小区消防安全隐患】近日，徐州市政府组织公安、消防、城管、财政、建设、规划等多部门开展老旧小区综合整治，大力消除100个老旧小区消防车通道、消防水源及消防安全管理等方面存在的火灾隐患。此次整治资金纳入市、区两级财政预算，由市、区各占投资50%的比例承担。 ????????                                            ", 2016-7-29 09:30,2,评论,赞,人民微管家,E13fDjNLD
28,"
                                                                                                    #早安江苏#今天全省晴到多云，其中沿淮淮北地区午后到上半夜局部阴有阵雨或雷雨，局部雨量大；全省偏南风3-4级，有雷雨地区雷雨时短时阵风8-9级；今天最高温度:淮河以南地区38℃左右，其它地区35～36℃，明晨最低温度:沿江和苏南地区29～30℃，其它地区28℃左右。 ????????                                            ", 2016-7-29 08:33,4,评论,2,人民微管家,E12SvgvyN
29,"
                                                                                                    #江苏播报#【全国第一套学习宣传党纪党规动漫读本南京首发】严肃的党纪党规文件也能做成动漫？能！全国第一部学习宣传《准则》《条例》动漫剧《尺·度——学习宣传<中国共产党廉洁自律准则><中国共产党纪律处分条例>动漫读本》一书及配套光盘，近日在南京首发。详见O全国首套学习宣传《准则》《条例》动漫读本在... ????????                                            ", 2016-7-29 08:30,17,4,5,人民微管家,E12Rh1SiO
30,"
                                                                                                    #夜思#没什么比看的透彻却放不下还让人疲惫了。 ????????                                            ", 2016-7-28 22:28,4,评论,19,人民微管家,E0YUVrlXI
31,"
                                                                                                    #身边感动#【感动！“妈妈腰不好，我来帮她捡垃圾！”】尽管近日气温飙升，无锡环卫工夏春芳大姐身边却一直有个小帮手——她十岁的女儿。从幼儿园起，女儿就主动帮她打扫街道：“看到妈妈每天回家都很累，加上她的腰不好，所以就来帮忙”。少扔垃圾，环卫工就不会那么辛苦。（@无锡博报） ????????                                            ", 2016-7-28 21:03,4,1,12,人民微管家,E0YmrhQ09
32,"
                                                                                                    #生活贴士# 【司机警惕！别让“车内杀手”伤害你的孩子！】汽车停在路边一会儿车内温度就很高了，根本待不下去！但还是有很多粗心的司机把小孩儿遗忘在车上，导致其中暑、窒息而酿成悲剧。 ????????                                            ", 2016-7-28 20:17,1,评论,赞,人民微管家,E0Y3KCH2t
33,"
                                                                                                    #江苏播报#【9月底，江苏省公积金有望可逐月还商贷】去年5月1日，南京市公积金管理中心开始承办委托提取住房公积金逐月偿还商业性个人住房贷款。日前，省级机关住房资金管理中心发布消息，省公积金逐月还商贷和跨省市逐月还公积金贷款有望9月底同步实现。详见O网页链接 ????????                                            ", 2016-7-28 17:30,8,2,3,人民微管家,E0WXY9WJe
34,"
                                                                                                    #及时关注#【满足条件的私家车可按一定程序转为网约车】私家车以后可以作专车了，司机也可以是兼职的！那么，专车数量要管控吗？专车开八年就强制报废？新政实施后，打专车会不会更贵？你想知道的都在这里，戳图了解↓↓（via人民日报） ????????                                            ", 2016-7-28 16:30,8,3,2,人民微管家,E0WzCtYb3
35,"
                                                                                                    #关注高温#【高温天气请别“惹火”】进入三伏天，随着居民家庭用电量的急剧攀升，各种因电器引发的火灾也呈上升趋势。驾车出行，更称得上是一个“烤”验。消防部门在此提醒，高温天气，在使用电器、驱蚊品以及驾车时，请注意消防安全。戳图↓↓ ????????                                            ", 2016-7-28 15:32,4,评论,赞,微博 weibo.com,E0Wc5o67Q
36,"
                                                                                                    #市县看点#【苏州流动人口满积分即可入户】7月27日，苏州市政府召开新闻发布会，颁布《苏州市户籍准入管理办法》规定。今后外地人落户苏州仅两种方式，即国家政策规定入户和流动人口积分入户。“新准入办法”将于今年9月1日起正式实施，实施范围为苏州吴中区、相城区、姑苏区、工业园区和高新区。 ????????                                            ", 2016-7-28 14:30,8,2,2,微博 weibo.com,E0VMUkAZZ
37,"
                                                                                                    #市县看点#【南京“礼让斑马线”交出3年答卷】南京公交行业于2013年9月率先启动“礼让斑马线”。7月27日，南京市交通运输局通报最新情况，目前公交行业已成为机动车礼让斑马线“标杆”，南京公交车平均礼让率达89%。市民可以通过扫描公交车内的二维码，或拨打12345热线，评价公交车驾驶员的礼让行为。 ????????                                            ", 2016-7-28 13:30,5,4,2,微博 weibo.com,E0Voy0zOO
38,"
                                                                                                    #关注高温#【时隔3年 苏州无锡再拉响高温“红色警报”】时隔三年，苏州和无锡27日再度发布最高等级的高温红色预警信号。高温热浪还在持续当中，这几天只能指望“局部地区”的热雷雨来救救场了，不然苏南仍可能一不留神就蹦到40℃。目前看这股高温热浪8月2日后可能会有所缓解。 ????????                                            ", 2016-7-28 11:30,2,评论,3,微博 weibo.com,E0UBQqDGn
39,"
                                                                                                    #江苏播报#【江苏到账外资全国夺冠】7月28日，江苏省商务厅发布上半年全省商务运行成绩单。应对复杂严峻的国内外形势，江苏利用外资转降为增、企稳回升，实际到账外资131.7亿美元，同比增长14.1%。江苏省商务厅副厅长、新闻发言人朱益民表示，江苏实际到账外资重回全国第一位置。 ????????                                            ", 2016-7-28 10:33,2,1,1,微博 weibo.com,E0UeI4IG2
40,"
                                                                                                    #市县看点#【南京地铁实现一卡通互联互通】7月26日，南京地铁举行全面实现全国交通一卡通互联互通开通仪式。据了解，现在南京市民只要办理江苏交通一卡通，就可以在全国41个城市的公共交通上刷卡使用。需提醒的是，市民必须去办理江苏省交通一卡通，才能享受着一卡通行的待遇。 ????????                                            ", 2016-7-28 09:31,11,17,31,人民微管家,E0TPxz4q7
41,"
                                                                                                    #江苏播报#【江苏兜底援助全面保障法官权益】从江苏省高院新闻发布会上获悉，江苏出台兜底性措施，全面保障法官权益不受侵害。据了解，自2月29日省法官协会权益保障委员会成立以来，全省已有883名预备法官接受安全防范、心理健康及心理干预培训，向全省法院收集整理50余件严重侵害法官权益案例。 ????????                                            ", 2016-7-28 08:31,2,评论,1,人民微管家,E0TrbhXnX
42,"
                                                                                                    #早安江苏#【高温持续】今天沿淮和淮北地区多云到阴有阵雨或雷雨，局部雨量大，其它地区晴到多云，局部有时阴有阵雨或雷雨，全省偏南风3-4级，有雷雨地区雷雨时短时阵风8-9级，今天最高温度：沿江和苏南地区38℃左右，淮北地区34～35℃，其它地区36℃左右，明晨最低温度：全省29℃左右。 ????????                                            ", 2016-7-28 08:09,4,评论,3,微博 weibo.com,E0Tikj2P8
43,"
                                                                                                    #夜思#生活的悲欢离合远在地平线以外，而眺望是一种青春的姿态。——北岛 ????????                                            ", 2016-7-27 22:29,3,评论,10,人民微管家,E0PuQlbmH
44,"
                                                                                                    #身边感动#【爱心茶水摊：一份延续28年的坚守】1988年，扬州老城区丁家湾出现了一个茶水摊。创始人是一位老街坊——祝正祥大爷，他为路人免费提供解渴的茶水。2011年，80岁的祝大爷去世，嘱咐子女要把茶摊摆下去。2年前，邻居贺师傅接过这份爱心每天继续烧水泡茶。每一个平凡善举都是一种正能量！ ????????                                            ", 2016-7-27 21:14,8,3,20,人民微管家,E0P0p1xWC
45,"
                                                                                                    #生活贴士#【二伏吃面！今日入中伏，快转走18碗面做法大全！】今年7月27日至8月5日为中伏，俗话说“头伏饺子二伏面”。伏天吃碗热汤面，身上发汗，可以去除体内的潮气和暑气。京味炸酱面、打卤面、担担面、鸡丝凉面、臊子面、热干面……18碗面条，18种特色，你喜欢哪一碗？速速收藏！（人民日报） ????????                                            ", 2016-7-27 20:09,15,评论,6,人民微管家,E0OA191Fr
46,"
                                                                                                    #气象预警#【这一波高温或持续到8月上旬】今天正式进入中伏，今年的中伏长达20天。虽然昨天上午11点，今年第3号台风“银河”生成，华南部分地区的高温会从今天开始略有减弱，但江南地区还是难以逃脱副高的“魔掌”。因此，目前看高温到月底前都不会结束，而且有可能持续到8月上旬。 ????????                                            ", 2016-7-27 17:31,2,评论,1,人民微管家,E0NxSpyhI
47,"
                                                                                                    #市县看点#【苏州严控境外垃圾流入】7月26日，苏州召开加强过境垃圾监督管理和联防联控工作部署会，围绕近日下发的《市政府关于加强对过境垃圾联防联控的意见》提出具体要求。具体包括本地外垃圾不得进入苏州、任何单位和个人不得签订垃圾输入协议等。 ????????                                            ", 2016-7-27 16:31,8,5,3,人民微管家,E0N9wrXUg
48,"
                                                                                                    #辛苏#【多一些“长”出来的地标】经常出国的江苏人有个共同感受：跟欧美发达城市相比，咱们的城市外在形象差距不大，但风格不够独特、特色不够鲜明。江苏城市面临的主要问题是品质高不高、特色强不强。塑造独特的城市风格品位，城镇化走在全国前列的江苏理应破好题探好路。详见°多一些 “长”出来的地标 ??????????查看图片                                            ", 2016-7-27 15:31,3,2,4,人民微管家,E0MLatLIo
49,"
                                                                                                    #江苏播报#【公安警卫部队在江苏五市征兵】7月26日，全国公安警卫部队2016年征兵工作会议在南京召开。经中央军委国防动员部批准，公安警卫部队今年将从江苏徐州、常州、盐城、扬州、泰州等地征集新兵。想当兵的热血青年，还不行动起来~ ????????                                            ", 2016-7-27 14:31,21,3,3,人民微管家,E0MmOwehS
50,"
                                                                                                    #江苏播报#【江苏PM2.5下降 臭氧严重超标】7月26日，江苏省政府就全省2015年环境状况和环境保护目标完成情况向省人大常委会作出报告，指出全省臭氧超标问题日益突出。全国74个重点城市空气质量排名中，江苏13个省辖市总体处于中等偏后水平。 ????????                                            ", 2016-7-27 13:31,3,评论,2,人民微管家,E0LYszpFv
51,"
                                                                                                    #关注高温#【烈日天上烤 汗珠地下砸】这几天，烈日在天上烤，汗水朝地下砸，在一年中最炎热的日子里，为了道路通畅、堤防安全，为了保障用水、用气、用餐，江苏各地的劳动者冒着酷暑坚守岗位——请随着小苏的脚步，一起去探访这些高温下坚守的劳动者。戳图↓↓ ????????                                            ", 2016-7-27 11:31,3,评论,3,人民微管家,E0LbKl2u0
52,"
                                                                                                    #江苏播报#【李强在宿迁徐州调研时强调 激发更强内生动力共同致富奔小康】7月25-26日，江苏省委书记李强赴宿迁、徐州调研。他强调，当前要认真贯彻落实中央部署要求和省委十二届十二次全会精神，激发苏北地区内生动力，强化创新驱动发展，突出转型升级重点，闯出更多发展新路，共同致富建设全面小康。 ????????                                            ", 2016-7-27 10:30,3,1,1,人民微管家,E0KNe2FWR
53,"
                                                                                                    #江苏播报#【上半年我省国税收入增6.9%】江苏省国税局25日发布消息，上半年，全省累计完成国税收入3349.5亿元，同比增收216.5亿元，增长6.9%。数据表明，江苏经济税收运行在合理区间，供给侧结构性改革对经济税收的影响初步显现。 ????????                                            ", 2016-7-27 08:30,7,1,6,人民微管家,E0K0w6I3X
54,"
                                                                                                    #早安江苏#【高温报告】今天白天江淮之间和淮北地区多云到阴有阵雨或雷雨，局部雨量大，其它地区晴到多云，夜里淮北地区多云到阴有阵雨或雷雨，局部雨量大，其它地区晴到多云；今天最高温度: 沿江和苏南地区37～38℃，其它地区35℃左右；明晨最低温度: 淮北地区27～28℃，其它地区29℃左右。 ????????                                            ", 2016-7-27 08:07,6,评论,2,人民微管家,E0JRc8bHz
55,"
                                                                                                    #夜思#生活有千百种形式，每人只能经历一种。艳羡别人的幸福，那是想入非非，即便得到也不会享那个福。 ????????                                            ", 2016-7-26 22:28,4,评论,9,人民微管家,E0G4av4Ic
56,"
                                                                                                    #身边感动#【“撑伞姐”顶高温为中暑伤者撑伞获点赞】25日下午两点多，盐城市大丰区一男子驾驶摩托车撞上隔离栏，倒地后口吐白沫且不断抽搐，一度休克。此时，一过路女司机冒着38度高温为其撑伞，自己太阳下曝晒，等待医生前来救助。目前，该男子还在医院抢救，仍未脱离生命危险。 ????????                                            ", 2016-7-26 21:10,5,2,23,人民微管家,E0FywrCdd
57,"
                                                                                                    #生活贴士#【你的面膜含“皮肤鸦片”吗？关于面膜你该知道的事】近日，广东食药监局对网售片装面膜监测，24.1%样品被检出“皮肤鸦片”糖皮质激素，长期用会产生激素依赖！面膜种类繁多，速效美白、嫩肤、珍珠粉...这些靠谱吗？面膜背后有哪些陷阱？如何选购？怎样正确用？……戳图↓ ????????                                            ", 2016-7-26 20:01,3,1,5,人民微管家,E0F6w8W8q
58,"
                                                                                                    #江苏播报#【江苏药企蝉联 中国医药百强榜首】近日，“2015年度中国医药工业百强企业榜单”重磅出炉，扬子江药业再次位居榜首，这也是该企业连续第7年跻身全国医药工业百强榜前三甲，同时被授予“中国医药研发产品线最佳工业企业”称号。 ????????                                            ", 2016-7-26 17:30,4,2,4,人民微管家,E0E7dxWYs
59,"
                                                                                                    #江苏播报#【江苏出生人口性别比渐趋正常】近日从江苏省卫生计生委获悉，江苏出生人口性别男女比由2010年的116.24：100下降至2015年的111.68：100，已连续5年稳步下降。正常的人口性别比应在103-107：100之间。专家表示，性别比趋于正常，说明人们的观念在改变，二孩政策的放开也给性别比做出了贡献。 ????????                                            ", 2016-7-26 16:30,3,1,6,人民微管家,E0DIRgKjt
60,"
                                                                                                    #市县看点#【扬州餐饮业实施明码标价】扬州物价部门近日宣布，9月起该市餐饮服务行业将全面实施明码标价，菜谱标价全要求按照规定格式标注。菜肴、面点标价内容应包括商品名称、计价单位、价格等内容。半成品、鲜活商品标价，含加工费或配料费的必须标明。自制饮料标价内容，应包括名称、原料构成等。 ????????                                            ", 2016-7-26 15:30,4,2,5,人民微管家,E0DkviAy5
61,"
                                                                                                    #气象预警#【热热热 中暑频发忙煞“120”】连日来气温持续走高，中暑事件频繁发生。进入7月，南京120调度指挥中心共接到76例因中暑需要急救的病人，其中7月20日以来有63例，仅昨天就有10例。中暑病人中，以中老年人居多，中暑时间主要集中在上午11时至下午4时之间，医生提示这一时间段尽量不要外出。 ????????                                            ", 2016-7-26 14:30,2,1,1,人民微管家,E0CW9jYxh
62,"
                                                                                                    #江苏播报#【江苏政府网站抽查九成合格】7月25日，国务院办公厅通报今年第二次全国政府网站抽查情况，江苏抽查合格率为89%，总体情况较好。上月中旬，国务院办公厅随机抽查746个国务院部门和各省级政府门户网站，江苏37个网站被抽查，其中4个网站有不足。 ????????                                            ", 2016-7-26 13:30,1,评论,1,人民微管家,E0CxN5mfs
63,"
                                                                                                    #市县看点#【镇江香醋“酸甜香”也要入法规】江苏省十二届人大常委会第二十四次会议昨在南京开幕。刚刚获得立法权的镇江市迅速为地方特产提供法治护航。条例指出，“镇江香醋”特指在镇江行政区域内生产，采用特殊工艺制作，具有独特风味和品质，并依法取得知识产权保护的酿造食醋。 ????????                                            ", 2016-7-26 11:30,3,2,7,人民微管家,E0BL5rQRZ
64,"
                                                                                                    #江苏播报#【上半年江苏投资总量全国居首】据江苏省统计局日前发布的数据，上半年，江苏完成固定资产投资22452亿元，总量继续位居全国第一，同比增长9.7%，增速比一季度加快0.4个百分点，比1-5月加快0.1个百分点，同比回落1.2个百分点，同比回落幅度明显小于全国。 ????????                                            ", 2016-7-26 10:30,4,评论,2,人民微管家,E0BmJb6Uv
65,"
                                                                                                    #市县看点#【扬州拆高塔建生态公园】近日，扬州市威亨热电60米高巨型冷却塔成功进行机械化定点拆除，另有两座百米以上巨型烟囱也将于8月上旬拆除，未来这里将打造成为三湾公园的北入口。威亨热电停炉，扬州市区燃煤量每年可减少近20万吨标准煤消耗，减少二氧化碳排放50万吨，相当于种植2700万棵树。 ????????                                            ", 2016-7-26 09:30,3,评论,2,人民微管家,E0AYnwizo
66,"
                                                                                                    #江苏播报#【搭上“北斗+”，苏企天地宽】7月23日，中国北斗与物联网产业技术研讨会在南京高新区“北斗星智汇”双创基地召开。就在两天前，中国卫星导航定位协会发布2015年度《中国卫星导航与位置服务产业发展白皮书》。白皮书显示，去年中国卫星导航与位置服务产业产值达到1735亿元，增幅达29.2%。 ????????                                            ", 2016-7-26 08:30,20,6,3,人民微管家,E0AA1yg0U
67,"
                                                                                                    #早安江苏#【高温报告】今天江淮之间北部和淮北地区多云到阴有阵雨或雷雨，局部大雨，其它地区晴到多云，偏南风3-4级，有雷雨地区雷雨时短时阵风8-9级，今天最高温度：沿江和苏南地区38～39℃，其它地区35～36℃，明晨最低温度：江淮之间北部和淮北地区27～28℃，其它地区29℃左右。 ????????                                            ", 2016-7-26 08:00,5,1,1,人民微管家,E0AnRstfO
68,"
                                                                                                    #夜思#不是井里没有水，而是你挖的不够深。不是成功来的慢，而是你努力的不够狠。 ????????                                            ", 2016-7-25 22:28,16,1,9,人民微管家,E0wDGik3f
69,"
                                                                                                    #身边感动#【最美乡村的“最美老人” 他们让孩子们的暑假更加丰富多彩】无锡山联村住着两位特殊老人，他们一个叫蔡进才，一个叫孙惠英。二人都是退休教师。因为常有村里的孩子上门请教作业，他们便办了一个义务家庭辅导站。在这里不仅有暑期作业辅导班，还有大学生志愿者开展各类寓教于乐的文体活动。 ????????                                            ", 2016-7-25 21:08,1,1,4,人民微管家,E0w7cvXz0
70,"
                                                                                                    #生活贴士#【实用！夏季衣服这么叠，家里瞬间多出一个衣柜】夏季衣物太多，柜子里满满的塞不下？叠好的T恤都是褶皱？袜子、内衣随意塞在抽屉里乱糟糟的？衣服是笔不小的投资，正确的收纳方法很重要！戳动图↓↓衣物收纳小技巧↓↓给家里多出一个衣柜的空间~ ????????                                            ", 2016-7-25 20:13,5,评论,2,人民微管家,E0vKSFAbG
71,"
                                                                                                    #江苏播报#【杨岳被提请任命江苏省副省长】今日上午，江苏省省长石泰峰向省十二届人大常委会第二十四次会议提请任命杨岳为江苏省人民政府副省长。徐鸣因已任省政协副主席，向省人大常委会提出辞去江苏省副省长职务的请求。石泰峰还提请免去李云峰江苏省副省长职务。省人大常委会将对上述事项审议决定。 ????????                                            ", 2016-7-25 17:20,4,3,1,人民微管家,E0uCEBbYj
72,"
                                                                                                    #气象预警#【江苏继续发布高温橙色预警 月底前局部地区或现40-41℃高温】继昨日江苏发布今年首个高温橙色预警后，江苏省气象台今日9时34分继续发布高温橙色预警信号。直到月底，江苏大部分地区都将持续高温。最高气温：淮北地区33-36度；沿江和苏南地区37-39度(局部地区40-41度)；其它地区35-37度。 ????????                                            ", 2016-7-25 16:30,5,评论,赞,人民微管家,E0uimoLdY
